frame,y_norm,action,green_area,edge_penalty,death,reward
69,0.53,0,157.5,False,False,0.08
70,0.585,1,157.5,False,False,0.065
71,0.585,1,157.0,False,False,0.08
72,0.5566666666666666,1,158.0,False,False,0.08
73,0.51,1,165.5,False,False,0.08
74,0.44,1,152.5,False,False,0.08
75,0.35333333333333333,1,168.0,False,False,0.08
76,0.25166666666666665,1,153.0,False,False,0.08
77,0.18166666666666667,1,149.5,False,False,0.08
78,0.13833333333333334,0,160.5,False,False,0.065
79,0.17166666666666666,0,154.5,False,False,0.08
80,0.22166666666666668,0,160.5,False,False,0.08
81,0.28833333333333333,0,158.5,False,False,0.08
82,0.40166666666666667,0,150.0,False,False,0.08
83,0.46166666666666667,1,158.5,False,False,0.065
84,0.4816666666666667,1,161.5,False,False,0.08
85,0.4766666666666667,1,161.5,False,False,0.08
86,0.445,1,157.5,False,False,0.08
87,0.39166666666666666,1,152.5,False,False,0.08
88,0.32166666666666666,1,154.0,False,False,0.08
89,0.26166666666666666,1,149.5,False,False,0.08
90,0.12666666666666668,0,158.0,False,False,0.065
91,0.14,0,162.0,False,False,0.08
92,0.17333333333333334,0,162.5,False,False,0.08
93,0.225,0,156.0,False,False,0.08
94,0.29333333333333333,0,154.0,False,False,0.08
95,0.37333333333333335,0,159.5,False,False,0.08
96,0.465,1,160.5,False,False,0.065
97,0.4866666666666667,1,162.0,False,False,0.08
98,0.48,1,164.0,False,False,0.08
99,0.4483333333333333,1,154.0,False,False,0.08
100,0.41333333333333333,0,155.0,False,False,0.065
101,0.415,0,155.5,False,False,0.08
102,0.43666666666666665,0,155.5,False,False,0.08
103,0.47333333333333333,0,154.5,False,False,0.08
104,0.5283333333333333,0,157.5,False,False,0.08
105,0.6,0,156.5,False,False,0.08
106,0.69,1,151.0,False,False,0.065
107,0.7116666666666667,1,162.5,False,False,0.08
108,0.705,1,163.0,False,False,0.08
109,0.6716666666666666,1,154.5,False,False,0.08
110,0.6216666666666667,1,162.0,False,False,0.08
111,0.555,0,163.5,False,False,0.065
112,0.5416666666666666,0,161.0,False,False,0.08
113,0.545,0,159.0,False,False,0.08
114,0.5666666666666667,0,155.0,False,False,0.08
115,0.6066666666666667,0,155.5,False,False,0.08
116,0.6466666666666666,1,158.5,False,False,0.065
117,0.635,1,155.5,False,False,0.08
118,0.5983333333333334,1,160.0,False,False,0.08
119,0.5433333333333333,1,171.0,False,False,0.08
120,0.4716666666666667,0,156.5,False,False,0.065
121,0.4533333333333333,0,163.5,False,False,0.08
122,0.455,0,155.5,False,False,0.08
123,0.475,0,158.5,False,False,0.08
124,0.5133333333333333,0,157.5,False,False,0.08
125,0.5466666666666666,1,153.0,False,False,0.065
126,0.5383333333333333,1,161.0,False,False,0.08
127,0.49666666666666665,1,160.0,False,False,0.08
128,0.45666666666666667,0,159.0,False,False,0.065
129,0.4483333333333333,0,156.5,False,False,0.08
130,0.46166666666666667,0,163.5,False,False,0.08
131,0.49,0,157.5,False,False,0.08
132,0.5266666666666666,1,161.0,False,False,0.065
133,0.5133333333333333,1,157.5,False,False,0.08
134,0.4766666666666667,1,157.0,False,False,0.08
135,0.4216666666666667,0,163.0,False,False,0.065
136,0.4116666666666667,0,156.5,False,False,0.08
137,0.4216666666666667,0,156.0,False,False,0.08
138,0.4483333333333333,0,159.5,False,False,0.08
139,0.49333333333333335,0,156.0,False,False,0.08
140,0.5533333333333333,1,161.5,False,False,0.065
141,0.555,1,155.0,False,False,0.08
142,0.53,1,157.0,False,False,0.08
143,0.49166666666666664,0,157.5,False,False,0.065
144,0.49166666666666664,0,158.0,False,False,0.08
145,0.5083333333333333,0,158.0,False,False,0.08
146,0.5433333333333333,0,152.0,False,False,0.08
147,0.59,1,157.5,False,False,0.065
148,0.5816666666666667,1,158.0,False,False,0.08
149,0.55,1,160.5,False,False,0.08
150,0.5016666666666667,0,159.0,False,False,0.065
151,0.49666666666666665,0,162.5,False,False,0.08
152,0.51,0,170.0,False,False,0.08
153,0.54,0,159.5,False,False,0.08
154,0.5766666666666667,1,162.5,False,False,0.065
155,0.5666666666666667,1,161.0,False,False,0.08
156,0.53,1,159.0,False,False,0.08
157,0.475,1,158.5,False,False,0.08
158,0.3933333333333333,1,152.0,False,False,0.08
159,0.415,1,151.0,False,False,0.08
160,0.4166666666666667,1,148.0,False,False,0.08
161,0.5,1,0.0,False,False,0.08
162,0.37333333333333335,1,158.5,False,False,0.0
163,0.36333333333333334,1,159.0,False,False,0.08
164,0.33,1,159.0,False,False,0.08
165,0.275,1,153.5,False,False,0.08
166,0.19666666666666666,1,147.5,False,False,0.08
167,0.16166666666666665,1,148.5,False,False,0.08
168,0.125,1,161.0,False,False,0.08
169,0.12333333333333334,1,155.5,False,False,0.08
170,0.12333333333333334,1,158.5,False,False,0.08
171,0.125,1,158.5,False,False,0.08
172,0.14333333333333334,0,157.5,False,False,0.065
173,0.185,0,158.0,False,False,0.08
174,0.24,0,162.0,False,False,0.08
175,0.31166666666666665,0,156.0,False,False,0.08
176,0.3933333333333333,0,152.0,False,False,0.08
177,0.505,0,156.0,False,False,0.08
178,0.555,0,160.0,False,False,0.08
179,0.6233333333333333,1,161.5,False,False,0.065
180,0.6366666666666667,1,154.0,False,False,0.08
181,0.545,1,161.5,False,False,0.08
182,0.475,1,158.5,False,False,0.08
183,0.42,1,148.0,False,False,0.08
184,0.37166666666666665,1,151.5,False,False,0.08
185,0.3566666666666667,1,155.0,False,False,0.08
186,0.31333333333333335,1,157.5,False,False,0.08
187,0.25333333333333335,0,163.0,False,False,0.065
188,0.24166666666666667,0,158.0,False,False,0.08
189,0.245,0,157.5,False,False,0.08
190,0.27,0,155.5,False,False,0.08
191,0.31,0,157.5,False,False,0.08
192,0.37,0,159.0,False,False,0.08
193,0.445,0,148.5,False,False,0.08
194,0.5566666666666666,0,149.5,False,False,0.08
195,0.6066666666666667,0,178.0,False,False,0.08
196,0.7316666666666667,1,143.5,False,False,0.065
197,0.5,1,0.0,False,False,0.0
198,0.5,1,0.0,False,False,0.0
199,0.7316666666666667,1,0.0,False,True,-5.0
0,0.44333333333333336,1,1677.0,False,False,0.065
1,0.44333333333333336,1,1677.0,False,False,0.08
2,0.44333333333333336,1,1677.0,False,False,0.08
3,0.44333333333333336,1,1677.0,False,False,0.08
4,0.3933333333333333,0,1825.5,False,False,0.065
5,0.30666666666666664,0,1849.5,False,False,0.08
6,0.31166666666666665,0,148.0,False,False,0.08
7,0.295,0,137.0,False,False,0.0
8,0.35,0,156.5,False,False,0.08
9,0.415,1,153.0,False,False,0.065
10,0.4033333333333333,1,159.0,False,False,0.08
11,0.3616666666666667,1,161.0,False,False,0.08
12,0.2966666666666667,1,160.0,False,False,0.08
13,0.20833333333333334,0,158.0,False,False,0.065
14,0.185,0,163.0,False,False,0.08
15,0.17833333333333334,0,158.0,False,False,0.08
16,0.19166666666666668,0,162.0,False,False,0.08
17,0.22166666666666668,0,158.5,False,False,0.08
18,0.2683333333333333,0,156.0,False,False,0.08
19,0.3333333333333333,0,159.5,False,False,0.08
20,0.41333333333333333,0,157.0,False,False,0.08
21,0.505,1,156.5,False,False,0.065
22,0.565,1,148.0,False,False,0.08
23,0.5216666666666666,1,160.0,False,False,0.08
24,0.49,1,156.5,False,False,0.08
25,0.455,0,155.5,False,False,0.065
26,0.45666666666666667,0,157.0,False,False,0.08
27,0.4766666666666667,0,151.5,False,False,0.08
28,0.485,1,157.5,False,False,0.065
29,0.455,1,160.5,False,False,0.08
30,0.4033333333333333,1,154.0,False,False,0.08
31,0.3333333333333333,1,160.0,False,False,0.08
32,0.275,1,159.0,False,False,0.08
33,0.14166666666666666,1,153.5,False,False,0.08
34,0.125,1,171.0,False,False,0.08
35,0.12333333333333334,1,163.0,False,False,0.08
36,0.12333333333333334,1,157.0,False,False,0.08
37,0.12333333333333334,1,161.0,False,False,0.08
38,0.14833333333333334,0,159.0,False,False,0.065
39,0.185,0,158.0,False,False,0.08
40,0.24,0,161.0,False,False,0.08
41,0.31166666666666665,0,153.0,False,False,0.08
42,0.3933333333333333,0,152.0,False,False,0.08
43,0.505,0,156.0,False,False,0.08
44,0.565,1,159.0,False,False,0.065
45,0.5866666666666667,1,154.0,False,False,0.08
46,0.58,1,160.5,False,False,0.08
47,0.5483333333333333,1,154.0,False,False,0.08
48,0.49833333333333335,1,160.0,False,False,0.08
49,0.425,1,153.5,False,False,0.08
50,0.3233333333333333,0,153.5,False,False,0.065
51,0.29833333333333334,0,161.5,False,False,0.08
52,0.2866666666666667,0,164.0,False,False,0.08
53,0.29333333333333333,0,158.5,False,False,0.08
54,0.32166666666666666,0,157.5,False,False,0.08
55,0.36333333333333334,0,158.5,False,False,0.08
56,0.425,0,151.0,False,False,0.08
57,0.535,0,151.0,False,False,0.08
58,0.5933333333333334,1,155.5,False,False,0.065
59,0.615,1,149.0,False,False,0.08
60,0.61,1,163.5,False,False,0.08
61,0.605,0,154.5,False,False,0.065
62,0.6233333333333333,0,160.5,False,False,0.08
63,0.6616666666666666,0,155.0,False,False,0.08
64,0.6966666666666667,1,150.5,False,False,0.065
65,0.6833333333333333,1,155.0,False,False,0.08
66,0.6466666666666666,1,160.0,False,False,0.08
67,0.6033333333333334,0,166.0,False,False,0.065
68,0.6,0,154.5,False,False,0.08
69,0.6166666666666667,0,157.5,False,False,0.08
70,0.6483333333333333,0,162.5,False,False,0.08
71,0.6766666666666666,1,155.5,False,False,0.065
72,0.6583333333333333,1,159.5,False,False,0.08
73,0.6183333333333333,1,160.5,False,False,0.08
74,0.5716666666666667,0,162.0,False,False,0.065
75,0.565,0,155.5,False,False,0.08
76,0.58,0,163.5,False,False,0.08
77,0.6083333333333333,0,159.5,False,False,0.08
78,0.635,1,159.5,False,False,0.065
79,0.6133333333333333,1,158.5,False,False,0.08
80,0.5716666666666667,1,160.5,False,False,0.08
81,0.5216666666666666,0,160.5,False,False,0.065
82,0.5166666666666667,0,154.0,False,False,0.08
83,0.5316666666666666,0,158.5,False,False,0.08
84,0.5633333333333334,0,163.5,False,False,0.08
85,0.5916666666666667,1,156.0,False,False,0.065
86,0.5733333333333334,1,156.5,False,False,0.08
87,0.5333333333333333,1,160.0,False,False,0.08
88,0.4866666666666667,0,156.0,False,False,0.065
89,0.47833333333333333,0,156.5,False,False,0.08
90,0.48833333333333334,0,155.0,False,False,0.08
91,0.5216666666666666,0,156.0,False,False,0.08
92,0.5583333333333333,0,158.0,False,False,0.08
93,0.62,1,162.0,False,False,0.065
94,0.6216666666666667,1,158.5,False,False,0.08
95,0.5966666666666667,1,158.5,False,False,0.08
96,0.55,1,155.5,False,False,0.08
97,0.4766666666666667,0,146.5,False,False,0.065
98,0.4666666666666667,0,158.5,False,False,0.08
99,0.4683333333333333,0,157.5,False,False,0.08
100,0.49,0,152.0,False,False,0.08
101,0.5283333333333333,0,157.0,False,False,0.08
102,0.5783333333333334,1,154.0,False,False,0.065
103,0.5733333333333334,1,153.0,False,False,0.08
104,0.5433333333333333,1,155.5,False,False,0.08
105,0.5,0,160.5,False,False,0.065
106,0.495,0,156.5,False,False,0.08
107,0.51,0,158.0,False,False,0.08
108,0.5416666666666666,0,163.5,False,False,0.08
109,0.5916666666666667,0,160.0,False,False,0.08
110,0.66,1,159.0,False,False,0.065
111,0.665,1,154.5,False,False,0.08
112,0.645,1,159.0,False,False,0.08
113,0.6116666666666667,0,162.0,False,False,0.065
114,0.6133333333333333,0,161.0,False,False,0.08
115,0.635,0,157.5,False,False,0.08
116,0.6716666666666666,0,157.5,False,False,0.08
117,0.7216666666666667,1,156.0,False,False,0.065
118,0.5,1,0.0,False,False,0.08
119,0.5,1,0.0,False,False,0.0
120,0.5,1,0.0,False,False,0.0
121,0.7216666666666667,1,0.0,False,True,-5.0
