episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/distill_loss,train/distill_coef,train/learning_rate,rollout/exploration_rate
1031,14575,2.097946882247925,13,-4.569999994710088,6.790000036358833,58,28.124553680419922,0.05581419914960861,0.6356999999999999,5e-05,0.3988225000000001
1032,14609,5.195012092590332,34,-3.9699999894946814,6.790000036358833,58,21.68558120727539,0.05091661214828491,0.6348,5e-05,0.39742
1033,14651,5.778150320053101,42,-3.519999982789159,6.790000036358833,58,20.544326782226562,0.053808167576789856,0.6337999999999999,5e-05,0.3956875000000001
1034,14663,2.0978410243988037,12,-4.709999997168779,6.790000036358833,58,25.256990432739258,0.08620867878198624,0.6335,5e-05,0.39519250000000006
1035,14675,1.9990098476409912,12,-4.619999995455146,6.790000036358833,58,34.9882926940918,0.12951235473155975,0.6332,5e-05,0.39469750000000015
1036,14687,2.3133904933929443,12,-4.709999997168779,6.790000036358833,58,31.765392303466797,0.06369277089834213,0.6329,5e-05,0.3942024999999998
1037,14700,2.1146068572998047,13,-4.659999996423721,6.790000036358833,58,19.700950622558594,0.033178236335515976,0.6326,5e-05,0.39366625
1038,14734,4.4124414920806885,34,-3.769999984651804,6.790000036358833,58,22.730409622192383,0.020164893940091133,0.6316999999999999,5e-05,0.39226375
1039,14747,1.9982962608337402,13,-4.569999994710088,6.790000036358833,58,24.104196548461914,0.06117764487862587,0.6314,5e-05,0.3917275000000001
1040,14758,2.398048162460327,11,-4.749999998137355,6.790000036358833,58,25.242128372192383,0.07508878409862518,0.6311,5e-05,0.39127375
1041,14790,4.278698444366455,32,-3.8599999863654375,6.790000036358833,58,35.46250915527344,0.09581723064184189,0.6303000000000001,5e-05,0.38995374999999977
1042,14811,3.0802664756774902,21,-4.249999990686774,6.790000036358833,58,24.011734008789062,0.23133519291877747,0.6298,5e-05,0.38908750000000003
1043,14824,2.0986392498016357,13,-4.659999996423721,6.790000036358833,58,28.859878540039062,0.07821664959192276,0.6295,5e-05,0.3885512499999998
1044,14840,2.6136131286621094,16,-4.549999995157123,6.790000036358833,58,24.527873992919922,0.04972284659743309,0.6291,5e-05,0.3878912499999999
1045,14865,4.446563959121704,25,-4.419999996200204,6.790000036358833,58,29.75555992126465,0.06758058816194534,0.6284000000000001,5e-05,0.3868600000000001
1046,14877,2.14756178855896,12,-4.78999999910593,6.790000036358833,58,21.030275344848633,0.02643042430281639,0.6281,5e-05,0.38636499999999985
1047,14894,2.597926378250122,17,-4.4999999944120646,6.790000036358833,58,25.19769287109375,0.1034485250711441,0.6276999999999999,5e-05,0.38566374999999997
1048,14931,5.427329063415527,37,-3.819999987259507,6.790000036358833,58,28.45159339904785,0.04905800521373749,0.6268,5e-05,0.3841374999999999
1049,14941,2.115224838256836,10,-4.799999998882413,6.790000036358833,58,24.766069412231445,0.07731310278177261,0.6265000000000001,5e-05,0.3837250000000001
1050,14954,2.0805482864379883,13,-4.569999994710088,6.790000036358833,58,27.364206314086914,0.03977141156792641,0.6262,5e-05,0.38318874999999986
1051,14980,4.664219379425049,26,-4.289999993517995,6.790000036358833,58,18.500341415405273,0.039777081459760666,0.6255999999999999,5e-05,0.38211625000000016
1052,14994,2.0975534915924072,14,-4.599999995902181,6.790000036358833,58,23.214859008789062,0.047389715909957886,0.6252,5e-05,0.38153875000000004
1053,15007,2.1810483932495117,13,-4.539999993517995,6.790000036358833,58,19.709787368774414,0.17195440828800201,0.6249,5e-05,0.3810024999999998
1054,15043,4.17913556098938,36,-3.6299999821931124,6.790000036358833,58,23.854236602783203,0.09183327853679657,0.624,5e-05,0.37951749999999995
1055,15079,4.528629302978516,36,-3.61999998241663,6.790000036358833,58,22.831806182861328,0.08293990045785904,0.6231,5e-05,0.3780325000000001
1056,15081,1.1822729110717773,2,-5.0,6.790000036358833,58,23.239055633544922,0.017907027155160904,0.623,5e-05,0.37795
1057,15088,1.1830523014068604,7,-4.74999999627471,6.790000036358833,58,22.797901153564453,0.019605692476034164,0.6229,5e-05,0.37766124999999995
1058,15102,2.014803886413574,14,-4.51999999396503,6.790000036358833,58,17.644689559936523,0.10580107569694519,0.6225,5e-05,0.37708375000000016
1059,15113,2.2299368381500244,11,-4.749999998137355,6.790000036358833,58,23.245458602905273,0.028028246015310287,0.6222,5e-05,0.3766299999999998
1060,15136,3.097480297088623,23,-4.109999988228083,6.790000036358833,58,22.505081176757812,0.1086861789226532,0.6216999999999999,5e-05,0.37568124999999986
1061,15159,3.4804787635803223,23,-4.229999991133809,6.790000036358833,58,34.204837799072266,0.10175478458404541,0.6211,5e-05,0.3747324999999998
1062,15163,1.148669958114624,4,-4.899999998509884,6.790000036358833,58,26.591611862182617,0.02156405709683895,0.621,5e-05,0.37456750000000016
1063,15186,3.4977128505706787,23,-4.229999991133809,6.790000036358833,58,22.920621871948242,0.07305318117141724,0.6204000000000001,5e-05,0.3736187500000002
1064,15201,2.396937847137451,15,-4.509999994188547,6.790000036358833,58,26.56342315673828,0.09090709686279297,0.62,5e-05,0.3730000000000002
1065,15203,1.1317307949066162,2,-5.0,6.790000036358833,58,,,,,0.3729174999999999
1066,15218,2.3313331604003906,15,-4.509999994188547,6.790000036358833,58,31.798994064331055,0.10380863398313522,0.6195999999999999,5e-05,0.37229875
1067,15251,4.579564094543457,33,-3.849999986588955,6.790000036358833,58,19.65652847290039,0.02441730536520481,0.6188,5e-05,0.3709374999999998
1068,15280,4.1290507316589355,29,-4.049999989569187,6.790000036358833,58,17.278343200683594,0.03522627428174019,0.6181,5e-05,0.36974125
1069,15310,4.395964860916138,30,-4.049999989569187,6.790000036358833,58,25.37750816345215,0.08300051838159561,0.6173,5e-05,0.36850375
1070,15324,2.280993938446045,14,-4.649999996647239,6.790000036358833,58,26.025901794433594,0.12989115715026855,0.617,5e-05,0.3679262499999999
1071,15345,3.4632999897003174,21,-4.369999993592501,6.790000036358833,58,25.28521156311035,0.05875759571790695,0.6164000000000001,5e-05,0.36706000000000005
1072,15359,2.298349380493164,14,-4.559999994933605,6.790000036358833,58,19.351242065429688,0.05757736787199974,0.6161,5e-05,0.36648249999999993
1073,15372,2.897041082382202,13,-4.810000000521541,6.790000036358833,58,31.985837936401367,0.03534627705812454,0.6158,5e-05,0.36594625000000014
1074,15408,4.629302740097046,36,-3.6299999821931124,6.790000036358833,58,18.89179229736328,0.09336712956428528,0.6149,5e-05,0.36446124999999985
1075,15442,4.2288289070129395,34,-3.7299999836832285,6.790000036358833,58,23.800756454467773,0.05359799042344093,0.614,5e-05,0.3630587499999999
1076,15478,4.379258394241333,36,-3.669999983161688,6.790000036358833,58,22.55810546875,0.0888061672449112,0.6131,5e-05,0.36157375
1077,15491,2.2971510887145996,13,-4.659999996423721,6.790000036358833,58,22.61658477783203,0.12033074349164963,0.6128,5e-05,0.36103750000000023
1078,15504,1.9991633892059326,13,-4.569999994710088,6.790000036358833,58,29.858606338500977,0.05962120741605759,0.6125,5e-05,0.36050125
1079,15530,3.4977364540100098,26,-4.0899999886751175,6.790000036358833,58,19.3756046295166,0.08394230902194977,0.6118,5e-05,0.35942874999999996
1080,15594,8.790167808532715,64,-0.33999996073544025,6.790000036358833,64,32.080726623535156,0.04914053529500961,0.6102000000000001,5e-05,0.35678874999999977
1081,15606,2.3321871757507324,12,-4.699999997392297,6.790000036358833,64,31.19146156311035,0.029438400641083717,0.6099,5e-05,0.35629374999999996
1082,15616,1.89811110496521,10,-4.759999997913837,6.790000036358833,64,22.147193908691406,0.038171108812093735,0.6097,5e-05,0.3558812499999997
1083,15630,2.3311984539031982,14,-4.609999995678663,6.790000036358833,64,21.155405044555664,0.0581868439912796,0.6093,5e-05,0.35530375000000003
1084,15642,2.1305341720581055,12,-4.699999997392297,6.790000036358833,64,30.057802200317383,0.1787331998348236,0.609,5e-05,0.35480875
1085,15658,2.130831718444824,16,-4.509999994188547,6.790000036358833,64,20.017009735107422,0.08629490435123444,0.6086,5e-05,0.3541487500000001
1086,15682,3.480170249938965,24,-4.189999990165234,6.790000036358833,64,26.227048873901367,0.1066640317440033,0.608,5e-05,0.35315874999999985
1087,15721,6.194360733032227,39,-3.799999987706542,6.790000036358833,64,15.020556449890137,0.030793573707342148,0.607,5e-05,0.3515499999999999
1088,15746,3.413968086242676,25,-4.1399999894201756,6.790000036358833,64,24.5679988861084,0.05751313641667366,0.6064,5e-05,0.3505187499999999
1089,15759,2.2145214080810547,13,-4.659999996423721,6.790000036358833,64,13.09577751159668,0.04054148495197296,0.6061000000000001,5e-05,0.34998249999999986
1090,15783,3.496412754058838,24,-4.229999991133809,6.790000036358833,64,20.529848098754883,0.09906847774982452,0.6054999999999999,5e-05,0.34899250000000004
1091,15805,3.59692645072937,22,-4.409999994561076,6.790000036358833,64,19.84894371032715,0.10306668281555176,0.6049,5e-05,0.348085
1092,15822,2.2142107486724854,17,-4.419999992474914,6.790000036358833,64,21.016986846923828,0.10515867173671722,0.6045,5e-05,0.34738374999999977
1093,15871,6.910167217254639,49,-3.3999999817460775,6.790000036358833,64,19.52838897705078,0.08459886908531189,0.6033,5e-05,0.3453625000000001
1094,15892,3.0803585052490234,21,-4.28999999165535,6.790000036358833,64,24.820484161376953,0.10761149227619171,0.6028,5e-05,0.34449624999999995
1095,15921,4.345879793167114,29,-4.199999991804361,6.790000036358833,64,30.76879119873047,0.06329324096441269,0.602,5e-05,0.3432999999999997
1096,15938,2.597815990447998,17,-4.4999999944120646,6.790000036358833,64,16.665767669677734,0.026270542293787003,0.6016,5e-05,0.34259874999999995
1097,15941,1.1654634475708008,3,-4.949999999254942,6.790000036358833,64,19.07506561279297,0.05852863937616348,0.6014999999999999,5e-05,0.34247499999999986
1098,15968,3.6795830726623535,27,-4.029999988153577,6.790000036358833,64,20.259641647338867,0.045085422694683075,0.6009,5e-05,0.34136124999999995
1099,15980,2.0646636486053467,12,-4.669999996200204,6.790000036358833,64,18.732410430908203,0.034153956919908524,0.6006,5e-05,0.3408662499999999
1100,16013,4.396321773529053,33,-3.8599999863654375,6.790000036358833,64,21.06464195251465,0.05082663148641586,0.5997,5e-05,0.3395049999999997
1101,16053,5.694994211196899,40,-3.669999985024333,6.790000036358833,64,16.665950775146484,0.05218048021197319,0.5987,5e-05,0.337855
1102,16069,2.098087787628174,16,-4.419999992474914,6.790000036358833,64,23.783315658569336,0.05214414745569229,0.5983,5e-05,0.337195
1103,16080,2.1977858543395996,11,-4.799999998882413,6.790000036358833,64,35.194725036621094,0.1406654268503189,0.5981000000000001,5e-05,0.33674125
1104,16094,1.9810481071472168,14,-4.51999999396503,6.790000036358833,64,23.384302139282227,0.034795377403497696,0.5977,5e-05,0.3361637499999999
1105,16106,2.414759397506714,12,-4.749999998137355,6.790000036358833,64,24.752595901489258,0.03693614900112152,0.5973999999999999,5e-05,0.33566874999999996
1106,16121,2.380898952484131,15,-4.509999994188547,6.790000036358833,64,24.65064239501953,0.1434883177280426,0.597,5e-05,0.33504999999999985
1107,16164,6.078334093093872,43,-3.5599999837577343,6.790000036358833,64,37.536746978759766,0.05427008867263794,0.596,5e-05,0.33327625000000005
1108,16178,2.0808522701263428,14,-4.559999994933605,6.790000036358833,64,17.564435958862305,0.0538131520152092,0.5956,5e-05,0.33269874999999993
1109,16193,2.2638981342315674,15,-4.559999994933605,6.790000036358833,64,27.095264434814453,0.13716517388820648,0.5952,5e-05,0.33207999999999993
1110,16224,4.4294273853302,31,-3.949999988079071,6.790000036358833,64,23.3078670501709,0.07059427350759506,0.5945,5e-05,0.33080124999999994
1111,16258,4.578967809677124,34,-3.799999985843897,6.790000036358833,64,19.22826385498047,0.07292044162750244,0.5936,5e-05,0.32939874999999985
1112,16282,3.479801893234253,24,-4.229999991133809,6.790000036358833,64,22.91543197631836,0.03314618766307831,0.593,5e-05,0.32840875
1113,16318,4.3791186809539795,36,-3.61999998241663,6.790000036358833,64,23.352027893066406,0.04203072190284729,0.5921000000000001,5e-05,0.32692374999999974
1114,16352,5.046262264251709,34,-3.849999986588955,6.790000036358833,64,22.746728897094727,0.019255362451076508,0.5912999999999999,5e-05,0.3255212500000002
1115,16367,2.030794382095337,15,-4.51999999396503,6.790000036358833,64,18.521936416625977,0.0837799459695816,0.5909,5e-05,0.3249025000000002
1116,16400,4.663344860076904,33,-3.849999986588955,6.790000036358833,64,27.40639877319336,0.08650566637516022,0.5901000000000001,5e-05,0.32354125
1117,16414,2.329862594604492,14,-4.609999995678663,6.790000036358833,64,23.863483428955078,0.0633927583694458,0.5897,5e-05,0.3229637499999999
1118,16426,2.082016944885254,12,-4.699999997392297,6.790000036358833,64,31.35633087158203,0.03185632824897766,0.5893999999999999,5e-05,0.32246874999999986
1119,16459,4.512207746505737,33,-3.819999985396862,6.790000036358833,64,22.777610778808594,0.023853858932852745,0.5886,5e-05,0.3211075000000002
1120,16487,4.3458311557769775,28,-4.179999992251396,6.790000036358833,64,22.887250900268555,0.1687830239534378,0.5879,5e-05,0.3199525
1121,16517,4.146621942520142,30,-3.9599999878555536,6.790000036358833,64,27.8461971282959,0.09572368860244751,0.5871,5e-05,0.31871499999999986
1122,16530,2.213853120803833,13,-4.659999996423721,6.790000036358833,64,29.504175186157227,0.09064040333032608,0.5868,5e-05,0.31817875000000007
1123,16552,3.3806707859039307,22,-4.329999992623925,6.790000036358833,64,17.041791915893555,0.0306282676756382,0.5863,5e-05,0.31727125
1124,16566,2.1645421981811523,14,-4.569999994710088,6.790000036358833,64,19.111217498779297,0.056781165301799774,0.5859,5e-05,0.3166937499999998
1125,16589,3.61336088180542,23,-4.269999992102385,6.790000036358833,64,20.132736206054688,0.057157110422849655,0.5852999999999999,5e-05,0.31574499999999983
1126,16603,2.3310189247131348,14,-4.559999994933605,6.790000036358833,64,30.51251792907715,0.02445736527442932,0.585,5e-05,0.31516750000000016
1127,16634,4.229308605194092,31,-3.9099999871104956,6.790000036358833,64,21.216726303100586,0.06372934579849243,0.5842,5e-05,0.31388875000000016
1128,16647,2.0812666416168213,13,-4.659999996423721,6.790000036358833,64,23.496957778930664,0.03666166961193085,0.5839,5e-05,0.3133524999999999
1129,16666,2.5475351810455322,19,-4.409999992698431,6.790000036358833,64,21.688295364379883,0.12629131972789764,0.5833999999999999,5e-05,0.31256874999999995
1130,16688,2.9633591175079346,22,-4.119999988004565,6.790000036358833,64,19.01239776611328,0.1287146359682083,0.5829,5e-05,0.3116612499999999
1131,16715,3.3637776374816895,27,-4.039999987930059,6.790000036358833,64,23.013582229614258,0.07300906628370285,0.5822,5e-05,0.3105475
1132,16732,2.6145551204681396,17,-4.4999999944120646,6.790000036358833,64,25.56423568725586,0.08782979100942612,0.5818,5e-05,0.3098462500000001
1133,16767,5.195657014846802,35,-3.9199999887496233,6.790000036358833,64,24.1253662109375,0.1196870282292366,0.5809,5e-05,0.3084024999999998
1134,16778,2.2312047481536865,11,-4.749999998137355,6.790000036358833,64,16.088956832885742,0.08613204210996628,0.5806,5e-05,0.3079487500000001
1135,16829,6.060616731643677,51,-2.999999973922968,6.790000036358833,64,23.622764587402344,0.03978398069739342,0.5792999999999999,5e-05,0.3058449999999999
1136,16847,2.997100830078125,18,-4.479999994859099,6.790000036358833,64,27.200632095336914,0.0700182169675827,0.5789,5e-05,0.30510250000000005
1137,16857,2.3308539390563965,10,-4.8900000005960464,6.790000036358833,64,20.45284080505371,0.07472106069326401,0.5786,5e-05,0.30469
1138,16871,2.6981050968170166,14,-4.599999995902181,6.790000036358833,64,20.89254379272461,0.03442811593413353,0.5783,5e-05,0.3041124999999998
1139,16909,5.077712535858154,38,-3.689999984577298,6.790000036358833,64,28.52587890625,0.041523970663547516,0.5772999999999999,5e-05,0.30254499999999984
1140,16923,2.081493616104126,14,-4.559999994933605,6.790000036358833,64,22.01339340209961,0.041014112532138824,0.577,5e-05,0.30196750000000017
1141,16945,3.664489269256592,22,-4.359999993816018,6.790000036358833,64,21.76361656188965,0.06599506735801697,0.5764,5e-05,0.30106
1142,16961,2.1300950050354004,16,-4.509999994188547,6.790000036358833,64,26.560461044311523,0.08313571661710739,0.5760000000000001,5e-05,0.3004000000000001
1143,16964,1.1324925422668457,3,-4.949999999254942,6.790000036358833,64,26.560461044311523,0.08313571661710739,0.5760000000000001,5e-05,0.30027625
1144,16979,2.347633123397827,15,-4.509999994188547,6.790000036358833,64,21.530532836914062,0.058074306696653366,0.5756,5e-05,0.2996574999999999
1145,16993,2.3481314182281494,14,-4.559999994933605,6.790000036358833,64,25.582529067993164,0.026261262595653534,0.5751999999999999,5e-05,0.2990799999999999
1146,17006,1.8476824760437012,13,-4.619999995455146,6.790000036358833,64,27.726083755493164,0.09138790518045425,0.5749,5e-05,0.29854375
1147,17024,2.4817912578582764,18,-4.409999992698431,6.790000036358833,64,27.125686645507812,0.0468316376209259,0.5745,5e-05,0.2978012499999999
1148,17038,1.7979512214660645,14,-4.479999992996454,6.790000036358833,64,26.391403198242188,0.16769477725028992,0.5741,5e-05,0.2972237500000001
1149,17074,4.379674673080444,36,-3.61999998241663,6.790000036358833,64,23.28899383544922,0.10643503069877625,0.5731999999999999,5e-05,0.29573875000000005
1150,17102,3.4787392616271973,28,-3.899999985471368,6.790000036358833,64,17.911985397338867,0.040618471801280975,0.5725,5e-05,0.29458375000000014
1151,17135,4.813262701034546,33,-3.979999989271164,6.790000036358833,64,16.707197189331055,0.06076304242014885,0.5717,5e-05,0.29322249999999994
1152,17156,3.079962968826294,21,-4.339999992400408,6.790000036358833,64,24.7857608795166,0.060915615409612656,0.5711999999999999,5e-05,0.29235624999999976
1153,17158,1.1655819416046143,2,-5.0,6.790000036358833,64,20.389644622802734,0.0770433098077774,0.5710999999999999,5e-05,0.29227375
1154,17163,1.1656866073608398,5,-4.889999998733401,6.790000036358833,64,15.608437538146973,0.016047198325395584,0.571,5e-05,0.29206750000000015
1155,17194,4.512418985366821,31,-3.949999988079071,6.790000036358833,64,26.6461181640625,0.06245947256684303,0.5702,5e-05,0.2907887499999998
1156,17224,4.278894901275635,30,-4.049999989569187,6.790000036358833,64,18.45691680908203,0.0441899374127388,0.5695,5e-05,0.28955125000000004
1157,17236,1.9485790729522705,12,-4.619999995455146,6.790000036358833,64,21.3370418548584,0.11205285042524338,0.5691999999999999,5e-05,0.28905625000000024
1158,17251,2.3143577575683594,15,-4.559999994933605,6.790000036358833,64,21.163524627685547,0.021629612892866135,0.5688,5e-05,0.2884375000000001
1159,17278,4.680175065994263,27,-4.26999999396503,6.790000036358833,64,25.679841995239258,0.08159724622964859,0.5681,5e-05,0.28732374999999977
1160,17323,5.97625207901001,45,-3.459999982267618,6.790000036358833,64,21.625761032104492,0.09398165345191956,0.567,5e-05,0.2854675000000001
1161,17345,3.4804818630218506,22,-4.369999993592501,6.790000036358833,64,19.43958282470703,0.030391627922654152,0.5664,5e-05,0.28456000000000004
1162,17361,2.5973331928253174,16,-4.549999995157123,6.790000036358833,64,18.593420028686523,0.05362885445356369,0.5660000000000001,5e-05,0.28390000000000004
1163,17399,5.011821269989014,38,-3.6499999836087227,6.790000036358833,64,41.3139533996582,0.03948744386434555,0.5650999999999999,5e-05,0.2823325000000001
1164,17411,2.0315535068511963,12,-4.659999996423721,6.790000036358833,64,31.61246109008789,0.046480726450681686,0.5648,5e-05,0.2818375000000001
1165,17446,4.895307302474976,35,-3.8399999868124723,6.790000036358833,64,22.514890670776367,0.10122071206569672,0.5639000000000001,5e-05,0.2803937499999998
1166,17460,2.0820319652557373,14,-4.51999999396503,6.790000036358833,64,23.53539276123047,0.039799537509679794,0.5636,5e-05,0.2798162500000001
1167,17473,2.3319380283355713,13,-4.619999995455146,6.790000036358833,64,30.748720169067383,0.03245292231440544,0.5631999999999999,5e-05,0.27927999999999986
1168,17485,1.9302003383636475,12,-4.619999995455146,6.790000036358833,64,23.023115158081055,0.06356968730688095,0.5629,5e-05,0.27878499999999995
1169,17488,1.132216215133667,3,-4.949999999254942,6.790000036358833,64,,,,,0.2786612500000002
1170,17493,1.4983000755310059,5,-4.970000000670552,6.790000036358833,64,23.62281036376953,0.09851931780576706,0.5627,5e-05,0.278455
1171,17505,2.0824174880981445,12,-4.659999996423721,6.790000036358833,64,19.577953338623047,0.09220325946807861,0.5624,5e-05,0.27796
1172,17550,5.5774455070495605,45,-3.3399999793618917,6.790000036358833,64,21.855825424194336,0.07602864503860474,0.5613,5e-05,0.27610375
1173,17584,4.5791003704071045,34,-3.8099999856203794,6.790000036358833,64,20.708110809326172,0.11169739812612534,0.5605,5e-05,0.2747012499999999
1174,17598,2.115053653717041,14,-4.529999993741512,6.790000036358833,64,27.382532119750977,0.08315712213516235,0.5601,5e-05,0.2741237499999998
1175,17612,2.0974209308624268,14,-4.529999993741512,6.790000036358833,64,18.710002899169922,0.09677993506193161,0.5598000000000001,5e-05,0.27354625
1176,17648,4.296895265579224,36,-3.5799999814480543,6.790000036358833,64,21.050878524780273,0.06651360541582108,0.5589,5e-05,0.27206125000000014
1177,17694,6.209873199462891,46,-3.4499999824911356,6.790000036358833,64,19.843503952026367,0.11018447577953339,0.5577,5e-05,0.2701637499999998
1178,17697,1.1820979118347168,3,-4.949999999254942,6.790000036358833,64,27.668601989746094,0.09158764034509659,0.5576,5e-05,0.2700399999999997
1179,17722,3.2303667068481445,25,-4.0899999886751175,6.790000036358833,64,23.068256378173828,0.0503125935792923,0.5569999999999999,5e-05,0.26900875
1180,17739,2.082951784133911,17,-4.3699999917298555,6.790000036358833,64,20.473936080932617,0.06801570951938629,0.5566,5e-05,0.26830750000000014
1181,17790,6.459381341934204,51,-3.0699999760836363,6.790000036358833,64,27.101167678833008,0.0764584019780159,0.5553,5e-05,0.26620374999999996
1182,17813,3.5464866161346436,23,-4.269999992102385,6.790000036358833,64,28.068994522094727,0.07803688943386078,0.5547,5e-05,0.2652549999999999
1183,17887,9.70840311050415,74,2.0700000692158937,6.790000036358833,74,28.747329711914062,0.04540843516588211,0.5529,5e-05,0.2622025000000001
1184,17899,2.180572271347046,12,-4.619999995455146,6.790000036358833,74,22.834047317504883,0.04258604720234871,0.5526,5e-05,0.2617075000000001
1185,17933,4.0962677001953125,34,-3.719999983906746,6.790000036358833,74,17.90795135498047,0.039788905531167984,0.5517000000000001,5e-05,0.2603050000000001
1186,17945,2.3639025688171387,12,-4.749999998137355,6.790000036358833,74,18.6229305267334,0.06286177784204483,0.5514,5e-05,0.2598100000000001
1187,17996,6.826841354370117,51,-3.1099999770522118,6.790000036358833,74,19.4003849029541,0.06291158497333527,0.5502,5e-05,0.2577062499999999
1188,18009,2.499114751815796,13,-4.649999996647239,6.790000036358833,74,36.087249755859375,0.04734073206782341,0.5498000000000001,5e-05,0.2571700000000001
1189,18054,5.677079200744629,45,-3.249999977648258,6.790000036358833,74,26.332429885864258,0.03850533068180084,0.5487,5e-05,0.25531375
1190,18068,1.9811739921569824,14,-4.569999994710088,6.790000036358833,74,23.329195022583008,0.10293623059988022,0.5484,5e-05,0.2547362499999999
1191,18081,2.181072473526001,13,-4.569999994710088,6.790000036358833,74,24.32427215576172,0.08615642786026001,0.548,5e-05,0.2542000000000001
1192,18094,2.1313390731811523,13,-4.659999996423721,6.790000036358833,74,16.554563522338867,0.05507185682654381,0.5477000000000001,5e-05,0.25366374999999974
1193,18108,1.9160897731781006,14,-4.51999999396503,6.790000036358833,74,18.93133544921875,0.05545938387513161,0.5474,5e-05,0.25308625000000007
1194,18142,5.0114905834198,34,-3.8899999875575304,6.790000036358833,74,15.903979301452637,0.0897599458694458,0.5465,5e-05,0.25168375
1195,18158,1.8646867275238037,16,-4.429999992251396,6.790000036358833,74,24.001502990722656,0.08637707680463791,0.5461,5e-05,0.2510237500000001
1196,18176,2.7140610218048096,18,-4.4499999936670065,6.790000036358833,74,16.174375534057617,0.09780917316675186,0.5457000000000001,5e-05,0.25028125
1197,18190,2.2647035121917725,14,-4.51999999396503,6.790000036358833,74,15.778192520141602,0.08565490692853928,0.5453,5e-05,0.2497037499999999
1198,18228,5.727966547012329,38,-3.799999987706542,6.790000036358833,74,27.977773666381836,0.06714437156915665,0.5444,5e-05,0.24813624999999984
1199,18261,4.545092582702637,33,-3.899999987334013,6.790000036358833,74,23.76584243774414,0.03250405937433243,0.5435,5e-05,0.24677499999999974
1200,18274,2.182016611099243,13,-4.619999995455146,6.790000036358833,74,20.558116912841797,0.04956251382827759,0.5432,5e-05,0.24623874999999995
1201,18288,1.864671230316162,14,-4.529999993741512,6.790000036358833,74,23.136213302612305,0.06395812332630157,0.5428999999999999,5e-05,0.24566125000000016
1202,18340,7.009667634963989,52,-3.2499999795109034,6.790000036358833,74,23.951492309570312,0.028149086982011795,0.5416000000000001,5e-05,0.2435162500000001
1203,18354,2.164597749710083,14,-4.609999995678663,6.790000036358833,74,26.3875789642334,0.07096538692712784,0.5412,5e-05,0.24293874999999998
1204,18371,2.3309898376464844,17,-4.419999992474914,6.790000036358833,74,29.470857620239258,0.08093154430389404,0.5408,5e-05,0.2422375000000001
1205,18382,2.3825900554656982,11,-4.78999999910593,6.790000036358833,74,20.911035537719727,0.10320214182138443,0.5405,5e-05,0.24178375000000007
1206,18385,1.1639759540557861,3,-4.949999999254942,6.790000036358833,74,26.330896377563477,0.07938796281814575,0.5404,5e-05,0.24165999999999999
1207,18412,3.280736207962036,27,-3.9899999871850014,6.790000036358833,74,20.797555923461914,0.02441629394888878,0.5398000000000001,5e-05,0.24054624999999996
1208,18426,2.4809412956237793,14,-4.599999995902181,6.790000036358833,74,21.100112915039062,0.13619166612625122,0.5394,5e-05,0.23996874999999984
1209,18429,1.1651873588562012,3,-4.949999999254942,6.790000036358833,74,15.125187873840332,0.0521191731095314,0.5393,5e-05,0.23984499999999986
1210,18455,3.264218330383301,26,-4.039999987930059,6.790000036358833,74,25.070392608642578,0.06374616175889969,0.5387,5e-05,0.23877250000000005
1211,18484,4.478670835494995,29,-4.139999991282821,6.790000036358833,74,17.144012451171875,0.040214769542217255,0.538,5e-05,0.23757624999999993
1212,18506,3.2640838623046875,22,-4.28999999165535,6.790000036358833,74,21.954605102539062,0.051684968173503876,0.5374,5e-05,0.23666874999999987
1213,18525,2.114548921585083,19,-4.279999990016222,6.790000036358833,74,20.684946060180664,0.07074196636676788,0.5368999999999999,5e-05,0.2358849999999999
1214,18542,2.114196538925171,17,-4.379999991506338,6.790000036358833,74,21.140405654907227,0.04529253765940666,0.5365,5e-05,0.23518375000000002
1215,18582,4.829240560531616,40,-3.509999981150031,6.790000036358833,74,22.766494750976562,0.17355909943580627,0.5355,5e-05,0.23353374999999987
1216,18622,5.577545881271362,40,-3.7099999859929085,6.790000036358833,74,18.1569766998291,0.19306477904319763,0.5345,5e-05,0.23188375000000006
1217,18659,4.379611968994141,37,-3.61999998241663,6.790000036358833,74,37.42454528808594,0.08313362300395966,0.5336000000000001,5e-05,0.2303575
1218,18677,3.4801149368286133,18,-4.55999999679625,6.790000036358833,74,19.566495895385742,0.023503728210926056,0.5331,5e-05,0.22961500000000012
1219,18693,2.514390230178833,16,-4.4999999944120646,6.790000036358833,74,22.524024963378906,0.05091165378689766,0.5327,5e-05,0.2289549999999999
1220,18731,5.578627347946167,38,-3.719999985769391,6.790000036358833,74,27.695114135742188,0.08029092848300934,0.5318,5e-05,0.22738749999999985
1221,18761,4.2125444412231445,30,-4.039999989792705,6.790000036358833,74,25.778949737548828,0.11210038512945175,0.531,5e-05,0.2261500000000003
1222,18765,1.1649188995361328,4,-4.899999998509884,6.790000036358833,74,20.987199783325195,0.10734981298446655,0.5308999999999999,5e-05,0.22598499999999988
1223,18771,1.2485466003417969,6,-4.839999997988343,6.790000036358833,74,19.233882904052734,0.07283750176429749,0.5307999999999999,5e-05,0.22573750000000004
1224,18806,4.346171140670776,35,-3.639999981969595,6.790000036358833,74,20.834733963012695,0.11756554245948792,0.5299,5e-05,0.22429375000000007
