episode,timestep,reward,length
874,24302,-3.0799999814480543,62
875,24362,-3.079999979585409,60
876,24497,0.04000006057322025,135
877,24563,-2.8099999763071537,66
878,24670,-1.4899999629706144,107
879,24719,-3.4899999853223562,49
880,24789,-2.67999997548759,70
881,24860,-2.309999966993928,71
882,24862,-5.0,2
883,25011,0.5400000661611557,149
884,25080,-2.5799999721348286,69
885,25199,-0.8899999540299177,119
886,25267,-2.6299999728798866,68
887,25340,-2.2499999664723873,73
888,25389,-3.36999998241663,49
889,25442,-3.17999997921288,53
890,25490,-3.5099999848753214,48
891,25646,0.6000000648200512,156
892,25659,-4.57999999448657,13
893,25723,-2.8999999780207872,64
894,25784,-3.139999981969595,61
895,25860,-2.339999970048666,76
896,25931,-2.2699999660253525,71
897,25978,-3.549999985843897,47
898,26047,-2.539999971166253,69
899,26117,-2.489999970421195,70
900,26191,-2.3199999686330557,74
901,26215,-4.229999991133809,24
902,26282,-2.6299999728798866,67
903,26359,-2.099999964237213,77
904,26430,-2.6699999757111073,71
905,26590,0.43000005930662155,160
906,26646,-2.9099999740719795,56
907,26677,-4.039999989792705,31
908,26730,-3.1399999782443047,53
909,26750,-4.419999994337559,20
910,26854,-1.3599999584257603,104
911,26926,-2.4599999710917473,72
912,26938,-4.669999996200204,12
913,26999,-3.089999981224537,61
914,27114,-1.1599999591708183,115
915,27174,-3.109999980777502,60
916,27210,-3.8599999882280827,36
917,27286,-2.2999999690800905,76
918,27297,-4.719999996945262,11
919,27332,-3.7599999848753214,35
920,27384,-3.2199999801814556,52
921,27418,-3.849999986588955,34
922,27450,-3.9099999871104956,32
923,27530,-1.9899999629706144,80
924,27552,-4.319999992847443,22
925,27586,-4.009999990463257,34
926,27616,-3.999999988824129,30
927,27686,-2.759999977424741,70
928,27739,-3.3799999840557575,53
929,27775,-3.7799999862909317,36
930,27844,-2.5799999721348286,69
931,27906,-3.039999980479479,62
932,27976,-2.599999973550439,70
933,28044,-2.5799999721348286,68
934,28109,-2.7699999753385782,65
935,28189,-2.109999965876341,80
936,28192,-4.949999999254942,3
937,28278,-1.79999996162951,86
938,28346,-2.619999973103404,68
939,28425,-2.0699999649077654,79
940,28510,-2.21999997086823,85
941,28550,-3.589999983087182,40
942,28586,-3.61999998241663,36
943,28722,-0.16999994404613972,136
944,28799,-2.3799999710172415,77
945,28908,-1.4599999636411667,109
946,28926,-4.519999995827675,18
947,28962,-3.8699999880045652,36
948,29039,-2.1399999652057886,77
949,29115,-2.499999973922968,76
950,29187,-2.419999970123172,72
951,29315,-0.5099999494850636,128
952,29386,-2.599999973550439,71
953,29398,-4.709999997168779,12
954,29462,-2.90999997779727,64
955,29519,-2.899999974295497,57
956,29537,-4.599999997764826,18
957,29611,-2.3699999693781137,74
958,29687,-2.179999966174364,76
959,29750,-2.9199999775737524,63
960,29819,-2.7399999760091305,69
961,29871,-3.229999979957938,52
962,29960,-1.6599999591708183,89
963,30019,-3.15999998152256,59
964,30053,-4.03999999165535,34
965,30210,0.45000006072223186,157
966,30262,-3.1899999789893627,52
967,30354,-2.0199999697506428,92
968,30407,-3.1699999794363976,53
969,30490,-2.3599999733269215,83
970,30564,-2.1599999647587538,74
971,30763,1.6100000701844692,199
972,30826,-2.7899999748915434,63
973,30907,-2.659999979659915,81
974,30959,-3.2999999821186066,52
975,31049,-2.089999970048666,90
976,31120,-2.439999969676137,71
977,31191,-2.46999997086823,71
978,31276,-1.8899999633431435,85
979,31335,-2.8799999747425318,59
980,31371,-3.669999983161688,36
981,31382,-4.709999997168779,11
982,31465,-1.9199999626725912,83
983,31499,-3.879999987781048,34
984,31540,-3.569999983534217,41
985,31572,-4.059999991208315,32
986,31652,-2.1499999668449163,80
987,31814,0.940000070258975,162
988,31854,-3.509999981150031,40
989,31925,-2.359999967738986,71
990,32059,-0.01999993994832039,134
991,32119,-2.979999978095293,60
992,32157,-3.769999986514449,38
993,32183,-4.0899999886751175,26
994,32257,-2.3299999684095383,74
995,32270,-4.569999994710088,13
996,32342,-2.3799999691545963,72
997,32431,-1.929999966174364,89
998,32526,-1.9299999680370092,95
999,32583,-2.7299999706447124,57
1000,32654,-2.5099999718368053,71
1001,32744,-1.8099999632686377,90
1002,32826,-2.1699999682605267,82
1003,32867,-3.4999999813735485,41
1004,32956,-2.009999968111515,89
1005,33012,-2.899999974295497,56
1006,33104,-1.589999958872795,92
1007,33187,-2.189999969676137,83
1008,33265,-2.23999996855855,78
1009,33286,-4.329999992623925,21
1010,33358,-2.5099999718368053,72
1011,33448,-1.6399999596178532,90
1012,33519,-2.5599999725818634,71
1013,33593,-2.5599999744445086,74
1014,33660,-2.5599999707192183,67
1015,33735,-2.389999970793724,75
1016,33768,-4.009999990463257,33
1017,33853,-1.6999999582767487,85
1018,33946,-1.649999961256981,93
1019,34026,-2.189999967813492,80
1020,34103,-2.2999999690800905,77
1021,34186,-1.9199999626725912,83
1022,34267,-1.9799999631941319,81
1023,34330,-2.479999966919422,63
1024,34422,-1.4299999549984932,92
1025,34506,-1.8299999609589577,84
1026,34594,-1.5499999560415745,88
1027,34631,-3.609999982640147,37
1028,34698,-2.6799999736249447,67
1029,34777,-2.109999965876341,79
1030,34858,-2.059999965131283,81
1031,34950,-1.4699999559670687,92
1032,35131,1.9300000853836536,181
1033,35215,-1.8299999609589577,84
1034,35296,-2.059999965131283,81
1035,35298,-5.0,2
1036,35316,-4.359999991953373,18
1037,35395,-2.1499999668449163,79
1038,35397,-5.0,2
1039,35489,-1.3799999542534351,92
1040,35546,-2.9399999752640724,57
1041,35618,-2.2999999672174454,72
1042,35720,-1.469999959692359,102
1043,35744,-4.229999991133809,24
1044,35831,-1.7499999608844519,87
1045,35865,-3.719999983906746,34
1046,35949,-2.349999973550439,84
1047,36022,-2.3699999693781137,73
1048,36047,-4.179999990388751,25
1049,36136,-1.7799999620765448,89
1050,36262,-0.6299999505281448,126
1051,36352,-1.6099999584257603,90
1052,36365,-4.569999994710088,13
1053,36446,-2.209999969229102,81
1054,36523,-2.2999999690800905,77
1055,36676,0.6100000664591789,153
1056,36746,-2.4499999694526196,70
1057,36821,-2.679999977350235,75
1058,36896,-2.469999972730875,75
1059,36986,-1.7299999613314867,90
1060,37084,-1.1699999514967203,98
1061,37139,-3.0699999779462814,55
1062,37159,-4.469999995082617,20
1063,37235,-2.1399999652057886,76
1064,37316,-2.0099999643862247,81
1065,37399,-1.5899999551475048,83
1066,37487,-1.7099999599158764,88
1067,37510,-4.149999989196658,23
1068,37589,-1.9099999610334635,79
1069,37651,-2.52999996766448,62
1070,37702,-3.2799999807029963,51
1071,37787,-1.689999958500266,85
1072,37855,-2.7899999767541885,68
1073,37940,-1.7799999602138996,85
1074,38069,-0.0699999388307333,129
1075,38090,-4.369999993592501,21
1076,38248,0.8700000699609518,158
1077,38327,-1.949999962002039,79
1078,38408,-1.8099999595433474,81
1079,38477,-2.409999968484044,69
1080,38557,-2.0999999660998583,80
1081,38659,-1.0899999514222145,102
1082,38737,-2.159999966621399,78
1083,38774,-3.5299999807029963,37
1084,38957,2.360000094398856,183
1085,39043,-1.639999957755208,86
1086,39130,-1.5499999560415745,87
1087,39227,-1.5399999599903822,97
1088,39318,-1.4299999549984932,91
1089,39410,-1.3399999532848597,92
1090,39484,-2.1599999647587538,74
1091,39563,-1.919999960809946,79
1092,39666,-0.9499999489635229,103
1093,39756,-1.5199999567121267,90
1094,39847,-1.5099999569356441,91
1095,39944,-1.1299999505281448,97
1096,40031,-1.5999999567866325,87
1097,40119,-1.4699999541044235,88
1098,40174,-2.9099999740719795,55
1099,40260,-1.6799999587237835,86
1100,40347,-1.559999955818057,87
1101,40436,-1.459999954327941,89
1102,40578,0.6000000722706318,142
1103,40669,-1.7599999625235796,91
1104,40750,-2.0199999641627073,81
1105,40834,-1.6999999582767487,84
1106,40910,-2.149999964982271,76
1107,40972,-2.5199999678879976,62
1108,41066,-0.9999999459832907,94
1109,41119,-3.17999997921288,53
1110,41215,-1.3499999549239874,96
1111,41376,1.2400000784546137,161
1112,41462,-1.559999955818057,86
1113,41550,-1.459999954327941,88
1114,41635,-1.689999958500266,85
1115,41727,-1.1899999491870403,92
1116,41818,-1.2699999511241913,91
1117,41905,-1.5999999567866325,87
1118,41986,-1.9799999631941319,81
1119,42044,-2.8899999745190144,58
1120,42133,-1.459999954327941,89
1121,42225,-1.2299999501556158,92
1122,42322,-1.179999951273203,97
1123,42425,-0.9499999489635229,103
1124,42518,-1.1299999486654997,93
1125,42619,-0.8899999465793371,101
1126,42670,-3.229999979957938,51
1127,42728,-2.799999972805381,58
1128,42771,-3.309999978169799,43
1129,42856,-1.7299999594688416,85
1130,42943,-1.5499999560415745,87
1131,43030,-1.5499999560415745,87
1132,43113,-1.8399999607354403,83
1133,43152,-3.63999998383224,39
1134,43219,-2.6799999736249447,67
1135,43295,-1.9799999613314867,76
1136,43468,1.690000083297491,173
1137,43545,-2.209999967366457,77
1138,43715,1.7400000859051943,170
1139,43802,-1.5499999560415745,87
1140,43990,2.310000091791153,188
1141,44082,-1.699999962002039,92
1142,44178,-1.2699999529868364,96
1143,44277,-1.1199999507516623,99
1144,44378,-0.7799999434500933,101
1145,44553,1.950000088661909,175
1146,44638,-1.6599999573081732,85
1147,44680,-3.409999979659915,42
1148,44766,-1.639999957755208,86
1149,44827,-2.5799999684095383,61
1150,44912,-1.5399999544024467,85
1151,44971,-2.7099999710917473,59
1152,45058,-1.559999955818057,87
1153,45142,-1.7399999592453241,84
1154,45239,-1.3399999551475048,97
1155,45300,-2.6199999693781137,61
1156,45404,-0.869999947026372,104
1157,45586,2.530000099912286,182
1158,45765,2.340000096708536,179
1159,45807,-3.409999979659915,42
1160,45904,-1.0499999485909939,97
1161,45985,-1.9299999624490738,81
1162,46077,-1.5099999569356441,92
1163,46162,-1.6099999565631151,85
1164,46252,-1.6099999584257603,90
1165,46407,1.2300000805407763,155
1166,46489,-1.9599999636411667,82
1167,46592,-0.869999947026372,103
1168,46695,-0.9499999489635229,103
1169,46942,27.240000277757645,247
1170,46983,-3.379999978467822,41
1171,47063,-2.059999965131283,80
1172,47165,-0.999999949708581,102
1173,47191,-3.999999986961484,26
1174,47287,-1.5099999587982893,96
1175,47635,59.11000086925924,348
1176,47693,-2.849999973550439,58
1177,47865,1.7100000847131014,172
1178,47957,-1.7099999617785215,92
1179,47984,-3.9099999852478504,27
1180,48083,-0.9899999480694532,99
1181,48120,-3.5299999807029963,37
1182,48217,-1.2499999534338713,97
1183,48311,-1.199999950826168,94
1184,48510,2.9900001026690006,199
1185,48610,-1.1099999509751797,100
1186,48694,-1.7399999592453241,84
1187,48789,-1.6299999617040157,95
1188,48886,-1.179999951273203,97
1189,48970,-1.6999999582767487,84
1190,49049,-1.9099999610334635,79
1191,49150,-0.9299999475479126,101
1192,49233,-1.6399999558925629,83
1193,49319,-1.3999999519437551,86
1194,49404,-1.689999958500266,85
1195,49653,4.96000012755394,249
1196,49755,-0.9699999485164881,102
1197,49954,2.6300000939518213,199
1198,50054,-0.9099999461323023,100
1199,50155,-0.7799999434500933,101
1200,50250,-1.199999950826168,95
1201,50326,-1.8599999584257603,76
1202,50539,3.5000001080334187,213
1203,50634,-1.279999952763319,95
1204,50743,-0.6099999435245991,109
1205,50850,-0.7899999469518661,107
1206,51067,4.0000001192092896,217
1207,51151,-1.5799999553710222,84
1208,51264,-0.299999937415123,113
1209,51367,-0.8299999460577965,103
1210,51568,3.1800001058727503,201
1211,51718,0.980000076815486,150
1212,51816,-1.2799999546259642,98
1213,51919,-0.869999947026372,103
1214,52005,-1.5199999548494816,86
1215,52034,-3.7799999825656414,29
1216,52137,-0.8799999468028545,103
1217,52248,-0.559999942779541,111
1218,52350,-0.7999999448657036,102
1219,52454,-0.9899999499320984,104
1220,52672,3.8200001139193773,218
1221,52714,-3.3699999786913395,42
1222,52754,-3.349999977275729,40
1223,52852,-1.1299999505281448,98
1224,53074,3.6300001069903374,222
1225,53272,3.1000001057982445,198
1226,53370,-1.1599999517202377,98
1227,53400,-3.6799999810755253,30
1228,53504,-0.6999999433755875,104
1229,53572,-2.0599999595433474,68
1230,53667,-1.2699999529868364,95
1231,53764,-1.1299999505281448,97
1232,53869,-0.7399999443441629,105
1233,53954,-1.2099999468773603,85
1234,54132,2.4100000988692045,178
1235,54253,-0.4599999450147152,121
1236,54348,-1.1899999510496855,95
1237,54650,7.560000166296959,302
1238,54758,-0.6699999440461397,108
1239,54858,-0.8199999444186687,100
1240,55028,1.7400000859051943,170
1241,55133,-0.4899999387562275,105
1242,55351,4.140000121667981,218
1243,55460,-0.6199999433010817,109
1244,55599,0.6400000732392073,139
1245,55701,-0.6799999419599771,102
1246,55738,-3.539999980479479,37
1247,55842,-0.70999994315207,104
1248,56000,1.7400000914931297,158
1249,56101,-0.8599999453872442,101
1250,56202,-0.7299999427050352,101
1251,56243,-3.489999981597066,41
1252,56287,-3.17999997548759,44
1253,56383,-1.2199999522417784,96
1254,56482,-0.8699999451637268,99
1255,56588,-0.8899999484419823,106
1256,56650,-2.399999964982271,62
1257,56752,-0.8499999456107616,102
1258,56854,-0.6399999409914017,102
1259,57026,2.3600000999867916,172
1260,57231,3.480000112205744,205
1261,57332,-0.8599999453872442,101
1262,57428,-1.069999948143959,96
1263,57521,-1.2899999525398016,93
1264,57622,-0.7399999424815178,101
1265,57721,-0.9999999478459358,99
1266,57823,-0.6399999409914017,102
1267,57947,-0.13999993912875652,124
1268,58039,-1.0299999453127384,92
1269,58153,-0.19999993592500687,114
1270,58259,-0.449999937787652,106
1271,58386,0.050000064074993134,127
1272,58485,-0.8799999449402094,99
1273,58587,-0.7699999436736107,102
1274,58710,0.11000006832182407,123
1275,58826,-0.05999993346631527,116
1276,58919,-0.9799999445676804,93
1277,59030,-0.47999994084239006,111
1278,59140,-0.4099999386817217,110
1279,59238,-0.9199999459087849,98
1280,59515,6.620000155642629,277
1281,59617,-0.7699999436736107,102
1282,59664,-3.0299999732524157,47
1283,59762,-1.0899999495595694,98
1284,59972,3.730000115931034,210
1285,60186,3.9000001177191734,214
1286,60277,-1.2299999501556158,91
1287,60376,-0.8699999451637268,99
1288,60478,-0.6399999409914017,102
1289,60590,-0.299999937415123,112
1290,60693,-0.7599999438971281,103
1291,60794,-0.6899999417364597,101
1292,60932,0.9300000816583633,138
1293,61030,-0.9199999459087849,98
1294,61146,-0.1499999351799488,116
1295,61252,-0.529999939724803,106
1296,61366,-0.20999993570148945,114
1297,61466,-0.8699999451637268,100
1298,61636,2.2900000996887684,170
1299,61746,-0.2099999338388443,110
1300,61859,-0.2899999376386404,113
1301,61971,-0.2599999364465475,112
1302,62080,-0.45999993942677975,109
1303,62182,-0.7599999438971281,102
1304,62280,-0.8499999437481165,98
1305,62375,-0.9299999438226223,95
1306,62480,-0.7299999445676804,105
1307,62700,4.360000126063824,220
1308,62813,-0.299999937415123,113
1309,62880,-2.149999961256981,67
1310,62994,-0.20999993570148945,114
1311,63190,3.2000001091510057,196
1312,63407,4.1600001230835915,217
1313,63614,3.7000001166015863,207
1314,63720,-0.4899999387562275,106
1315,63816,-1.0799999479204416,96
1316,63927,-0.2299999352544546,111
1317,64026,-0.679999940097332,99
1318,64154,0.5600000768899918,128
1319,64267,-0.17999993450939655,113
1320,64376,-0.44999993965029716,109
1321,64479,-0.91999994777143,103
1322,64576,-1.1399999503046274,97
1323,64604,-3.899999985471368,28
1324,64698,-1.0399999469518661,94
1325,64870,2.0800000932067633,172
1326,64972,-0.7999999448657036,102
1327,65070,-0.9699999466538429,98
1328,65176,-0.4799999389797449,106
1329,65280,-0.659999942407012,104
1330,65360,-1.659999955445528,80
1331,65571,3.8000001162290573,211
1332,65679,-0.4999999403953552,108
1333,65903,4.030000116676092,224
1334,66098,3.140000108629465,195
1335,66204,-0.4899999387562275,106
1336,66551,10.200000207871199,347
1337,66679,0.37000007182359695,128
1338,66706,-3.8299999833106995,27
1339,66822,-0.029999932274222374,116
1340,66888,-2.249999962747097,66
1341,66990,-0.7199999429285526,102
1342,67097,-0.4799999389797449,107
1343,67327,4.730000130832195,230
1344,67446,0.04000006802380085,119
1345,67624,2.66000010445714,178
1346,67878,5.80000014603138,254
1347,67950,-1.7799999546259642,72
1348,68066,0.020000068470835686,116
1349,68174,-0.3399999365210533,108
1350,68282,-0.3499999362975359,108
1351,68397,-0.1599999349564314,115
1352,68493,-0.8199999425560236,96
1353,68606,-0.299999937415123,113
1354,68715,-0.44999993965029716,109
1355,68810,-0.9899999462068081,95
1356,68916,-0.5699999406933784,106
1357,69145,4.770000131800771,229
1358,69250,-0.579999940469861,105
1359,69322,-1.7799999546259642,72
1360,69468,1.220000084489584,146
1361,69600,0.46000007167458534,132
1362,69710,-0.47999994084239006,110
1363,69955,5.160000134259462,245
1364,70084,0.2600000686943531,129
1365,70209,-0.08999993838369846,125
1366,70419,3.860000118613243,210
1367,70487,-2.0299999583512545,68
1368,70551,-2.219999961555004,64
1369,70593,-3.3699999786913395,42
1370,70774,2.730000104755163,181
1371,70888,-0.23999993689358234,114
1372,70954,-2.039999958127737,66
1373,71083,0.38000007160007954,129
1374,71177,-0.9599999450147152,94
1375,71294,-0.00999993272125721,117
1376,71394,-0.6699999403208494,100
1377,71508,-0.07999993301928043,114
1378,71628,0.18000007048249245,120
1379,71736,-0.5399999413639307,108
1380,71848,-0.37999993935227394,112
1381,71961,-0.20999993570148945,113
1382,72050,-1.009999943897128,89
1383,72163,-0.1299999337643385,113
1384,72295,0.46000007167458534,132
1385,72409,-0.07999993301928043,114
1386,72524,0.010000068694353104,115
1387,72684,1.8800000939518213,160
1388,72802,0.08000006899237633,118
1389,72902,-0.6199999395757914,100
1390,73011,-0.3799999374896288,109
1391,73123,-0.2299999352544546,112
1392,73235,-0.13999993354082108,112
1393,73369,0.6000000741332769,134
1394,73440,-1.8299999553710222,71
1395,73551,-0.2299999352544546,111
1396,73685,0.6400000751018524,134
1397,73817,0.49000007286667824,132
1398,73929,-0.2299999352544546,112
1399,74047,-0.00999993272125721,118
1400,74163,-0.09999993443489075,116
1401,74279,-0.10999993421137333,116
1402,74348,-1.9799999576061964,69
1403,74451,-0.7199999429285526,103
1404,74567,0.05000006966292858,116
1405,74680,-0.16999993473291397,113
1406,74784,-0.6299999412149191,104
1407,74896,-0.18999993428587914,112
1408,75011,-0.11999993398785591,115
1409,75057,-3.0799999739974737,46
1410,75154,-0.7699999418109655,97
1411,75183,-3.8099999837577343,29
1412,75291,-0.42999993823468685,108
1413,75421,0.4000000711530447,130
1414,75535,-0.039999932050704956,114
1415,75650,6.891787052154541e-08,115
1416,75895,5.42000013962388,245
1417,75999,-0.7499999441206455,104
1418,76109,-0.2799999359995127,110
1419,76222,-0.08999993279576302,113
1420,76434,4.25000012665987,212
1421,76540,-0.4799999389797449,106
1422,76649,-0.28999993577599525,109
1423,76759,-0.2799999359995127,110
1424,76870,-0.15999993309378624,111
1425,76976,-0.529999939724803,106
1426,77207,4.950000135228038,231
1427,77323,0.10000007040798664,116
1428,77547,4.6700001321733,224
1429,77651,-0.579999940469861,104
1430,77762,-0.2399999350309372,111
1431,77786,-4.059999987483025,24
1432,77924,0.780000077560544,138
1433,78106,2.9000001084059477,182
1434,78216,-0.24999993480741978,110
1435,78437,4.490000128746033,221
1436,78544,-0.3099999353289604,107
1437,78651,-0.3899999372661114,107
1438,78678,-3.8799999840557575,27
1439,78827,1.4100000876933336,149
1440,78894,-2.0299999583512545,67
1441,79009,-0.07999993301928043,115
1442,79143,0.7000000774860382,134
1443,79471,9.190000193193555,328
1444,79577,-0.4799999389797449,106
1445,79685,-0.3399999365210533,108
1446,79782,-0.7299999408423901,97
1447,79892,-0.19999993406236172,110
1448,80000,-0.25999993458390236,108
1449,80218,4.330000126734376,218
1450,80324,-0.4899999387562275,106
1451,80432,-0.29999993555247784,108
1452,80530,-0.679999940097332,98
1453,80748,4.460000129416585,218
1454,80855,-0.3899999372661114,107
1455,80924,-2.019999958574772,69
1456,80972,-2.8999999705702066,48
1457,81083,-0.18999993428587914,111
1458,81190,-0.3499999362975359,107
1459,81302,-0.0999999325722456,112
1460,81413,-0.10999993234872818,111
1461,81530,-0.00999993272125721,117
1462,81645,-0.039999932050704956,115
1463,81757,-0.05999993160367012,112
1464,81830,-1.7699999548494816,73
1465,81943,-0.08999993279576302,113
1466,82057,-0.08999993279576302,114
1467,82168,-0.31999993696808815,111
1468,82392,4.600000130012631,224
1469,82499,-0.3899999372661114,107
1470,82603,-0.5899999402463436,104
1471,82714,-0.15999993309378624,111
1472,83052,9.630000200122595,338
1473,83162,-0.19999993406236172,110
1474,83203,-3.21999997459352,41
1475,83278,-1.62999995239079,75
1476,83307,-3.7299999818205833,29
1477,83486,2.9100001100450754,179
1478,83626,1.0300000831484795,140
1479,83732,-0.4799999389797449,106
1480,83957,4.820000134408474,225
1481,84064,-0.39999993704259396,107
1482,84168,-0.579999940469861,104
1483,84275,-0.3899999372661114,107
1484,84382,-0.43999993801116943,107
1485,84599,4.320000126957893,217
1486,84797,3.5400001164525747,198
1487,85012,4.360000127926469,215
1488,85122,-0.19999993406236172,110
1489,85347,4.720000132918358,225
1490,85415,-2.229999963194132,68
1491,85520,-0.5399999395012856,105
1492,85630,-0.15999993309378624,110
1493,85741,-0.15999993309378624,111
1494,85848,-0.42999993823468685,107
1495,85957,-0.3399999365210533,109
1496,85988,-3.7599999830126762,31
1497,86197,4.100000124424696,209
1498,86307,-0.2399999350309372,110
1499,86412,-0.4999999385327101,105
1500,86636,4.770000133663416,224
1501,86735,-0.679999940097332,99
1502,86836,-0.5299999378621578,101
1503,87498,178.80000291578472,662
1504,87608,-0.19999993406236172,110
1505,87716,-0.3399999365210533,108
1506,88266,19.000000327825546,550
1507,88377,-0.18999993428587914,111
1508,88486,-0.2099999338388443,109
1509,88554,-1.989999957382679,68
1510,88666,-0.05999993160367012,112
1511,88776,-0.16999993287026882,110
1512,88961,3.0900001116096973,185
1513,89071,-0.19999993406236172,110
1514,89183,-0.05999993160367012,112
1515,89284,-0.5699999388307333,101
1516,89510,4.900000136345625,226
1517,89693,3.020000111311674,183
1518,89762,-1.939999956637621,69
1519,89838,-1.62999995239079,76
1520,89913,-1.679999953135848,75
1521,90361,14.6100002694875,448
1522,90474,-0.0999999325722456,113
1523,90542,-1.989999957382679,68
1524,90654,-0.10999993234872818,112
1525,90764,-0.15999993309378624,110
1526,90990,4.820000134408474,226
1527,91104,-0.04999993182718754,114
1528,91177,-1.8199999555945396,73
1529,91206,-3.7799999825656414,29
1530,91318,-0.13999993354082108,112
1531,91426,-0.29999993555247784,108
1532,91685,6.0900001507252455,259
1533,91798,-0.0999999325722456,113
1534,91908,-0.32999993674457073,110
1535,92154,5.600000144913793,246
1536,92266,-0.17999993450939655,112
1537,92490,4.750000134110451,224
1538,92602,-0.14999993331730366,112
1539,92822,4.520000129938126,220
1540,93049,4.950000137090683,227
1541,93161,-0.10999993234872818,112
1542,93276,0.010000068694353104,115
1543,93389,-0.17999993450939655,113
1544,93501,-0.05999993160367012,112
1545,93840,9.65000019967556,339
1546,93950,-0.11999993212521076,110
1547,94018,-1.9799999576061964,68
1548,94130,-0.05999993160367012,112
1549,94242,-0.0999999325722456,112
1550,94382,1.120000084862113,140
1551,94494,-0.14999993331730366,112
1552,94608,6.891787052154541e-08,114
1553,94836,5.000000137835741,228
1554,95060,4.720000132918358,224
1555,95595,18.51000032387674,535
1556,96045,14.67000027000904,450
1557,96115,-1.8899999558925629,70
1558,96338,4.6700001321733,223
1559,96366,-3.789999982342124,28
1560,97041,30.01000050827861,675
1561,97266,4.800000134855509,225
1562,97490,4.850000135600567,224
1563,97605,6.891787052154541e-08,115
1564,97830,4.760000133886933,225
1565,97943,-0.05999993160367012,113
1566,98082,1.1100000850856304,139
1567,98398,8.840000189840794,316
1568,98510,-0.0699999313801527,112
1569,98622,-0.0999999325722456,112
1570,98734,-0.019999930635094643,112
1571,98960,4.850000135600567,226
1572,99074,6.891787052154541e-08,114
1573,99186,-0.14999993331730366,112
1574,99298,-0.05999993160367012,112
1575,99412,-0.08999993279576302,114
1576,99522,-0.15999993309378624,110
1577,99550,-3.789999982342124,28
1578,99666,0.05000006966292858,116
1579,99780,-0.08999993279576302,114
1580,99892,-0.2299999352544546,112
1581,100120,4.92000013589859,228
1582,100234,-0.04999993182718754,114
1583,100346,-0.13999993354082108,112
1584,100457,-0.15999993309378624,111
1585,100554,-0.6899999398738146,97
1586,100582,-3.8299999833106995,28
1587,100818,5.0600001364946365,236
1588,100925,-0.42999993823468685,107
1589,101024,-0.7199999410659075,99
1590,101121,-0.6899999398738146,97
1591,101402,7.270000169053674,281
1592,101710,8.480000184848905,308
1593,101780,-1.9199999570846558,70
1594,101874,-0.9699999447911978,94
1595,102016,1.2900000885128975,142
1596,102390,11.140000220388174,374
1597,102500,-0.15999993309378624,110
1598,102598,-0.7299999408423901,98
1599,102818,4.520000129938126,220
1600,103029,4.220000127330422,211
1601,103142,-0.13999993354082108,113
1602,103240,-0.7999999430030584,98
1603,103396,1.8000000938773155,156
1604,103493,-0.809999942779541,97
1605,103606,-0.13999993354082108,113
1606,103702,-0.9099999442696571,96
1607,104057,10.330000208690763,355
1608,104254,3.5700001176446676,197
1609,104352,-0.7699999418109655,98
1610,104445,-1.0999999474734068,93
1611,104538,-1.0999999474734068,93
1612,104649,-0.2699999362230301,111
1613,104738,-1.37999995239079,89
1614,105014,6.370000150054693,276
1615,105107,-1.1799999494105577,93
1616,105238,0.48000007309019566,131
1617,105334,-0.9499999452382326,96
1618,105337,-4.949999999254942,3
1619,105437,-0.7399999424815178,100
1620,105534,-0.7799999415874481,97
1621,105826,7.060000158846378,292
1622,105932,-0.449999937787652,106
1623,106028,-0.9499999452382326,96
1624,106214,2.730000102892518,186
1625,106306,-1.1899999491870403,92
1626,106410,-0.789999945089221,104
1627,106514,-0.8299999460577965,104
1628,106721,3.3800001088529825,207
1629,106746,-4.059999987483025,25
1630,106849,-0.8799999468028545,103
1631,107113,5.780000140890479,264
1632,107205,-1.2299999501556158,92
1633,107269,-2.3899999652057886,64
1634,107360,-1.4199999533593655,91
1635,107570,3.4900001101195812,210
1636,107678,-0.7099999450147152,108
1637,107740,-2.479999966919422,62
1638,107934,2.7900000996887684,194
1639,108100,1.700000086799264,166
1640,108190,-1.329999951645732,90
1641,108294,-0.7499999441206455,104
1642,108406,-0.2699999362230301,112
1643,108502,-0.8599999435245991,96
1644,108610,-0.42999993823468685,108
1645,108680,-1.9299999568611383,70
1646,108790,-0.2399999350309372,110
1647,108860,-1.9299999568611383,70
1648,108926,-2.039999958127737,66
1649,109041,-0.029999932274222374,115
1650,109113,-1.8299999553710222,72
1651,109224,-0.31999993696808815,111
1652,109557,9.310000194236636,333
1653,109656,-0.8799999449402094,99
1654,109760,-0.7499999441206455,104
1655,109854,-1.0499999467283487,94
1656,110054,3.320000110194087,200
1657,110162,-0.5099999401718378,108
1658,110292,0.2300000675022602,130
1659,110305,-4.609999995678663,13
1660,110525,3.83000011369586,220
1661,110550,-4.059999987483025,25
1662,110646,-1.229999952018261,96
1663,110970,8.31000017374754,324
1664,111166,3.350000113248825,196
1665,111710,18.220000313594937,544
1666,111934,4.6700001321733,224
1667,112316,11.32000022009015,382
1668,112423,-0.39999993704259396,107
1669,112537,-0.11999993398785591,114
1670,112649,-0.14999993331730366,112
1671,112873,4.6700001321733,224
1672,112985,-0.14999993331730366,112
1673,113030,-3.1399999745190144,45
1674,113101,-1.8799999561160803,71
1675,113322,4.490000128746033,221
1676,113433,-0.19999993406236172,111
1677,113545,-0.13999993354082108,112
1678,113659,-0.00999993085861206,114
1679,113751,-0.9799999445676804,92
1680,114182,13.630000254139304,431
1681,114252,-1.9199999570846558,70
1682,114576,9.080000193789601,324
