episode,timestep,reward,length
863,47109,-3.8999999836087227,25
864,47211,-0.6799999419599771,102
865,47300,-1.1899999473243952,89
866,47366,-2.059999957680702,66
867,47525,1.4800000842660666,159
868,47659,0.43000007048249245,134
869,47815,1.6500000897794962,156
870,47875,-2.3899999633431435,60
871,48033,1.5900000873953104,158
872,48131,-0.8499999437481165,98
873,48286,1.4100000839680433,155
874,48386,-0.7499999422580004,100
875,48619,4.970000134781003,233
876,48644,-3.9299999848008156,25
877,48794,1.2300000824034214,150
878,48876,-1.4999999515712261,82
879,48898,-4.07999998703599,22
880,49038,0.46000006794929504,140
881,49123,-1.5399999544024467,85
882,49157,-3.559999980032444,34
883,49186,-3.819999983534217,29
884,49336,1.240000082179904,150
885,49428,-1.3099999520927668,92
886,49495,-2.2399999629706144,67
887,49544,-3.019999973475933,49
888,49639,-1.1599999498575926,95
889,49666,-3.839999983087182,27
890,49752,-1.4399999529123306,86
891,49780,-3.869999984279275,28
892,49895,-0.3899999409914017,115
893,49927,-3.6999999824911356,32
894,50074,1.0400000791996717,147
895,50188,-0.3599999397993088,114
896,50338,1.2300000824034214,150
897,50434,-0.9799999464303255,96
898,50582,1.0900000799447298,148
899,50887,17.890000395476818,305
900,50967,-1.5399999525398016,80
901,51125,1.7500000912696123,158
902,51203,-1.5699999518692493,78
903,51367,1.9400000926107168,164
904,51458,-1.1499999482184649,91
905,51557,-0.9099999461323023,99
906,51708,1.2500000819563866,151
907,51856,1.2100000828504562,148
908,51971,-0.23999993689358234,115
909,52119,1.0900000799447298,148
910,52148,-3.8099999837577343,29
911,52228,-1.739999957382679,80
912,52382,1.4700000863522291,154
913,52482,-0.9099999461323023,100
914,52597,-0.3199999388307333,115
915,52746,1.2200000826269388,149
916,52841,-0.9099999442696571,95
917,53142,7.5700001660734415,301
918,53287,1.0200000796467066,145
919,53437,1.240000082179904,150
920,53659,4.420000126585364,222
921,53767,-0.7099999450147152,108
922,53920,1.4700000863522291,153
923,54068,1.1700000818818808,148
924,54228,1.890000093728304,160
925,54230,-5.0,2
926,54353,0.2100000698119402,123
927,54580,4.9400001373142,227
928,54663,-1.1999999452382326,83
929,54698,-3.429999977350235,35
930,54791,-0.8599999416619539,93
931,54946,1.5700000878423452,155
932,54948,-5.0,2
933,54965,-4.289999989792705,17
934,55034,-1.8999999556690454,69
935,55116,-1.4899999517947435,82
936,55252,0.8100000787526369,136
937,55399,1.1600000821053982,147
938,55480,-1.4599999506026506,81
939,55556,-1.6699999533593655,76
940,55716,1.7400000896304846,160
941,55965,5.7300001457333565,249
942,56066,-0.6599999405443668,101
943,56139,-1.7799999546259642,73
944,56296,1.7000000905245543,157
945,56323,-3.839999983087182,27
946,56579,5.920000147074461,256
947,56735,1.5700000878423452,156
948,56834,-0.7999999430030584,99
949,56988,1.6000000890344381,154
950,57093,-0.5899999402463436,105
951,57241,1.1000000797212124,148
952,57346,-0.6499999426305294,105
953,57498,1.210000080987811,152
954,57602,-0.5099999383091927,104
955,57751,1.2300000824034214,149
956,57925,1.950000088661909,174
957,58080,1.210000079125166,155
958,58227,0.7600000724196434,147
959,58381,1.2300000805407763,154
960,58534,1.2600000817328691,153
961,58626,-1.0199999455362558,92
962,58778,1.3300000838935375,152
963,59034,5.430000135675073,256
964,59138,-0.789999945089221,104
965,59221,-1.5199999529868364,83
966,59369,1.0900000799447298,148
967,59396,-3.789999982342124,27
968,59687,6.910000154748559,291
969,59907,4.160000121220946,220
970,59975,-1.939999956637621,68
971,60128,1.3800000846385956,153
972,60160,-3.5899999793618917,32
973,60306,1.0800000801682472,146
974,60419,-0.4599999412894249,113
975,60574,1.6000000890344381,155
976,60674,-0.7499999422580004,100
977,60853,2.2000000923871994,179
978,60927,-1.729999953880906,74
979,61072,0.8200000748038292,145
980,61214,0.6000000704079866,142
981,61281,-1.9499999564141035,67
982,61439,1.5900000873953104,158
983,61657,3.9800001177936792,218
984,61859,3.580000115558505,202
985,61955,-0.9899999462068081,96
986,62084,0.38000007160007954,129
987,62210,0.1500000674277544,126
988,62363,1.3000000827014446,153
989,62466,-0.7499999441206455,103
990,62618,1.370000084862113,152
991,62621,-4.949999999254942,3
992,62724,-0.7499999441206455,103
993,62883,1.6900000888854265,159
994,63035,1.3000000827014446,152
995,63192,1.5900000873953104,157
996,63343,1.240000082179904,151
997,63488,0.9500000774860382,145
998,63644,1.7000000905245543,156
999,63746,-0.5699999388307333,102
1000,63897,1.3300000838935375,151
1001,64006,-0.6599999442696571,109
1002,64166,1.860000092536211,160
1003,64319,1.4300000853836536,153
1004,64403,-1.3399999495595694,84
1005,64496,-0.8899999428540468,93
1006,64655,1.7700000908225775,159
1007,64773,6.705522537231445e-08,118
1008,64860,-1.1099999453872442,87
1009,65174,13.940000262111425,314
1010,65282,-0.3399999365210533,108
1011,65444,1.910000093281269,162
1012,65599,1.5200000870972872,155
1013,65771,2.370000099763274,172
1014,65794,-4.07999998703599,23
1015,65879,-1.2899999488145113,85
1016,66037,1.8400000929832458,158
1017,66190,1.34000008367002,153
1018,66306,-0.22999993711709976,116
1019,66458,1.4100000858306885,152
1020,66563,-0.5699999406933784,105
1021,66677,-0.1599999349564314,114
1022,66744,-1.9499999564141035,67
1023,66820,-1.709999954327941,76
1024,66977,1.7400000914931297,157
1025,67075,-0.8499999437481165,98
1026,67230,1.5300000868737698,155
1027,67299,-1.8499999549239874,69
1028,67455,1.6900000907480717,156
1029,67586,0.5600000750273466,131
1030,67649,-2.1499999593943357,63
1031,67811,1.9200000930577517,162
1032,67845,-3.559999980032444,34
1033,68003,1.760000091046095,158
1034,68098,-0.7899999413639307,95
1035,68263,2.150000097230077,165
1036,68354,-0.9899999443441629,91
1037,68516,1.910000093281269,162
1038,68773,6.100000150501728,257
1039,68867,-0.8799999430775642,94
1040,69122,5.900000147521496,255
1041,69185,-2.1899999603629112,63
1042,69344,1.6400000881403685,159
1043,69380,-3.459999978542328,36
1044,69622,5.230000136420131,242
1045,69783,1.910000093281269,161
1046,69890,-0.42999993823468685,107
1047,70146,5.6700001414865255,256
1048,70239,-0.9799999445676804,93
1049,70346,-0.5899999421089888,107
1050,70406,-2.29999996162951,60
1051,70570,1.9700000938028097,164
1052,70653,-1.3899999503046274,83
1053,70741,-1.1799999475479126,88
1054,70898,1.8300000932067633,157
1055,70917,-4.359999991953373,19
1056,71007,-1.119999947026372,90
1057,71172,2.300000101327896,165
1058,71336,2.1800000984221697,164
1059,71427,-1.1099999472498894,91
1060,71587,2.020000096410513,160
1061,71680,-0.9299999438226223,93
1062,71760,-1.4599999506026506,80
1063,71857,-0.7699999418109655,97
1064,71938,-1.369999948889017,81
1065,71940,-5.0,2
1066,72020,-1.5399999525398016,80
1067,72115,-0.8799999430775642,95
1068,72451,18.97000034712255,336
1069,72533,-1.239999946206808,82
1070,72782,5.690000144764781,249
1071,72903,0.3900000751018524,121
1072,72965,-2.199999960139394,62
1073,73123,1.7900000922381878,158
1074,73221,-0.9299999456852674,98
1075,73370,1.2300000824034214,149
1076,73475,-0.449999937787652,105
1077,73627,1.420000085607171,152
1078,73731,-0.5399999395012856,104
1079,73881,1.2700000833719969,150
1080,73924,-3.069999972358346,43
1081,73989,-2.0499999579042196,65
1082,74144,1.3700000829994678,155
1083,74146,-5.0,2
1084,74224,-1.6799999549984932,78
1085,74249,-3.9299999848008156,25
1086,74390,0.8700000774115324,141
1087,74638,5.410000137984753,248
1088,74922,6.490000147372484,284
1089,75011,-1.089999945834279,89
1090,75091,-1.579999953508377,80
1091,75243,1.1000000778585672,152
1092,75266,-4.039999986067414,23
1093,75423,1.6300000883638859,157
1094,75522,-0.8699999451637268,99
1095,75635,-0.04999993182718754,113
1096,75785,1.400000086054206,150
1097,75935,1.1200000792741776,150
1098,76035,-0.6999999415129423,100
1099,76193,1.4800000842660666,158
1100,76337,0.9400000777095556,144
1101,76497,1.6100000869482756,160
1102,76648,1.290000082924962,151
1103,76745,-0.7399999406188726,97
1104,76807,-2.2399999611079693,62
1105,76961,1.55000008828938,154
1106,77058,-0.6899999398738146,97
1107,77172,-0.1299999337643385,114
1108,77324,1.530000088736415,152
1109,77469,1.1500000823289156,145
1110,77571,-0.5199999380856752,102
1111,77675,-0.4299999363720417,104
1112,77827,1.450000086799264,152
1113,77982,1.5700000878423452,155
1114,78246,6.360000154003501,264
1115,78338,-1.0299999453127384,92
1116,78494,1.5800000876188278,156
1117,78595,-0.5699999388307333,101
1118,78624,-3.689999980852008,29
1119,78786,1.9500000942498446,162
1120,78852,-2.009999956935644,66
1121,79013,1.940000094473362,161
1122,79106,-0.8499999418854713,93
1123,79263,1.5800000876188278,157
1124,79363,-0.6699999403208494,100
1125,79525,1.8800000920891762,162
1126,79627,-0.6399999409914017,102
1127,79742,6.891787052154541e-08,115
1128,79860,0.1500000711530447,118
1129,80024,2.1300000976771116,164
