episode,timestep,reward,length
895,67796,0.9899999999999842,145
896,67900,-1.2700000000000085,104
897,67958,-2.959999999999999,58
898,68060,-1.1300000000000079,102
899,68062,-5.0,2
900,68082,-4.3,20
901,68166,-1.9500000000000042,84
902,68300,0.029999999999986926,134
903,68375,-2.3100000000000023,75
904,68415,-3.709999999999999,40
905,68427,-4.7,12
906,68457,-4.039999999999999,30
907,68541,-1.7400000000000047,84
908,68662,-0.5800000000000107,121
909,68741,-2.120000000000003,79
910,68851,-0.7700000000000093,110
911,68964,-0.78000000000001,113
912,69095,-0.04000000000001336,131
913,69158,-2.68,63
914,69262,-0.9500000000000091,104
915,69398,0.2899999999999858,136
916,69459,-2.7399999999999998,61
917,69532,-2.3700000000000023,73
918,69636,-1.0300000000000091,104
919,69714,-2.1000000000000036,78
920,69751,-3.8199999999999994,37
921,69859,-1.0700000000000083,108
922,69890,-3.7999999999999994,31
923,70020,0.06999999999998696,130
924,70179,1.1199999999999815,159
925,70230,-3.1899999999999986,51
926,70279,-3.299999999999999,49
927,70363,-1.5900000000000052,84
928,70513,0.919999999999983,150
929,70583,-2.490000000000001,70
930,70639,-2.899999999999999,56
931,70743,-1.1900000000000084,104
932,70798,-3.0799999999999987,55
933,70855,-2.8899999999999992,57
934,70857,-5.0,2
935,70941,-1.9800000000000044,84
936,70983,-3.4499999999999993,42
937,71124,0.21999999999998643,141
938,71186,-2.6100000000000008,62
939,71319,-0.18000000000001215,133
940,71588,4.879999999999992,269
941,71636,-3.069999999999999,48
942,71734,-1.4100000000000072,98
943,71834,-1.2600000000000073,100
944,71911,-1.980000000000004,77
945,71982,-2.4400000000000017,71
946,72049,-2.7100000000000004,67
947,72183,0.11999999999998678,134
948,72259,-2.260000000000004,76
949,72365,-0.9600000000000088,106
950,72398,-4.029999999999999,33
951,72430,-4.1,32
952,72491,-2.7399999999999998,61
953,72546,-2.9499999999999993,55
954,72607,-2.78,61
955,72673,-2.4000000000000017,66
956,72806,0.13999999999998636,133
957,72932,0.029999999999986926,126
958,73071,0.47999999999998444,139
959,73243,1.35999999999998,172
960,73278,-3.7199999999999993,35
961,73409,-0.04000000000001336,131
962,73512,-1.0800000000000085,103
963,73600,-1.5800000000000054,88
964,73630,-4.01,30
965,73645,-4.47,15
966,73676,-3.7999999999999994,31
967,73703,-4.2299999999999995,27
968,73751,-3.2699999999999987,48
969,73819,-2.590000000000001,68
970,73880,-2.6500000000000004,61
971,74077,2.049999999999976,197
972,74131,-2.8399999999999994,54
973,74159,-4.02,28
974,74219,-2.8699999999999997,60
975,74359,0.6999999999999851,140
976,74370,-4.8,11
977,74570,2.6099999999999737,200
978,74708,0.46999999999998643,138
979,74801,-1.7000000000000055,93
980,74951,0.7499999999999831,150
981,75084,0.14999999999998614,133
982,75105,-4.29,21
983,75169,-2.4300000000000015,64
984,75257,-1.740000000000005,88
985,75347,-1.850000000000005,90
986,75476,-0.05000000000001226,129
987,75542,-2.5200000000000014,66
988,75608,-2.73,66
989,75694,-1.8100000000000054,86
990,75761,-2.310000000000002,67
991,75896,0.27999999999998604,135
992,76026,-0.09000000000001318,130
993,76039,-4.61,13
994,76089,-3.159999999999999,50
995,76177,-1.8000000000000043,88
996,76239,-2.72,62
997,76357,-0.9300000000000086,118
998,76359,-5.0,2
999,76394,-3.6299999999999994,35
1000,76504,-0.9300000000000086,110
1001,76611,-0.9500000000000091,107
1002,76672,-2.7399999999999998,61
1003,76720,-3.0999999999999988,48
1004,76790,-2.520000000000001,70
1005,76853,-2.7199999999999998,63
1006,76959,-1.080000000000009,106
1007,77093,-0.09000000000001318,134
1008,77229,0.33999999999998565,136
1009,77244,-4.51,15
1010,77274,-3.9599999999999995,30
1011,77337,-2.6000000000000005,63
1012,77413,-2.320000000000002,76
1013,77475,-2.68,62
1014,77611,0.2899999999999858,136
1015,77761,0.8699999999999832,150
1016,77913,0.6099999999999834,152
1017,77944,-3.9199999999999995,31
1018,78008,-2.5800000000000005,64
1019,78031,-4.109999999999999,23
1020,78123,-1.550000000000006,92
1021,78222,-1.0400000000000085,99
1022,78355,0.01999999999998714,133
1023,78413,-2.9999999999999987,58
1024,78479,-2.530000000000001,66
1025,78542,-2.7200000000000006,63
1026,78575,-3.7299999999999995,33
1027,78602,-4.109999999999999,27
1028,78628,-4.01,26
1029,78690,-2.6500000000000004,62
1030,78708,-4.48,18
1031,78741,-3.7299999999999995,33
1032,78790,-3.369999999999999,49
1033,78846,-3.0199999999999987,56
1034,78892,-3.369999999999999,46
1035,79021,-0.31000000000001204,129
1036,79071,-3.319999999999999,50
1037,79138,-2.3600000000000017,67
1038,79232,-1.4000000000000066,94
1039,79338,-1.0000000000000084,106
1040,79432,-1.360000000000006,94
1041,79631,2.5399999999999743,199
1042,79730,-1.2400000000000073,99
1043,79842,-0.8600000000000092,112
1044,79974,0.33999999999998654,132
