episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/ewc_penalty,train/learning_rate,rollout/exploration_rate
1978,114927,10.506614099998842,95,-1.0299999471753836,36.80000062286854,344,4.011893272399902,0.00010743730672402307,1e-05,0.05039746666666663
1979,115014,10.555732400000124,87,-1.639999957755208,36.80000062286854,344,2.6599462032318115,0.00010738262790255249,1e-05,0.05032206666666665
1980,115123,13.088277999999264,109,-0.6999999452382326,36.80000062286854,344,6.1518473625183105,0.0001073516541509889,1e-05,0.0502276
1981,115158,4.3122457999998005,35,-3.6299999821931124,36.80000062286854,344,7.470800399780273,0.00010736530384747311,1e-05,0.05019726666666664
1982,115374,24.226559700000507,216,3.7900001145899296,36.80000062286854,344,11.842743873596191,0.00010724949970608577,1e-05,0.05001006666666663
1983,115609,25.875972900001216,235,4.700000127777457,36.80000062286854,344,6.50628662109375,0.00010724952880991623,1e-05,0.049806400000000015
1984,115698,10.60593549999976,89,-1.4899999555200338,36.80000062286854,344,3.982729196548462,0.0001074028477887623,1e-05,0.04972926666666663
1985,115816,13.921248900001956,118,-0.28999993950128555,36.80000062286854,344,4.066767692565918,0.00010744971223175526,1e-05,0.04962699999999999
1986,115908,10.50585940000019,92,-1.2199999503791332,36.80000062286854,344,4.612106800079346,0.00010745169856818393,1e-05,0.04954726666666666
1987,116006,11.6720662000007,98,-1.0799999497830868,36.80000062286854,344,5.580798149108887,0.00010729780478868634,1e-05,0.049462333333333344
1988,116094,10.706042900001194,88,-1.509999955072999,36.80000062286854,344,3.9249143600463867,0.00010727062908699736,1e-05,0.04938606666666663
1989,116184,10.689729599998827,90,-1.4499999545514584,36.80000062286854,344,2.8675544261932373,0.00010735736577771604,1e-05,0.04930806666666665
1990,116302,13.52048040000227,118,-0.19999993778765202,36.80000062286854,344,4.649510860443115,0.00010731026122812182,1e-05,0.04920580000000001
1991,116353,6.709980200001155,51,-3.15999997779727,36.80000062286854,344,2.608449697494507,0.00010738972923718393,1e-05,0.0491616
1992,116469,13.153743000002578,116,-0.26999993808567524,36.80000062286854,344,4.430942535400391,0.0001074139290722087,1e-05,0.04906106666666664
1993,116606,15.119344800001272,137,0.6600000746548176,36.80000062286854,344,7.930733680725098,0.00010756157280411571,1e-05,0.04894233333333334
1994,116639,4.246967799997947,33,-3.7299999836832285,36.80000062286854,344,7.348808765411377,0.00010762646707007661,1e-05,0.04891373333333332
1995,116760,13.486390499998379,121,0.03000006638467312,36.80000062286854,344,6.401088237762451,0.00010754860704764724,1e-05,0.04880886666666667
1996,116798,4.528236299996934,38,-3.4399999789893627,36.80000062286854,344,3.2805652618408203,0.00010752402158686891,1e-05,0.048775933333333285
1997,116917,13.986452400000417,119,-0.27999993972480297,36.80000062286854,344,4.680874824523926,0.00010744093742687255,1e-05,0.048672799999999974
1998,117027,12.78869389999818,110,-0.5199999418109655,36.80000062286854,344,4.124197006225586,0.00010741664300439879,1e-05,0.04857746666666665
1999,117071,5.3782289999981,44,-3.259999977424741,36.80000062286854,344,7.136415958404541,0.00010738881974248216,1e-05,0.04853933333333335
2000,117192,13.819527800002106,121,-0.0999999362975359,36.80000062286854,344,2.6407699584960938,0.00010736861440818757,1e-05,0.048434466666666634
2001,117311,13.570895799999562,119,-0.14999993704259396,36.80000062286854,344,3.3517045974731445,0.00010726428445195779,1e-05,0.04833133333333332
2002,117404,10.557336599998962,93,-1.2599999513477087,36.80000062286854,344,17.62042999267578,0.00010729266068665311,1e-05,0.04825073333333331
2003,117515,12.903639100000873,111,-0.5999999437481165,36.80000062286854,344,2.309159517288208,0.00010711597133195028,1e-05,0.04815453333333332
2004,117563,5.960181300000841,48,-3.1899999771267176,36.80000062286854,344,2.82302188873291,0.00010717719123931602,1e-05,0.04811293333333333
2005,117719,18.049374800000805,156,1.2000000793486834,36.80000062286854,344,2.063115119934082,0.00010715181269915774,1e-05,0.047977733333333314
2006,117837,13.171958599999925,118,-0.12999993562698364,36.80000062286854,344,3.49589204788208,0.00010722787556005642,1e-05,0.04787546666666667
2007,117851,1.9465258000018366,14,-4.51999999396503,36.80000062286854,344,11.290155410766602,0.00010720033606048673,1e-05,0.04786333333333331
2008,117885,4.463398700001562,34,-3.7599999848753214,36.80000062286854,344,6.156566143035889,0.00010709004709497094,1e-05,0.04783386666666668
2009,117999,12.80450319999727,114,-0.36999993957579136,36.80000062286854,344,4.535955905914307,0.00010705449676606804,1e-05,0.04773506666666667
2010,118143,16.001933600000484,144,0.9200000781565905,36.80000062286854,344,4.0591511726379395,0.00010697785182856023,1e-05,0.047610266666666665
2011,118326,21.26214670000263,183,2.2200000919401646,36.80000062286854,344,3.5454330444335938,0.00010707846377044916,1e-05,0.04745166666666667
2012,118340,1.9982393000027514,14,-4.51999999396503,36.80000062286854,344,8.187287330627441,0.0001070897196768783,1e-05,0.04743953333333331
2013,118470,14.402441099999123,130,0.4000000711530447,36.80000062286854,344,4.32768440246582,0.00010724908497650176,1e-05,0.04732686666666666
2014,118584,12.904709899998124,114,-0.40999994054436684,36.80000062286854,344,3.2190048694610596,0.00010717121040215716,1e-05,0.04722806666666664
2015,118697,12.90416600000026,113,-0.4199999403208494,36.80000062286854,344,3.629892349243164,0.00010699501581257209,1e-05,0.04713013333333331
2016,118818,13.887118399998144,121,-0.05999993532896042,36.80000062286854,344,3.332095146179199,0.00010722306615207344,1e-05,0.04702526666666665
2017,119052,26.591456400001334,234,4.540000123903155,36.80000062286854,344,3.0876669883728027,0.00010718146222643554,1e-05,0.046822466666666646
2018,119173,13.67171640000015,121,0.03000006638467312,36.80000062286854,344,7.498401641845703,0.00010705464228522032,1e-05,0.046717599999999984
2019,119288,13.652230300001975,115,-0.42999994195997715,36.80000062286854,344,1.7796539068222046,0.00010710456263041124,1e-05,0.04661793333333336
2020,119409,13.454586299998482,121,-0.05999993532896042,36.80000062286854,344,11.149682998657227,0.00010698851838242263,1e-05,0.0465130666666667
2021,119499,10.788946200002101,90,-1.4899999555200338,36.80000062286854,344,3.9153149127960205,0.00010694914817577228,1e-05,0.04643506666666665
2022,119523,3.3805975999966904,24,-4.1399999894201756,36.80000062286854,344,5.307808876037598,0.000106919658719562,1e-05,0.04641426666666662
2023,119540,2.2470143000027747,17,-4.3699999917298555,36.80000062286854,344,4.733852386474609,0.0001069072968675755,1e-05,0.04639953333333331
2024,119583,5.2954376000016055,43,-3.2699999772012234,36.80000062286854,344,4.785373687744141,0.00010699960694182664,1e-05,0.046362266666666624
2025,119698,12.954998900000646,115,-0.22999993711709976,36.80000062286854,344,4.329843044281006,0.00010699665290303528,1e-05,0.0462626
2026,119940,27.15601550000065,242,4.860000127926469,36.80000062286854,344,2.006277561187744,0.00010689984628697857,1e-05,0.04605286666666668
2027,120062,13.737560699999449,122,6.51925802230835e-08,36.80000062286854,344,9.4631986618042,0.00010705700697144493,1e-05,0.04594713333333335
2028,120188,14.286168200000247,126,0.020000064745545387,36.80000062286854,344,2.8415920734405518,0.00010732786176959053,1e-05,0.04583793333333333
2029,120310,13.937187499999709,122,-0.04999993555247784,36.80000062286854,344,13.18603229522705,0.00010731973452493548,1e-05,0.04573219999999999
2030,120428,13.353719399998226,118,-0.15999993681907654,36.80000062286854,344,3.8287932872772217,0.00010747413762146607,1e-05,0.045629933333333345
2031,120547,13.8361253999974,119,-0.18999993801116943,36.80000062286854,344,4.42102575302124,0.00010746865154942498,1e-05,0.04552679999999998
2032,120549,1.117029700002604,2,-5.0,36.80000062286854,344,4.076147079467773,0.00010746246698545292,1e-05,0.04552506666666668
2033,120657,12.471692900002381,108,-0.6599999442696571,36.80000062286854,344,3.7448902130126953,0.000107497391582001,1e-05,0.045431466666666656
2034,120802,17.348780499996792,145,0.6800000723451376,36.80000062286854,344,15.580400466918945,0.0001074868268915452,1e-05,0.045305799999999966
2035,120825,3.629799300000741,23,-4.269999992102385,36.80000062286854,344,5.146918773651123,0.0001074729225365445,1e-05,0.045285866666666674
2036,120873,6.727762700000312,48,-3.3499999810010195,36.80000062286854,344,4.8401689529418945,0.00010751676018116996,1e-05,0.045244266666666644
2037,120976,12.004360499999166,103,-0.8399999458342791,36.80000062286854,344,8.803072929382324,0.00010748500062618405,1e-05,0.045155000000000015
2038,121023,5.761246000001847,47,-3.149999976158142,36.80000062286854,344,3.976513147354126,0.0001075935797416605,1e-05,0.04511426666666665
2039,121094,9.2248204000025,71,-2.3199999667704105,36.80000062286854,344,4.1048479080200195,0.00010741157166194171,1e-05,0.04505273333333332
2040,121258,20.213169499998912,164,1.280000077560544,36.80000062286854,344,10.165562629699707,0.00010729750647442415,1e-05,0.04491059999999998
2041,121358,10.673067899999296,100,-0.7899999432265759,36.80000062286854,344,4.987744331359863,0.00010727020708145574,1e-05,0.044823933333333316
2042,121596,26.559186800001044,238,4.740000126883388,36.80000062286854,344,2.547962188720703,0.00010723476589191705,1e-05,0.044617666666666625
2043,121690,11.072631700000784,94,-1.2899999525398016,36.80000062286854,344,6.505630016326904,0.00010738184209913015,1e-05,0.04453620000000001
2044,121759,8.391827399998874,69,-2.3399999663233757,36.80000062286854,344,4.107162952423096,0.00010738327546278015,1e-05,0.04447639999999996
2045,121874,12.804432099997939,115,-0.22999993711709976,36.80000062286854,344,4.221600532531738,0.00010730823123594746,1e-05,0.044376733333333335
2046,121986,12.772079399997892,112,-0.509999942034483,36.80000062286854,344,5.829052925109863,0.00010723126615630463,1e-05,0.04427966666666666
2047,122120,15.150558400000591,134,0.46000007167458534,36.80000062286854,344,6.672780990600586,0.00010717813711380586,1e-05,0.044163533333333324
2048,122241,13.054751399999077,121,0.10000006854534149,36.80000062286854,344,2.808494806289673,0.00010722720617195591,1e-05,0.04405866666666666
2049,122267,3.3297098000002734,26,-4.049999987706542,36.80000062286854,344,5.907813549041748,0.00010722481238190085,1e-05,0.0440361333333333
2050,122290,2.630595099999482,23,-4.029999986290932,36.80000062286854,344,2.9972362518310547,0.00010724653111537918,1e-05,0.044016200000000005
2051,122400,11.973213100001885,110,-0.31999993696808815,36.80000062286854,344,2.3200621604919434,0.00010709853086154908,1e-05,0.04392086666666668
2052,122435,4.328700900001422,35,-3.6299999821931124,36.80000062286854,344,3.334282875061035,0.00010709204070735723,1e-05,0.04389053333333333
2053,122470,4.230181799997808,35,-3.6799999829381704,36.80000062286854,344,4.483992099761963,0.00010702117288019508,1e-05,0.04386019999999996
2054,122585,13.01988739999797,115,-0.3199999388307333,36.80000062286854,344,4.630238056182861,0.00010689366899896413,1e-05,0.04376053333333334
2055,122610,3.4630007000014302,25,-4.179999990388751,36.80000062286854,344,7.732995510101318,0.00010687243775464594,1e-05,0.04373886666666664
2056,122654,5.943652999998449,44,-3.3799999803304672,36.80000062286854,344,2.0405166149139404,0.00010687243775464594,1e-05,0.0437007333333333
2057,122772,13.687708199999179,118,-0.27999993972480297,36.80000062286854,344,3.553476333618164,0.00010688465408748016,1e-05,0.043598466666666655
2058,122886,13.6875672999995,114,-0.5699999444186687,36.80000062286854,344,6.072978496551514,0.00010698069672798738,1e-05,0.043499666666666645
2059,122976,10.589081000001897,90,-1.4099999535828829,36.80000062286854,344,2.9911415576934814,0.00010711304639698938,1e-05,0.04342166666666665
2060,123183,23.561262899998837,207,3.3800001088529825,36.80000062286854,344,7.416035175323486,0.00010696161189116538,1e-05,0.043242266666666626
2061,123294,12.837130399999296,111,-0.559999942779541,36.80000062286854,344,4.447150707244873,0.00010686977475415915,1e-05,0.04314606666666669
2062,123655,40.49593630000163,361,18.200000258162618,36.80000062286854,361,2.190018653869629,0.00010675987869035453,1e-05,0.04283319999999999
2063,123766,13.021754900000815,111,-0.5199999418109655,36.80000062286854,361,8.583065032958984,0.00010675993689801544,1e-05,0.042737
2064,123884,13.552570100000594,118,-0.19999993778765202,36.80000062286854,361,3.324122428894043,0.0001066818877006881,1e-05,0.042634733333333355
2065,123976,10.45653780000066,92,-1.2199999503791332,36.80000062286854,361,4.054335117340088,0.00010666061280062422,1e-05,0.042554999999999954
2066,124095,13.087493299997732,119,-0.039999933913350105,36.80000062286854,361,2.0503053665161133,0.00010673506039893255,1e-05,0.04245186666666664
2067,124108,2.097494599998754,13,-4.659999996423721,36.80000062286854,361,4.476373195648193,0.00010674045915948227,1e-05,0.04244060000000002
2068,124149,5.294774699999834,41,-3.409999979659915,36.80000062286854,361,11.272124290466309,0.00010673597716959193,1e-05,0.042405066666666685
2069,124270,13.520718600000691,121,-0.009999934583902359,36.80000062286854,361,3.562420129776001,0.00010672269127098843,1e-05,0.042300200000000024
2070,124372,11.772638300000835,102,-0.8799999468028545,36.80000062286854,361,6.792568206787109,0.00010675829253159463,1e-05,0.04221180000000002
2071,124608,25.526598799999192,236,4.830000130459666,36.80000062286854,361,4.1113362312316895,0.00010652520722942427,1e-05,0.04200726666666668
2072,124842,26.957220000000234,234,4.370000120252371,36.80000062286854,361,5.595950126647949,0.00010665762238204479,1e-05,0.04180446666666668
2073,124889,5.476753399998415,47,-3.069999974220991,36.80000062286854,361,3.5302646160125732,0.00010660929547157139,1e-05,0.0417637333333333
2074,124923,4.197179999999207,34,-3.769999984651804,36.80000062286854,361,10.080879211425781,0.00010660866973921657,1e-05,0.04173426666666667
2075,125043,13.71980590000021,120,0.020000066608190536,36.80000062286854,361,6.2988667488098145,0.00010651310003595427,1e-05,0.04163026666666669
2076,125146,11.987663100000645,103,-0.789999945089221,36.80000062286854,361,3.3483567237854004,0.00010660473344614729,1e-05,0.04154100000000001
2077,125384,27.141493499999342,238,4.570000123232603,36.80000062286854,361,2.541393756866455,0.00010673294309526682,1e-05,0.04133473333333332
2078,125494,12.771456099999341,110,-0.559999942779541,36.80000062286854,361,8.737565040588379,0.0001066728655132465,1e-05,0.041239399999999996
2079,125610,12.971413600000233,116,-0.18999993614852428,36.80000062286854,361,2.328683853149414,0.0001067635603249073,1e-05,0.04113886666666665
2080,125732,13.918946900001174,122,-0.04999993555247784,36.80000062286854,361,4.564632415771484,0.00010663035936886445,1e-05,0.041033133333333305
2081,125829,10.42334110000229,97,-0.889999944716692,36.80000062286854,361,3.3797385692596436,0.00010661785927368328,1e-05,0.04094906666666667
2082,125957,13.837058799999795,128,0.420000072568655,36.80000062286854,361,3.124354839324951,0.00010653792560333386,1e-05,0.040838133333333304
2083,125971,2.246968699997524,14,-4.609999995678663,36.80000062286854,361,3.0173656940460205,0.00010650775220710784,1e-05,0.040826
2084,126062,10.40706400000272,91,-1.3199999518692493,36.80000062286854,361,11.674581527709961,0.0001064687967300415,1e-05,0.04074713333333334
2085,126079,2.347830200000317,17,-4.419999992474914,36.80000062286854,361,4.240881443023682,0.00010652730270521715,1e-05,0.040732399999999974
2086,126189,12.703977500001201,110,-0.5699999425560236,36.80000062286854,361,6.915383338928223,0.0001063532690750435,1e-05,0.04063706666666665
2087,126352,18.132773599998472,163,1.7100000884383917,36.80000062286854,361,3.2985036373138428,0.00010623998969094828,1e-05,0.040495799999999985
2088,126451,12.03936590000012,99,-1.1199999507516623,36.80000062286854,361,4.313690185546875,0.00010626982839312404,1e-05,0.04040999999999999
2089,126577,14.219198499999038,126,0.07000006549060345,36.80000062286854,361,3.830556631088257,0.0001063168965629302,1e-05,0.04030079999999997
2090,126598,3.5801754999993136,21,-4.419999994337559,36.80000062286854,361,9.935769081115723,0.00010631511395331472,1e-05,0.040282599999999974
2091,126686,10.656263600001694,88,-1.5499999560415745,36.80000062286854,361,5.385372161865234,0.0001064651005435735,1e-05,0.040206333333333316
2092,126804,13.353843199998664,118,-0.2099999375641346,36.80000062286854,361,2.158677339553833,0.00010627866868162528,1e-05,0.040104066666666674
2093,126902,10.923363199999585,98,-0.9299999456852674,36.80000062286854,361,6.759754180908203,0.00010631835175445303,1e-05,0.040019133333333304
2094,126936,4.328630800002429,34,-3.5999999810010195,36.80000062286854,361,2.6455729007720947,0.0001063820964191109,1e-05,0.03998966666666667
2095,127053,13.620969100000366,117,-0.28999993950128555,36.80000062286854,361,1.4311938285827637,0.00010628603922668844,1e-05,0.039888266666666644
2096,127171,13.43842130000121,118,-0.24999993853271008,36.80000062286854,361,3.4825003147125244,0.00010619558452162892,1e-05,0.039786
2097,127315,16.63197779999973,144,0.8900000769644976,36.80000062286854,361,5.139473915100098,0.00010626031144056469,1e-05,0.039661199999999994
2098,127435,13.621717899997748,120,-0.14999993704259396,36.80000062286854,361,4.76376485824585,0.00010617570660542697,1e-05,0.0395572
2099,127669,26.15763539999898,234,4.610000126063824,36.80000062286854,361,3.4616687297821045,0.00010608109732856974,1e-05,0.03935440000000001
2100,127757,10.340072200000577,88,-1.4999999552965164,36.80000062286854,361,5.256817817687988,0.00010598733933875337,1e-05,0.0392781333333333
2101,127874,13.870589400001336,117,-0.41999994218349457,36.80000062286854,361,6.0651326179504395,0.00010594925697660074,1e-05,0.039176733333333325
2102,128001,14.253547500000423,127,0.290000069886446,36.80000062286854,361,3.1700992584228516,0.00010593796469038352,1e-05,0.03906666666666664
2103,128115,13.568833199999062,114,-0.43999994173645973,36.80000062286854,361,8.3854341506958,0.00010609941818984225,1e-05,0.038967866666666684
2104,128236,13.620277300000453,121,-0.05999993532896042,36.80000062286854,361,6.918548583984375,0.00010597454820526764,1e-05,0.03886300000000002
2105,128447,24.376411299999745,211,3.4600001089274883,36.80000062286854,361,14.887301445007324,0.00010589899466140196,1e-05,0.03868013333333331
2106,128474,3.4963045999975293,27,-3.999999986961484,36.80000062286854,361,9.111522674560547,0.00010587951692286879,1e-05,0.03865673333333333
2107,128601,14.553870399999141,127,0.07000006549060345,36.80000062286854,361,4.701045513153076,0.0001057759000104852,1e-05,0.03854666666666669
2108,128720,13.521004500002164,119,-0.14999993704259396,36.80000062286854,361,5.870690822601318,0.00010587399447103962,1e-05,0.03844353333333332
2109,128840,13.786291299998993,120,-0.14999993704259396,36.80000062286854,361,2.5047857761383057,0.00010587088036118075,1e-05,0.03833953333333333
2110,129274,48.70407730000079,434,49.33000065945089,49.33000065945089,434,3.3300561904907227,0.00010578770161373541,1e-05,0.03796340000000002
2111,129399,13.752705400002014,125,0.22000006958842278,49.33000065945089,434,4.634423732757568,0.00010572426253929734,1e-05,0.03785506666666666
2112,129490,10.473740699999325,91,-1.3199999518692493,49.33000065945089,434,4.158214092254639,0.00010575310443527997,1e-05,0.037776199999999996
2113,129608,12.887207700001454,118,-0.08999993465840816,49.33000065945089,434,10.898101806640625,0.0001056979745044373,1e-05,0.0376739333333333
2114,129644,4.297888699999021,36,-3.5799999814480543,49.33000065945089,434,6.608912467956543,0.00010573746840236709,1e-05,0.03764273333333333
2115,129660,2.1974499999996624,16,-4.469999993219972,49.33000065945089,434,5.182236194610596,0.00010579953232081607,1e-05,0.03762886666666669
2116,129687,3.5118161999998847,27,-3.999999986961484,49.33000065945089,434,2.0636301040649414,0.00010583965195110068,1e-05,0.03760546666666664
2117,129809,13.787598800001433,122,-0.009999934583902359,49.33000065945089,434,4.358498573303223,0.00010585459676804021,1e-05,0.03749973333333331
2118,129922,12.737660999999207,113,-0.36999993957579136,49.33000065945089,434,3.314098596572876,0.00010587686847429723,1e-05,0.03740179999999997
2119,129949,3.830442199996469,27,-3.999999986961484,49.33000065945089,434,2.6738224029541016,0.00010586431017145514,1e-05,0.03737839999999999
2120,129974,3.479361300000164,25,-4.049999987706542,49.33000065945089,434,3.8092527389526367,0.00010584767005639151,1e-05,0.037356733333333295
2121,130100,13.554351999999199,126,0.3100000713020563,49.33000065945089,434,2.0975966453552246,0.00010588129225652665,1e-05,0.03724753333333333
2122,130331,26.64028749999852,231,4.350000120699406,49.33000065945089,434,5.622337818145752,0.00010589695011731237,1e-05,0.03704733333333335
2123,130451,13.654969400002301,120,-0.14999993704259396,49.33000065945089,434,3.489316940307617,0.00010579532681731507,1e-05,0.0369433333333333
2124,130501,6.443646899999294,50,-3.0899999756366014,49.33000065945089,434,4.559875011444092,0.00010577596549410373,1e-05,0.036899999999999974
2125,130619,12.819661599998653,118,-0.08999993465840816,49.33000065945089,434,4.338841438293457,0.00010582889808574691,1e-05,0.03679773333333333
2126,130738,13.671409000002313,119,-0.19999993778765202,49.33000065945089,434,2.7430689334869385,0.0001059282076312229,1e-05,0.03669460000000002
2127,130854,13.552734600001713,116,-0.3899999409914017,49.33000065945089,434,7.302149772644043,0.00010582389222690836,1e-05,0.03659406666666666
2128,130870,2.198690399996849,16,-4.469999993219972,49.33000065945089,434,3.3750548362731934,0.00010580449452390894,1e-05,0.036580199999999966
2129,130994,13.652939499999775,124,0.2100000698119402,49.33000065945089,434,4.935915946960449,0.00010566643322817981,1e-05,0.03647273333333334
2130,131117,13.320475199998327,123,0.2100000698119402,49.33000065945089,434,5.4754252433776855,0.00010560057853581384,1e-05,0.03636613333333333
2131,131243,13.787319899998693,126,0.23000006936490536,49.33000065945089,434,2.9700636863708496,0.00010562861280050129,1e-05,0.03625693333333331
2132,131359,12.921694900000148,116,-0.22999993711709976,49.33000065945089,434,8.538755416870117,0.0001054208041750826,1e-05,0.03615639999999995
2133,131479,13.702817199999117,120,-0.14999993704259396,49.33000065945089,434,2.874601364135742,0.00010540770017541945,1e-05,0.03605239999999997
2134,131506,3.7467721000029997,27,-3.999999986961484,49.33000065945089,434,3.6544747352600098,0.00010538462083786726,1e-05,0.03602899999999999
2135,131541,4.429788299999927,35,-3.6299999821931124,49.33000065945089,434,5.225265979766846,0.00010533454769756645,1e-05,0.03599866666666662
2136,131782,26.458100199997716,241,5.010000132024288,49.33000065945089,434,5.8597846031188965,0.00010545058466959745,1e-05,0.03578979999999998
2137,131903,13.18591689999812,121,0.10000006854534149,49.33000065945089,434,3.877380132675171,0.00010538816422922537,1e-05,0.03568493333333332
2138,132019,12.937819599999784,116,-0.13999993540346622,49.33000065945089,434,3.5957281589508057,0.00010547365673119202,1e-05,0.035584400000000016
2139,132134,13.055137300001661,115,-0.26999993808567524,49.33000065945089,434,2.544295310974121,0.00010548007412580773,1e-05,0.03548473333333334
2140,132250,13.41973069999949,116,-0.25999993830919266,49.33000065945089,434,6.088781833648682,0.00010551231389399618,1e-05,0.03538419999999998
2141,132364,13.354468099998485,114,-0.43999994173645973,49.33000065945089,434,6.3239054679870605,0.0001053693049470894,1e-05,0.03528540000000002
2142,132538,19.864942899999733,174,2.110000092536211,49.33000065945089,434,3.704267978668213,0.00010523104720050469,1e-05,0.03513459999999996
2143,132664,13.753309499999887,126,0.23000006936490536,49.33000065945089,434,3.082366943359375,0.00010522596858208999,1e-05,0.0350254
2144,132786,14.335563799999363,122,-0.20999993942677975,49.33000065945089,434,3.957212448120117,0.00010511167056392878,1e-05,0.034919666666666654
2145,132912,13.687503400000423,126,0.23000006936490536,49.33000065945089,434,3.1515555381774902,0.00010530193685553968,1e-05,0.03481046666666664
2146,133034,13.719873799997004,122,-0.04999993555247784,49.33000065945089,434,5.728677749633789,0.00010526058031246066,1e-05,0.03470473333333331
2147,133272,26.72451430000001,238,4.6900001261383295,49.33000065945089,434,2.4517595767974854,0.00010501142241992056,1e-05,0.03449846666666667
2148,133397,14.003746700000193,125,0.14000006765127182,49.33000065945089,434,4.499647617340088,0.00010510702850297093,1e-05,0.03439013333333332
2149,133517,13.22057180000047,120,-0.01999993436038494,49.33000065945089,434,5.140608310699463,0.00010499911877559498,1e-05,0.03428613333333333
2150,133634,13.853384599999117,117,-0.3799999412149191,49.33000065945089,434,6.960809707641602,0.00010500288772163913,1e-05,0.0341847333333333
2151,133755,13.07064850000097,121,0.15000006929039955,49.33000065945089,434,5.416270732879639,0.00010519151692278683,1e-05,0.03407986666666664
2152,133874,13.320373600003222,119,-0.10999993607401848,49.33000065945089,434,3.941814661026001,0.00010520476644160226,1e-05,0.03397673333333333
2153,133993,12.970747600000323,119,6.705522537231445e-08,49.33000065945089,434,6.651676177978516,0.0001050471473718062,1e-05,0.033873600000000004
2154,134117,13.904064700000163,124,0.09000006690621376,49.33000065945089,434,5.3257527351379395,0.00010491490684216842,1e-05,0.03376613333333334
2155,134242,13.538242999999056,125,0.27000007033348083,49.33000065945089,434,5.724956035614014,0.00010486859537195414,1e-05,0.03365779999999999
2156,134361,13.55264249999891,119,-0.15999993681907654,49.33000065945089,434,4.559919834136963,0.00010473742440808564,1e-05,0.03355466666666666
2157,134487,13.753601099997468,126,0.27000007033348083,49.33000065945089,434,9.071969985961914,0.00010486484825378284,1e-05,0.033445466666666646
2158,134504,2.3647433999976784,17,-4.419999992474914,49.33000065945089,434,4.552785396575928,0.00010484955419087783,1e-05,0.03343073333333332
2159,134622,12.720637599999463,118,6.705522537231445e-08,49.33000065945089,434,13.538338661193848,0.00010486775863682851,1e-05,0.03332846666666668
2160,134741,13.703812499999913,119,-0.2399999387562275,49.33000065945089,434,8.241886138916016,0.00010484829545021057,1e-05,0.033225333333333315
2161,134858,13.120809800002462,117,-0.13999993540346622,49.33000065945089,434,3.286173105239868,0.00010482259676791728,1e-05,0.03312393333333334
2162,134980,13.504755300000397,122,-0.009999934583902359,49.33000065945089,434,3.8211278915405273,0.00010460034536663443,1e-05,0.03301820000000001
2163,135216,26.690622299996903,236,4.550000123679638,49.33000065945089,434,4.6741437911987305,0.00010454664152348414,1e-05,0.03281366666666666
2164,135343,13.672763400001713,127,0.37000007182359695,49.33000065945089,434,3.1870880126953125,0.00010439927427796647,1e-05,0.03270359999999997
2165,135439,10.703940899998997,96,-1.0299999471753836,49.33000065945089,434,3.790363073348999,0.00010435304284328595,1e-05,0.032620399999999994
2166,135494,6.593621700001677,55,-2.8299999721348286,49.33000065945089,434,4.516556739807129,0.00010439287143526599,1e-05,0.03257273333333331
2167,135622,13.688160400000925,128,0.37000007182359695,49.33000065945089,434,3.534137010574341,0.00010442284838063642,1e-05,0.0324618
2168,135748,13.687811499999953,126,0.27000007033348083,49.33000065945089,434,6.438419342041016,0.0001042843286995776,1e-05,0.03235259999999998
2169,135870,13.868700400002126,122,-0.04999993555247784,49.33000065945089,434,4.830908298492432,0.00010440130427014083,1e-05,0.03224686666666664
2170,135995,13.621917000000394,125,0.23000006936490536,49.33000065945089,434,3.442978620529175,0.00010433275019749999,1e-05,0.03213853333333329
2171,136119,13.78470759999982,124,0.14000006765127182,49.33000065945089,434,2.52708101272583,0.00010419007594464347,1e-05,0.03203106666666668
2172,136230,13.02123980000033,111,-0.559999942779541,49.33000065945089,434,4.494452953338623,0.00010412759729661047,1e-05,0.03193486666666667
2173,136467,26.391237099996943,237,4.730000127106905,49.33000065945089,434,4.5406599044799805,0.00010392598051112145,1e-05,0.031729466666666664
2174,136593,13.686783699999069,126,0.3600000720471144,49.33000065945089,434,5.008111953735352,0.00010388695955043659,1e-05,0.03162026666666663
2175,136684,10.69050580000112,91,-1.2699999511241913,49.33000065945089,434,2.8232109546661377,0.0001038886621245183,1e-05,0.03154139999999997
2176,136756,8.791566899999452,72,-2.2199999652802944,49.33000065945089,434,7.917361259460449,0.00010382776235928759,1e-05,0.03147900000000002
2177,136880,13.754235500000505,124,0.09000006690621376,49.33000065945089,434,3.797327995300293,0.00010389906674390659,1e-05,0.031371533333333354
2178,136981,11.771469600000273,101,-0.9799999482929707,49.33000065945089,434,7.7648162841796875,0.00010374341218266636,1e-05,0.03128400000000002
2179,137102,13.102512800000113,121,0.11000006832182407,49.33000065945089,434,3.644660711288452,0.00010369031224399805,1e-05,0.03117913333333336
2180,137192,11.074842300000455,90,-1.6299999579787254,49.33000065945089,434,3.309921979904175,0.0001037795445881784,1e-05,0.03110113333333331
2181,137315,13.751751100000547,123,0.09000006690621376,49.33000065945089,434,3.495419979095459,0.00010372879478381947,1e-05,0.030994533333333296
2182,137437,13.738688400000683,122,0.03000006638467312,49.33000065945089,434,8.048944473266602,0.00010378836304880679,1e-05,0.030888799999999966
