episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,lat_scale_2,lat_scale_3,lat_scale_fc,train/loss,train/learning_rate,rollout/exploration_rate
956,11426,2.4137116000056267,12,-4.699999997392297,4.6600000858306885,55,0.02899247780442238,0.023422377184033394,0.05954160541296005,16.858339309692383,5e-05,0.8133916666666664
957,11438,2.1980425000656396,12,-4.709999997168779,4.6600000858306885,55,0.029021194204688072,0.02345620095729828,0.05963309481739998,20.900672912597656,5e-05,0.8131956666666665
958,11462,4.328742099925876,24,-4.389999995008111,4.6600000858306885,55,0.028979549184441566,0.023407403379678726,0.059764426201581955,20.1429386138916,5e-05,0.8128036666666668
959,11494,4.979192200116813,32,-3.9599999878555536,4.6600000858306885,55,0.029115349054336548,0.02346394956111908,0.06007572263479233,18.67941665649414,5e-05,0.8122809999999997
960,11504,2.013405399862677,10,-4.8099999986588955,4.6600000858306885,55,0.02916848100721836,0.023490669205784798,0.06014857068657875,17.111562728881836,5e-05,0.8121176666666667
961,11516,2.2820286999922246,12,-4.669999996200204,4.6600000858306885,55,0.029196104034781456,0.023501241579651833,0.060247357934713364,23.770751953125,5e-05,0.8119216666666669
962,11526,1.9139866000041366,10,-4.759999997913837,4.6600000858306885,55,0.02921917662024498,0.02352144941687584,0.06035246327519417,17.83995246887207,5e-05,0.8117583333333331
963,11539,2.1145961999427527,13,-4.619999995455146,4.6600000858306885,55,0.02921527437865734,0.02351979911327362,0.060443464666604996,8.66484260559082,5e-05,0.8115459999999999
964,11554,2.1822869000025094,15,-4.479999992996454,4.6600000858306885,55,0.0291958786547184,0.023502515628933907,0.06053491681814194,28.37531089782715,5e-05,0.8113009999999998
965,11556,1.5474023998249322,2,-5.0,4.6600000858306885,55,0.0291958786547184,0.023502515628933907,0.06053491681814194,28.37531089782715,5e-05,0.8112683333333336
966,11558,1.5812355000525713,2,-5.0,4.6600000858306885,55,0.029196932911872864,0.023502690717577934,0.060549795627593994,20.697919845581055,5e-05,0.8112356666666667
967,11572,2.2637287999968976,14,-4.479999992996454,4.6600000858306885,55,0.02923322468996048,0.02352767251431942,0.06061369553208351,16.149112701416016,5e-05,0.811007
968,11587,3.5803606000263244,15,-4.7099999990314245,4.6600000858306885,55,0.029319889843463898,0.02358051761984825,0.06076119840145111,13.952898025512695,5e-05,0.8107619999999999
969,11598,2.0839464999735355,11,-4.719999996945262,4.6600000858306885,55,0.029319118708372116,0.023557957261800766,0.0608673021197319,18.889184951782227,5e-05,0.8105823333333335
970,11607,2.195522899972275,9,-4.8599999994039536,4.6600000858306885,55,0.02932528220117092,0.02355223521590233,0.06093304976820946,13.149757385253906,5e-05,0.8104353333333333
971,11620,2.163776099914685,13,-4.699999997392297,4.6600000858306885,55,0.029344672337174416,0.02355431579053402,0.060998667031526566,13.629067420959473,5e-05,0.8102229999999999
972,11635,3.163286100141704,15,-4.7099999990314245,4.6600000858306885,55,0.029357120394706726,0.02355862222611904,0.061036571860313416,12.891061782836914,5e-05,0.8099779999999999
973,11656,3.148670499911532,21,-4.339999992400408,4.6600000858306885,55,0.029299570247530937,0.02352352812886238,0.061035364866256714,22.16100311279297,5e-05,0.8096349999999998
974,11665,2.3458174001425505,9,-4.849999999627471,4.6600000858306885,55,0.029281707480549812,0.023504896089434624,0.06103886663913727,14.401039123535156,5e-05,0.8094880000000002
975,11677,2.197276000166312,12,-4.719999996945262,4.6600000858306885,55,0.029281599447131157,0.023495016619563103,0.06107299029827118,27.576189041137695,5e-05,0.8092919999999997
976,11697,3.1138484000694007,20,-4.399999992921948,4.6600000858306885,55,0.029306547716259956,0.023499228060245514,0.06116001680493355,18.03792953491211,5e-05,0.8089653333333331
977,11726,4.345962000079453,29,-4.019999988377094,4.6600000858306885,55,0.02935020439326763,0.023525474593043327,0.06132572516798973,25.248210906982422,5e-05,0.8084916666666669
978,11738,2.214727999875322,12,-4.709999997168779,4.6600000858306885,55,0.02934366464614868,0.023538514971733093,0.061371754854917526,28.11426544189453,5e-05,0.8082956666666663
979,11750,2.39784980006516,12,-4.709999997168779,4.6600000858306885,55,0.029299117624759674,0.02350235916674137,0.061399079859256744,19.490869522094727,5e-05,0.8080996666666664
980,11777,4.510667799971998,27,-4.209999991580844,4.6600000858306885,55,0.029373276978731155,0.02351914718747139,0.06155252829194069,20.520063400268555,5e-05,0.8076586666666665
981,11787,2.299511999823153,10,-4.849999999627471,4.6600000858306885,55,0.029381895437836647,0.023519210517406464,0.061612971127033234,16.032739639282227,5e-05,0.8074953333333336
982,11799,2.513000800041482,12,-4.749999998137355,4.6600000858306885,55,0.029389094561338425,0.023521853610873222,0.06170627102255821,17.543127059936523,5e-05,0.807299333333333
983,11814,2.4982781999278814,15,-4.559999994933605,4.6600000858306885,55,0.02939186803996563,0.023537442088127136,0.061838094145059586,18.92437744140625,5e-05,0.8070543333333335
984,11839,4.277525900164619,25,-4.339999994263053,4.6600000858306885,55,0.029376575723290443,0.02354569174349308,0.061992254108190536,14.421978950500488,5e-05,0.8066459999999998
985,11850,2.214081499958411,11,-4.709999997168779,4.6600000858306885,55,0.029389740899205208,0.023554470390081406,0.06205364689230919,12.600844383239746,5e-05,0.8064663333333334
986,11862,2.181235200027004,12,-4.629999995231628,4.6600000858306885,55,0.029403407126665115,0.023554202169179916,0.062136102467775345,24.526042938232422,5e-05,0.8062703333333335
987,11877,2.6315756998956203,15,-4.599999995902181,4.6600000858306885,55,0.0294413510710001,0.023577846586704254,0.06227830424904823,22.31009292602539,5e-05,0.8060253333333334
988,11902,4.295301100006327,25,-4.389999995008111,4.6600000858306885,55,0.02949257381260395,0.023601511493325233,0.062401119619607925,7.979462146759033,5e-05,0.8056170000000002
989,11915,2.2141221000347286,13,-4.619999995455146,4.6600000858306885,55,0.02949615567922592,0.023582469671964645,0.06243237853050232,17.42666244506836,5e-05,0.805404666666667
990,11928,2.2313089000526816,13,-4.659999996423721,4.6600000858306885,55,0.02950654923915863,0.02356940507888794,0.062462326139211655,20.279155731201172,5e-05,0.805192333333333
991,11939,2.1474123999942094,11,-4.709999997168779,4.6600000858306885,55,0.029526617377996445,0.023575883358716965,0.06249513104557991,19.162277221679688,5e-05,0.8050126666666666
992,11951,2.1984385000541806,12,-4.709999997168779,4.6600000858306885,55,0.029551587998867035,0.023594502359628677,0.06254269927740097,21.256813049316406,5e-05,0.8048166666666667
993,11953,1.5482159000821412,2,-5.0,4.6600000858306885,55,0.029551945626735687,0.023598015308380127,0.06255904585123062,12.859057426452637,5e-05,0.8047839999999999
994,11956,1.5146078998222947,3,-4.949999999254942,4.6600000858306885,55,0.029551945626735687,0.023598015308380127,0.06255904585123062,12.859057426452637,5e-05,0.8047350000000003
995,11962,1.5145211999770254,6,-4.919999999925494,4.6600000858306885,55,0.029537975788116455,0.023597469553351402,0.06258883327245712,22.470298767089844,5e-05,0.8046370000000004
996,11971,2.1320110000669956,9,-4.76999999769032,4.6600000858306885,55,0.029497459530830383,0.023571347817778587,0.0626145452260971,19.652408599853516,5e-05,0.8044900000000001
997,11998,4.211929500102997,27,-4.109999990090728,4.6600000858306885,55,0.029481157660484314,0.023533612489700317,0.06280044466257095,18.98663330078125,5e-05,0.8040490000000001
998,12009,2.448401300003752,11,-4.759999997913837,4.6600000858306885,55,0.029515760019421577,0.023574963212013245,0.0628928542137146,37.775787353515625,5e-05,0.803869333333333
999,12027,3.3623111001215875,18,-4.5299999956041574,4.6600000858306885,55,0.029457924887537956,0.023576509207487106,0.06292451173067093,23.5009708404541,5e-05,0.8035753333333333
1000,12046,3.1800482999533415,19,-4.479999994859099,4.6600000858306885,55,0.0292702354490757,0.023477181792259216,0.06288573890924454,19.80801010131836,5e-05,0.8032650000000001
1001,12061,2.331055900081992,15,-4.51999999396503,4.6600000858306885,55,0.02928578481078148,0.02351035736501217,0.06290727853775024,14.574686050415039,5e-05,0.80302
1002,12079,3.1628616000525653,18,-4.519999995827675,4.6600000858306885,55,0.029340587556362152,0.023574713617563248,0.06298742443323135,27.124208450317383,5e-05,0.8027260000000002
1003,12091,2.2153817999642342,12,-4.709999997168779,4.6600000858306885,55,0.02932010404765606,0.023573487997055054,0.06300833076238632,29.0483455657959,5e-05,0.8025300000000004
1004,12106,2.630489300005138,15,-4.549999995157123,4.6600000858306885,55,0.029243571683764458,0.023494714871048927,0.06306106597185135,15.816579818725586,5e-05,0.8022850000000001
1005,12121,2.26399220013991,15,-4.51999999396503,4.6600000858306885,55,0.029328549280762672,0.023535998538136482,0.06323093920946121,30.616525650024414,5e-05,0.8020400000000001
1006,12132,2.0646365999709815,11,-4.709999997168779,4.6600000858306885,55,0.029395030811429024,0.023578429594635963,0.06333222985267639,17.4891357421875,5e-05,0.8018603333333336
1007,12159,4.395609600003809,27,-4.199999991804361,4.6600000858306885,55,0.029562637209892273,0.023646511137485504,0.06359828263521194,9.541927337646484,5e-05,0.8014193333333337
1008,12171,2.247759000165388,12,-4.669999996200204,4.6600000858306885,55,0.029558617621660233,0.02360287494957447,0.06367000937461853,21.543954849243164,5e-05,0.8012233333333331
1009,12188,2.714190299855545,17,-4.379999991506338,4.6600000858306885,55,0.029582159593701363,0.02359725721180439,0.06374578177928925,26.395708084106445,5e-05,0.8009456666666668
1010,12198,1.9806787001434714,10,-4.759999997913837,4.6600000858306885,55,0.029630670323967934,0.023624351248145103,0.06379067152738571,16.75311851501465,5e-05,0.8007823333333332
1011,12213,2.6307542000431567,15,-4.599999995902181,4.6600000858306885,55,0.029640354216098785,0.023625293746590614,0.0638229250907898,19.768049240112305,5e-05,0.8005373333333337
1012,12225,2.1982505000196397,12,-4.709999997168779,4.6600000858306885,55,0.029615579172968864,0.023608287796378136,0.06384047865867615,19.99666404724121,5e-05,0.8003413333333331
1013,12235,2.180604499997571,10,-4.849999999627471,4.6600000858306885,55,0.029586900025606155,0.023593347519636154,0.06386278569698334,13.625845909118652,5e-05,0.8001780000000002
1014,12247,2.1808384000323713,12,-4.659999996423721,4.6600000858306885,55,0.029583031311631203,0.02359861135482788,0.06390883028507233,18.85814094543457,5e-05,0.7999820000000003
1015,12261,2.4814077001065016,14,-4.609999995678663,4.6600000858306885,55,0.02957656793296337,0.023616639897227287,0.06397350877523422,21.629711151123047,5e-05,0.7997533333333336
1016,12278,2.963733599986881,17,-4.5299999956041574,4.6600000858306885,55,0.029546672478318214,0.02358708530664444,0.06405562162399292,15.111416816711426,5e-05,0.7994756666666666
1017,12298,3.8279281000141054,20,-4.469999995082617,4.6600000858306885,55,0.029651308432221413,0.023644059896469116,0.06424025446176529,17.457155227661133,5e-05,0.7991489999999999
1018,12306,1.9828484000172466,8,-4.8599999994039536,4.6600000858306885,55,0.029670031741261482,0.02365436591207981,0.06431031227111816,20.280000686645508,5e-05,0.7990183333333332
1019,12315,2.3470517001114786,9,-4.8599999994039536,4.6600000858306885,55,0.029676781967282295,0.023663882166147232,0.06437351554632187,11.037325859069824,5e-05,0.7988713333333337
1020,12342,4.694639399880543,27,-4.189999992027879,4.6600000858306885,55,0.029609857127070427,0.023591414093971252,0.06453616917133331,24.934690475463867,5e-05,0.7984303333333337
1021,12344,1.549236600054428,2,-5.0,4.6600000858306885,55,0.029609857127070427,0.023591414093971252,0.06453616917133331,,,0.7983976666666668
1022,12346,1.5813042998779565,2,-5.0,4.6600000858306885,55,0.0296169500797987,0.02359430119395256,0.0645584836602211,25.531265258789062,5e-05,0.7983649999999999
1023,12351,1.5485442001372576,5,-4.889999998733401,4.6600000858306885,55,0.029633749276399612,0.023606039583683014,0.06458718329668045,23.030567169189453,5e-05,0.7982833333333335
1024,12369,4.112750899977982,18,-4.679999999701977,4.6600000858306885,55,0.029700538143515587,0.023658448830246925,0.06471934914588928,26.808734893798828,5e-05,0.7979893333333337
1025,12396,4.644738800125197,27,-4.279999993741512,4.6600000858306885,55,0.029708122834563255,0.023676441982388496,0.06484194099903107,15.278563499450684,5e-05,0.7975483333333337
1026,12407,1.8317768999841064,11,-4.589999994263053,4.6600000858306885,55,0.029694082215428352,0.02366165816783905,0.06493248045444489,26.31096649169922,5e-05,0.7973686666666666
1027,12409,1.5482785000931472,2,-5.0,4.6600000858306885,55,0.02969701588153839,0.02366252988576889,0.0649643987417221,18.67082405090332,5e-05,0.7973359999999997
1028,12413,1.5151084000244737,4,-4.899999998509884,4.6600000858306885,55,0.029707467183470726,0.023668015375733376,0.0649992972612381,16.11847496032715,5e-05,0.7972706666666667
1029,12422,1.6148521001450717,9,-4.649999994784594,4.6600000858306885,55,0.029725683853030205,0.023686734959483147,0.06508015841245651,20.749357223510742,5e-05,0.7971236666666665
1030,12434,2.88032150012441,12,-4.779999999329448,4.6600000858306885,55,0.029779495671391487,0.02373838983476162,0.06521391868591309,18.360061645507812,5e-05,0.7969276666666666
1031,12446,2.080785100115463,12,-4.629999995231628,4.6600000858306885,55,0.029821189120411873,0.023762516677379608,0.06533472239971161,14.723093032836914,5e-05,0.7967316666666667
1032,12458,2.1482239000033587,12,-4.709999997168779,4.6600000858306885,55,0.029868919402360916,0.023779040202498436,0.06544247269630432,24.683605194091797,5e-05,0.796535666666667
1033,12460,1.5479916001204401,2,-5.0,4.6600000858306885,55,0.029868919402360916,0.023779040202498436,0.06544247269630432,24.683605194091797,5e-05,0.7965030000000001
1034,12462,1.548224699916318,2,-5.0,4.6600000858306885,55,0.029887117445468903,0.023784998804330826,0.06547500193119049,14.117748260498047,5e-05,0.7964703333333332
1035,12470,1.5819987999275327,8,-4.739999996498227,4.6600000858306885,55,0.029932193458080292,0.02380838245153427,0.06555618345737457,33.080020904541016,5e-05,0.7963396666666663
1036,12481,1.8642652998678386,11,-4.709999997168779,4.6600000858306885,55,0.02995804324746132,0.02381112053990364,0.06564288586378098,16.179401397705078,5e-05,0.79616
1037,12494,2.0981532000005245,13,-4.57999999448657,4.6600000858306885,55,0.029949922114610672,0.023807084187865257,0.06570892781019211,18.73617172241211,5e-05,0.7959476666666667
1038,12497,1.581239600200206,3,-4.949999999254942,4.6600000858306885,55,0.02995521016418934,0.023815639317035675,0.06573393940925598,18.499265670776367,5e-05,0.7958986666666663
1039,12499,1.54832120006904,2,-5.0,4.6600000858306885,55,0.02995521016418934,0.023815639317035675,0.06573393940925598,18.499265670776367,5e-05,0.7958660000000002
1040,12507,1.798085300019011,8,-4.819999998435378,4.6600000858306885,55,0.029959529638290405,0.023833513259887695,0.0657731294631958,29.22638702392578,5e-05,0.7957353333333335
1041,12522,3.1969068001490086,15,-4.639999996870756,4.6600000858306885,55,0.02987789735198021,0.023789964616298676,0.06578002125024796,21.4117431640625,5e-05,0.7954903333333332
1042,12532,2.0982013000175357,10,-4.8099999986588955,4.6600000858306885,55,0.029838254675269127,0.023766960948705673,0.06576935946941376,17.179454803466797,5e-05,0.7953270000000003
1043,12543,2.0635251998901367,11,-4.669999996200204,4.6600000858306885,55,0.029831288382411003,0.023770999163389206,0.06579264998435974,13.135002136230469,5e-05,0.7951473333333332
1044,12545,1.5493385998997837,2,-5.0,4.6600000858306885,55,0.029841672629117966,0.02377968654036522,0.06581764668226242,17.89566993713379,5e-05,0.7951146666666663
1045,12548,1.5310457998421043,3,-4.949999999254942,4.6600000858306885,55,0.029841672629117966,0.02377968654036522,0.06581764668226242,17.89566993713379,5e-05,0.7950656666666667
1046,12556,1.5478251001331955,8,-4.739999996498227,4.6600000858306885,55,0.029874172061681747,0.023806335404515266,0.06586869806051254,24.802152633666992,5e-05,0.794935
1047,12567,1.9488830999471247,11,-4.669999996200204,4.6600000858306885,55,0.029887907207012177,0.023801235482096672,0.06595803052186966,25.94744300842285,5e-05,0.7947553333333335
1048,12579,1.697999400086701,12,-4.669999996200204,4.6600000858306885,55,0.0298776812851429,0.02377108484506607,0.06603008508682251,22.850187301635742,5e-05,0.7945593333333336
1049,12583,1.5834892001003027,4,-4.990000000223517,4.6600000858306885,55,0.029876558110117912,0.02376197837293148,0.06605745851993561,11.73687744140625,5e-05,0.7944939999999999
1050,12596,2.3790637999773026,13,-4.609999995678663,4.6600000858306885,55,0.029913220554590225,0.023776160553097725,0.06617359817028046,19.42894744873047,5e-05,0.7942816666666667
1051,12608,2.330923300003633,12,-4.709999997168779,4.6600000858306885,55,0.029994003474712372,0.023845689371228218,0.06633253395557404,16.18918800354004,5e-05,0.7940856666666668
1052,12623,2.596915600122884,15,-4.509999994188547,4.6600000858306885,55,0.030018150806427002,0.023897498846054077,0.0664285197854042,16.562623977661133,5e-05,0.7938406666666666
1053,12635,2.0479331000242382,12,-4.709999997168779,4.6600000858306885,55,0.029991602525115013,0.02389395236968994,0.06646519154310226,21.253984451293945,5e-05,0.7936446666666668
1054,12646,2.331692500039935,11,-4.799999998882413,4.6600000858306885,55,0.029987497255206108,0.023903366178274155,0.06651687622070312,18.049009323120117,5e-05,0.7934649999999996
1055,12658,2.296375700039789,12,-4.669999996200204,4.6600000858306885,55,0.03000684082508087,0.02392430603504181,0.06664042919874191,18.647443771362305,5e-05,0.7932689999999999
1056,12682,4.147061000112444,24,-4.359999993816018,4.6600000858306885,55,0.030084924772381783,0.02399587258696556,0.0668913722038269,16.593904495239258,5e-05,0.7928770000000003
1057,12684,1.548046300187707,2,-5.0,4.6600000858306885,55,0.030084924772381783,0.02399587258696556,0.0668913722038269,16.593904495239258,5e-05,0.7928443333333333
1058,12686,1.547256899997592,2,-5.0,4.6600000858306885,55,0.0300761591643095,0.02398657612502575,0.06692163646221161,19.109853744506836,5e-05,0.7928116666666665
1059,12711,5.0788573999889195,25,-4.449999997392297,4.6600000858306885,55,0.029965294525027275,0.023885753005743027,0.06700491160154343,17.997045516967773,5e-05,0.7924033333333333
1060,12727,2.580987300025299,16,-4.509999994188547,4.6600000858306885,55,0.03001783974468708,0.023934658616781235,0.06714019179344177,10.086260795593262,5e-05,0.7921419999999998
1061,12738,2.4307434000074863,11,-4.719999996945262,4.6600000858306885,55,0.030071083456277847,0.023991771042346954,0.0672360435128212,20.531312942504883,5e-05,0.7919623333333333
1062,12748,1.980546500068158,10,-4.76999999769032,4.6600000858306885,55,0.03006320260465145,0.02398734539747238,0.06726861745119095,11.545317649841309,5e-05,0.7917989999999997
1063,12761,2.2643794999457896,13,-4.619999995455146,4.6600000858306885,55,0.029994431883096695,0.023918557912111282,0.06732769310474396,21.14986801147461,5e-05,0.7915866666666664
1064,12773,2.1811956001911312,12,-4.719999996945262,4.6600000858306885,55,0.02998613566160202,0.023907538503408432,0.06737557053565979,21.9002685546875,5e-05,0.7913906666666666
1065,12809,5.860856799874455,36,-3.9099999889731407,4.6600000858306885,55,0.02998543158173561,0.023919064551591873,0.06748233735561371,16.409988403320312,5e-05,0.7908026666666663
1066,12821,2.580367100192234,12,-4.78999999910593,4.6600000858306885,55,0.02996458299458027,0.023904630914330482,0.06752132624387741,19.763648986816406,5e-05,0.7906066666666665
1067,12834,2.3475172000471503,13,-4.609999995678663,4.6600000858306885,55,0.029987793415784836,0.023919424042105675,0.06758753955364227,22.07541275024414,5e-05,0.7903943333333332
1068,12848,2.2981465000193566,14,-4.569999994710088,4.6600000858306885,55,0.030021775513887405,0.023928841575980186,0.0676516517996788,23.666210174560547,5e-05,0.7901656666666665
1069,12859,2.181190400151536,11,-4.629999995231628,4.6600000858306885,55,0.030053798109292984,0.023923370987176895,0.06771954894065857,24.062166213989258,5e-05,0.7899860000000001
1070,12870,2.113046200014651,11,-4.719999996945262,4.6600000858306885,55,0.03005336783826351,0.023919105529785156,0.06776205450296402,13.697502136230469,5e-05,0.789806333333333
1071,12886,2.5154466000385582,16,-4.509999994188547,4.6600000858306885,55,0.030056843534111977,0.023915475234389305,0.06786895543336868,18.918968200683594,5e-05,0.7895450000000002
1072,12898,2.164519099984318,12,-4.749999998137355,4.6600000858306885,55,0.030064944177865982,0.023921797052025795,0.06798272579908371,14.907003402709961,5e-05,0.7893490000000003
1073,12927,4.412050200160593,29,-4.019999988377094,4.6600000858306885,55,0.030081044882535934,0.023913979530334473,0.06815890222787857,27.09575843811035,5e-05,0.7888753333333335
1074,12946,3.6972126001492143,19,-4.519999995827675,4.6600000858306885,55,0.03016454353928566,0.02397225797176361,0.06831609457731247,14.557270050048828,5e-05,0.7885650000000003
1075,12959,2.1642086999490857,13,-4.619999995455146,4.6600000858306885,55,0.030218366533517838,0.02401108480989933,0.06842600554227829,16.70775032043457,5e-05,0.7883526666666669
1076,12991,5.527916799997911,32,-4.1199999917298555,4.6600000858306885,55,0.03023669123649597,0.02405068650841713,0.06872641295194626,9.427242279052734,5e-05,0.7878299999999998
1077,13022,5.278484500013292,31,-4.1199999917298555,4.6600000858306885,55,0.030273158103227615,0.024072568863630295,0.06893356144428253,15.399309158325195,5e-05,0.7873236666666668
1078,13035,2.0635675000958145,13,-4.619999995455146,4.6600000858306885,55,0.030327007174491882,0.02409403771162033,0.06899980455636978,14.064104080200195,5e-05,0.7871113333333335
1079,13049,2.8153480999171734,14,-4.609999995678663,4.6600000858306885,55,0.030362887308001518,0.024106020107865334,0.06907282024621964,25.4962100982666,5e-05,0.7868826666666667
1080,13060,2.5952247998211533,11,-4.799999998882413,4.6600000858306885,55,0.03037455305457115,0.024103930220007896,0.06910444796085358,18.232271194458008,5e-05,0.7867029999999997
1081,13076,1.9982455999124795,16,-4.339999990537763,4.6600000858306885,55,0.030347459018230438,0.024078501388430595,0.06916215270757675,18.882211685180664,5e-05,0.7864416666666668
1082,13094,3.430651100119576,18,-4.519999995827675,4.6600000858306885,55,0.030317673459649086,0.02405194379389286,0.06917377561330795,23.7110652923584,5e-05,0.7861476666666662
1083,13096,1.5483810999430716,2,-5.0,4.6600000858306885,55,0.030317673459649086,0.02405194379389286,0.06917377561330795,23.7110652923584,5e-05,0.7861150000000001
1084,13098,1.5165945999324322,2,-5.0,4.6600000858306885,55,0.03032391145825386,0.024059554561972618,0.06916940212249756,19.43404769897461,5e-05,0.7860823333333333
1085,13103,1.5460836000274867,5,-4.929999999701977,4.6600000858306885,55,0.030340857803821564,0.024077221751213074,0.06917479634284973,16.626188278198242,5e-05,0.7860006666666668
1086,13123,4.296070100041106,20,-4.579999998211861,4.6600000858306885,55,0.03033650666475296,0.024076741188764572,0.06918461620807648,12.458464622497559,5e-05,0.7856740000000002
1087,13146,4.3622829001396894,23,-4.4299999959766865,4.6600000858306885,55,0.03027363121509552,0.024011138826608658,0.06920415908098221,19.425537109375,5e-05,0.7852983333333332
1088,13156,2.09837260004133,10,-4.799999998882413,4.6600000858306885,55,0.030300777405500412,0.024037588387727737,0.06926974654197693,20.125478744506836,5e-05,0.7851350000000002
1089,13181,4.411616099998355,25,-4.249999992549419,4.6600000858306885,55,0.030335670337080956,0.024040108546614647,0.06954532116651535,15.027618408203125,5e-05,0.7847266666666665
1090,13193,2.230498199816793,12,-4.709999997168779,4.6600000858306885,55,0.030351737514138222,0.024045538157224655,0.06967417150735855,17.00836753845215,5e-05,0.7845306666666666
1091,13209,2.7157051998656243,16,-4.469999993219972,4.6600000858306885,55,0.030387073755264282,0.024103840813040733,0.06980925053358078,14.920626640319824,5e-05,0.784269333333333
1092,13221,2.1136423000134528,12,-4.629999995231628,4.6600000858306885,55,0.03037789836525917,0.024121800437569618,0.06986928731203079,17.537879943847656,5e-05,0.7840733333333332
1093,13240,3.3797205998562276,19,-4.439999993890524,4.6600000858306885,55,0.030269049108028412,0.024054627865552902,0.06986106187105179,22.14568519592285,5e-05,0.783763
1094,13253,2.3633818000089377,13,-4.609999995678663,4.6600000858306885,55,0.03022606484591961,0.02403438277542591,0.06991008669137955,20.901081085205078,5e-05,0.7835506666666667
1095,13269,2.3320190000813454,16,-4.429999992251396,4.6600000858306885,55,0.0302430409938097,0.02407137304544449,0.06994792819023132,19.83022689819336,5e-05,0.7832893333333331
1096,13280,2.0641212000045925,11,-4.759999997913837,4.6600000858306885,55,0.030235422775149345,0.02406724914908409,0.0699649378657341,19.123689651489258,5e-05,0.7831096666666667
1097,13289,2.230251499917358,9,-4.849999999627471,4.6600000858306885,55,0.03020457923412323,0.02404644899070263,0.06995927542448044,18.248197555541992,5e-05,0.7829626666666665
1098,13301,2.2150173000991344,12,-4.699999997392297,4.6600000858306885,55,0.03019055910408497,0.024040760472416878,0.069982148706913,16.97628402709961,5e-05,0.7827666666666666
1099,13315,3.280235799960792,14,-4.769999999552965,4.6600000858306885,55,0.030217189341783524,0.024051878601312637,0.07004156708717346,14.01745319366455,5e-05,0.782538
1100,13342,4.212498200125992,27,-4.159999990835786,4.6600000858306885,55,0.03032274730503559,0.02407185174524784,0.07017802447080612,25.138172149658203,5e-05,0.7820969999999999
1101,13355,2.7146052999887615,13,-4.699999997392297,4.6600000858306885,55,0.03038576990365982,0.024079108610749245,0.07020744681358337,14.663928031921387,5e-05,0.7818846666666667
1102,13365,2.0972788999788463,10,-4.8099999986588955,4.6600000858306885,55,0.0304315946996212,0.02408735081553459,0.070208340883255,17.558815002441406,5e-05,0.781721333333333
1103,13367,1.5484796999953687,2,-5.0,4.6600000858306885,55,0.0304315946996212,0.02408735081553459,0.070208340883255,17.558815002441406,5e-05,0.7816886666666668
1104,13369,1.5491881999187171,2,-5.0,4.6600000858306885,55,0.0304438304156065,0.024089843034744263,0.07020644843578339,9.757303237915039,5e-05,0.7816559999999999
1105,13375,1.614354999968782,6,-4.879999998956919,4.6600000858306885,55,0.030453091487288475,0.02409108355641365,0.0702078640460968,22.129619598388672,5e-05,0.7815580000000001
1106,13394,3.179346299963072,19,-4.389999993145466,4.6600000858306885,55,0.030497310683131218,0.02409459464251995,0.07028786838054657,14.686956405639648,5e-05,0.7812476666666669
1107,13407,1.8651523999869823,13,-4.57999999448657,4.6600000858306885,55,0.03050020895898342,0.024085575714707375,0.07036923617124557,12.463828086853027,5e-05,0.7810353333333335
1108,13418,2.313598999986425,11,-4.719999996945262,4.6600000858306885,55,0.030484378337860107,0.024055998772382736,0.07043132185935974,16.217557907104492,5e-05,0.7808556666666664
1109,13430,2.381105799926445,12,-4.749999998137355,4.6600000858306885,55,0.030483277514576912,0.024044444784522057,0.07050689309835434,18.77614974975586,5e-05,0.7806596666666666
1110,13442,2.2309645998757333,12,-4.709999997168779,4.6600000858306885,55,0.030493007972836494,0.024040205404162407,0.0705891102552414,16.16792869567871,5e-05,0.7804636666666668
1111,13454,2.5811823001131415,12,-4.78999999910593,4.6600000858306885,55,0.030498627573251724,0.02403545193374157,0.07066071033477783,14.912053108215332,5e-05,0.7802676666666669
1112,13484,4.3794921999797225,30,-3.969999987632036,4.6600000858306885,55,0.03057253174483776,0.024086153134703636,0.0708424299955368,23.605552673339844,5e-05,0.7797776666666667
1113,13500,2.3306902998592705,16,-4.429999992251396,4.6600000858306885,55,0.030527308583259583,0.024062668904662132,0.07086623460054398,21.162193298339844,5e-05,0.779516333333333
1114,13510,2.2818553000688553,10,-4.759999997913837,4.6600000858306885,55,0.030460795387625694,0.024017762392759323,0.07085620611906052,15.603570938110352,5e-05,0.7793530000000001
1115,13519,2.013234999962151,9,-4.849999999627471,4.6600000858306885,55,0.030428532510995865,0.023991089314222336,0.07087190449237823,15.463642120361328,5e-05,0.7792059999999998
1116,13533,2.8130832000169903,14,-4.639999996870756,4.6600000858306885,55,0.030413959175348282,0.02396823652088642,0.0709415003657341,20.090669631958008,5e-05,0.7789773333333332
1117,13546,2.3972852998413146,13,-4.659999996423721,4.6600000858306885,55,0.03042561188340187,0.02396802231669426,0.07097738236188889,20.37750816345215,5e-05,0.7787649999999999
1118,13565,2.59796669986099,19,-4.3199999909847975,4.6600000858306885,55,0.030431507155299187,0.02395756170153618,0.07098300755023956,18.5324649810791,5e-05,0.7784546666666667
1119,13581,2.1990994999650866,16,-4.379999991506338,4.6600000858306885,55,0.03041953034698963,0.02393033355474472,0.07097070664167404,11.901775360107422,5e-05,0.7781933333333331
