episode,time_alive,reward,loss,lat_scale_2,lat_scale_3,lat_scale_fc,time_smooth,reward_smooth,loss_smooth
1469,5.694526195526123,-4.25,0.30903390049934387,0.0,0.0,0.0,2.6574242035547893,-4.557333326339721,0.13375795409083366
1470,2.064215898513794,-4.9,0.1930711269378662,0.0,0.0,0.0,2.619674571355184,-4.564666668574016,0.1343690591553847
1471,2.330929756164551,-4.71,0.2061052769422531,0.0,0.0,0.0,2.6069396177927655,-4.565333334604899,0.1354038693010807
1472,4.497213840484619,-3.96,0.14569982886314392,0.0,0.0,0.0,2.676366861661275,-4.545333337783814,0.13907130782802898
1473,4.960768699645996,-3.98,0.24729280173778534,0.0,0.0,0.0,2.7901254415512087,-4.511333338419596,0.146125178784132
1474,2.0978305339813232,-4.71,0.19953560829162598,0.0,0.0,0.0,2.809537903467814,-4.501666673024496,0.14981147622068722
1475,2.5813801288604736,-4.64,0.11244048923254013,0.0,0.0,0.0,2.8389410257339476,-4.49566666285197,0.15141161431868871
1476,4.3626580238342285,-4.29,0.1928686946630478,0.0,0.0,0.0,2.9327810843785604,-4.471999994913737,0.1556926925977071
1477,2.230875015258789,-4.71,0.12445171922445297,0.0,0.0,0.0,2.9560696204503376,-4.4623333295186365,0.15578273435433707
1478,2.081669569015503,-4.66,0.07836765795946121,0.0,0.0,0.0,2.96053147315979,-4.456999985376994,0.15249891057610512
1479,1.5310823917388916,-5.0,0.13817663490772247,0.0,0.0,0.0,2.9454691807428994,-4.463333320617676,0.1521047346293926
1480,1.5818495750427246,-4.9,0.10303227603435516,0.0,0.0,0.0,2.8871956427892047,-4.476999998092651,0.14807845974961917
1481,1.5485970973968506,-4.69,0.04121483489871025,0.0,0.0,0.0,2.799510192871094,-4.494999996821085,0.14571842662990092
1482,3.0807111263275146,-4.62,0.10173358023166656,0.0,0.0,0.0,2.83063010374705,-4.494999996821085,0.14564896213511627
1483,4.3954689502716064,-4.0099998,0.2418120950460434,0.0,0.0,0.0,2.890013647079468,-4.4736666520436605,0.14943897066016992
1484,2.297621250152588,-4.62,0.19370082020759583,0.0,0.0,0.0,2.893900156021118,-4.467999982833862,0.15285918799539408
1485,2.115442991256714,-4.66,0.07663000375032425,0.0,0.0,0.0,2.8839226802190145,-4.467666641871134,0.1522669927527507
1486,2.2310965061187744,-4.76,0.029551725834608078,0.0,0.0,0.0,2.8911375919977824,-4.4753333250681555,0.14661310265461605
1487,1.5480167865753174,-5.0,0.029551725834608078,0.0,0.0,0.0,2.8489152510960896,-4.491999991734823,0.1459866343686978
1488,1.5150337219238281,-5.0,0.13553063571453094,0.0,0.0,0.0,2.836728509267171,-4.499999984105428,0.14233714975416661
1489,2.7303555011749268,-4.49,0.11433424800634384,0.0,0.0,0.0,2.8505720218022663,-4.492666641871135,0.14226389341056347
1490,4.7959229946136475,-4.23,0.18013837933540344,0.0,0.0,0.0,2.93437503973643,-4.474999984105428,0.14186808578670024
1491,2.1807029247283936,-4.8,0.13413996994495392,0.0,0.0,0.0,2.866694760322571,-4.491666650772094,0.1419198260953029
1492,4.6299662590026855,-3.96,0.23519805073738098,0.0,0.0,0.0,2.969350051879883,-4.456999985376994,0.14534016909698647
1493,2.9800479412078857,-4.63,0.1951903998851776,0.0,0.0,0.0,3.016015307108561,-4.4463333288828535,0.1488663918028275
1494,2.097902536392212,-4.75,0.26969900727272034,0.0,0.0,0.0,3.0348820209503176,-4.440333334604899,0.15651513102153938
1495,3.530606508255005,-4.42,0.16154900193214417,0.0,0.0,0.0,3.092068568865458,-4.433333333333334,0.16034417239328225
1496,1.5323312282562256,-5.0,0.15961971879005432,0.0,0.0,0.0,2.784058435757955,-4.589333327611287,0.15853412337601186
1497,1.5479094982147217,-5.0,0.0,0.0,0.0,0.0,2.762924822171529,-4.601999998092651,0.15327839491268
1498,1.6655323505401611,-4.83,0.1469833105802536,0.0,0.0,0.0,2.7479421933492025,-4.605999994277954,0.14988845077653726
1499,5.2280662059783936,-4.16,0.1467142254114151,0.0,0.0,0.0,2.7323935270309447,-4.602999989191691,0.14447779494027296
1500,2.1146228313446045,-4.71,0.2303897887468338,0.0,0.0,0.0,2.734073758125305,-4.596666653951009,0.14572175033390522
1501,2.197284698486328,-4.72,0.22778134047985077,0.0,0.0,0.0,2.7296189228693644,-4.596999979019165,0.14644428578515847
1502,2.5975279808044434,-4.5099998,0.09153465926647186,0.0,0.0,0.0,2.666296060880025,-4.615333302815755,0.14463878013193607
1503,2.81370210647583,-4.75,0.17230714857578278,0.0,0.0,0.0,2.5947271744410196,-4.640999968846639,0.14213925835986932
1504,2.398083448410034,-4.7,0.07791900634765625,0.0,0.0,0.0,2.6047356049219768,-4.6406666278839115,0.13808537162840367
1505,1.5334928035736084,-5.0,0.19815443456172943,0.0,0.0,0.0,2.5698060274124144,-4.652666632334391,0.14094250313937665
1506,1.546886682510376,-4.84,0.1723577380180359,0.0,0.0,0.0,2.4759469827016196,-4.6709999720255535,0.1402588045845429
1507,1.6479060649871826,-4.88,0.2754616141319275,0.0,0.0,0.0,2.4565146843592327,-4.676666641235352,0.1452924677481254
1508,4.32947301864624,-4.16,0.161232128739357,0.0,0.0,0.0,2.5314414660135904,-4.659999974568685,0.14805461677412193
1509,2.598362684249878,-4.75,0.18792366981506348,0.0,0.0,0.0,2.5670174757639566,-4.651666641235352,0.1497128512710333
1510,2.097076654434204,-4.71,0.27220797538757324,0.0,0.0,0.0,2.5841917117436726,-4.6453333059946695,0.15535204124947388
1511,2.614664077758789,-4.41,0.23150452971458435,0.0,0.0,0.0,2.619727277755737,-4.635999965667724,0.1616950310766697
1512,8.274795770645142,-3.93,0.2007930874824524,0.0,0.0,0.0,2.792863432566325,-4.612999971707662,0.1649970146516959
1513,2.7146518230438232,-4.65,0.14702123403549194,0.0,0.0,0.0,2.7368361949920654,-4.634333316485087,0.1618373192846775
1514,1.9986069202423096,-4.57,0.10204769670963287,0.0,0.0,0.0,2.726869050661723,-4.632666659355164,0.15878221516807875
1515,4.795666217803955,-4.41,0.1126222237944603,0.0,0.0,0.0,2.816209824879964,-4.62433332602183,0.1599819558362166
1516,2.5967307090759277,-4.69,0.20254957675933838,0.0,0.0,0.0,2.8283976316452026,-4.621999986966451,0.16574855086704096
1517,3.0975730419158936,-4.63,0.05242699384689331,0.0,0.0,0.0,2.8800495068232217,-4.609666657447815,0.1665110598007838
1518,4.4126057624816895,-4.19,0.13917210698127747,0.0,0.0,0.0,2.976635241508484,-4.582666659355164,0.16663244217634202
1519,4.795005798339844,-4.23,0.19299490749835968,0.0,0.0,0.0,3.0454569180806477,-4.574000000953674,0.1692544641594092
1520,2.347433567047119,-4.67,0.09227387607097626,0.0,0.0,0.0,2.96384060382843,-4.588666669527689,0.1663256473839283
1521,2.1317026615142822,-4.76,0.09394757449626923,0.0,0.0,0.0,2.9622072617212933,-4.587333337465922,0.16498590086897214
1522,2.4146568775177,-4.66,0.10232291370630264,0.0,0.0,0.0,2.8883636156717936,-4.6106666644414265,0.16055672963460285
1523,4.995670795440674,-4.21,0.097730852663517,0.0,0.0,0.0,2.95555104414622,-4.596666661898295,0.1573080780605475
1524,3.079167127609253,-4.3,0.061495352536439896,0.0,0.0,0.0,2.9882598638534548,-4.581666668256124,0.15036795623600482
1525,2.2136693000793457,-4.56,0.07136480510234833,0.0,0.0,0.0,2.944361956914266,-4.586333330472311,0.1473618163416783
1526,2.6157710552215576,-4.74,0.1472296416759491,0.0,0.0,0.0,2.9804766178131104,-4.577666656176249,0.14694881377120814
1527,4.528876066207886,-4.38,0.1153532862663269,0.0,0.0,0.0,3.0798421700795493,-4.55699999332428,0.15079392331341904
1528,2.280738115310669,-4.67,0.13761001825332642,0.0,0.0,0.0,3.100349028905233,-4.551666665077209,0.15048148023585478
1529,4.413085699081421,-4.0099998,0.34669169783592224,0.0,0.0,0.0,3.073183012008667,-4.546666661898295,0.15714739598333835
1530,2.514040231704712,-4.47,0.1275797337293625,0.0,0.0,0.0,3.086496925354004,-4.5386666536331175,0.15372039414942265
1531,3.380627155303955,-4.47,0.1069825068116188,0.0,0.0,0.0,3.1259416739145913,-4.530333320299785,0.14969376636048157
1532,5.693705320358276,-3.8300002,0.22964704036712646,0.0,0.0,0.0,3.2291475852330525,-4.507666667302449,0.15429751239717007
1533,3.198024034500122,-4.58,0.21431079506874084,0.0,0.0,0.0,3.2419583161671954,-4.501999998092652,0.15569763394693534
1534,3.0469024181365967,-4.52,0.10450540482997894,0.0,0.0,0.0,3.263585615158081,-4.496000003814697,0.1565838472296794
1535,1.5321965217590332,-5.0,0.11275652050971985,0.0,0.0,0.0,3.263542405764262,-4.496000003814697,0.15373725009461245
1536,1.581526279449463,-4.9,0.14441940188407898,0.0,0.0,0.0,3.264697058995565,-4.498000001907348,0.15280597222348055
1537,3.429373025894165,-4.41,0.10326222330331802,0.0,0.0,0.0,3.3240792910257975,-4.482333326339722,0.14706599252919356
1538,1.5480973720550537,-5.0,0.10326222330331802,0.0,0.0,0.0,3.231366769472758,-4.510333331425985,0.14513366234799227
1539,1.5494766235351562,-5.0,0.1687069982290268,0.0,0.0,0.0,3.196403900782267,-4.518666664759318,0.1444931066284577
1540,1.6475064754486084,-4.74,0.1180383563041687,0.0,0.0,0.0,3.181418228149414,-4.519666655858358,0.13935411932567757
1541,4.1965813636779785,-4.58,0.1393522471189499,0.0,0.0,0.0,3.2341488043467206,-4.525333325068156,0.13628237657248973
1542,2.6139590740203857,-4.65,0.2026795595884323,0.0,0.0,0.0,3.045454247792562,-4.54933332602183,0.1363452589760224
1543,1.9845640659332275,-4.61,0.20238357782363892,0.0,0.0,0.0,3.021117989222209,-4.547999993960063,0.1381906704356273
1544,2.1784932613372803,-4.33,0.09183020889759064,0.0,0.0,0.0,3.027114200592041,-4.539999985694886,0.13785008750855923
1545,5.5618205070495605,-3.5900002,0.07203076034784317,0.0,0.0,0.0,3.052652676900228,-4.512666662534078,0.13649703872700533
1546,4.345995664596558,-4.2,0.2406592071056366,0.0,0.0,0.0,3.1109615087509157,-4.496333320935567,0.1377673597385486
1547,2.330190420150757,-4.71,0.19994640350341797,0.0,0.0,0.0,3.085382088025411,-4.498999985059102,0.1426846733937661
1548,3.1305136680603027,-4.39,0.20091715455055237,0.0,0.0,0.0,3.0426456848780314,-4.50566664536794,0.14474284164607526
1549,1.5490577220916748,-5.0,0.0,0.0,0.0,0.0,2.934447415669759,-4.531333311398824,0.1383096780627966
1550,1.515629529953003,-5.0,0.13534055650234222,0.0,0.0,0.0,2.9067206144332887,-4.542333308855692,0.13974523407717546
1551,1.547776699066162,-4.74,0.07887296378612518,0.0,0.0,0.0,2.887256415685018,-4.541666626930237,0.13924274705350398
1552,2.0647823810577393,-4.9,0.17028497159481049,0.0,0.0,0.0,2.8755939324696858,-4.549666635195414,0.14150814898312092
1553,3.080296039581299,-4.35,0.13624626398086548,0.0,0.0,0.0,2.8117481072743735,-4.554333297411601,0.14279199602703255
1554,2.330955982208252,-4.7,0.15790730714797974,0.0,0.0,0.0,2.786807735761007,-4.567666618029277,0.1460057278474172
1555,2.0981385707855225,-4.71,0.17579065263271332,0.0,0.0,0.0,2.7829567114512126,-4.572666621208191,0.14948658943176268
1556,3.5958902835845947,-4.51,0.08931364864110947,0.0,0.0,0.0,2.815627352396647,-4.564999969800313,0.14755605633060137
1557,2.348299503326416,-4.85,0.04890018701553345,0.0,0.0,0.0,2.742941466967265,-4.5806666294733684,0.1453409530222416
1558,2.464538812637329,-4.61,0.08025267720222473,0.0,0.0,0.0,2.7490681568781534,-4.578666631380717,0.14342904165387155
1559,3.479393720626831,-4.2799997,0.05450280383229256,0.0,0.0,0.0,2.717945090929667,-4.587666630744934,0.13368941185375055
1560,4.4468560218811035,-4.29,0.08678996562957764,0.0,0.0,0.0,2.7823722839355467,-4.58166663646698,0.13232975291709106
1561,2.5965018272399902,-4.31,0.06748144328594208,0.0,0.0,0.0,2.7562347730000814,-4.57633330821991,0.1310130507995685
1562,2.1152048110961914,-4.8,0.16715344786643982,0.0,0.0,0.0,2.6369514226913453,-4.608666642506917,0.12892993104954562
1563,4.411965370178223,-4.33,0.07913175970315933,0.0,0.0,0.0,2.677416133880615,-4.600333309173584,0.12442396320402623
1564,2.0649402141571045,-4.61,0.1974504292011261,0.0,0.0,0.0,2.644684060414632,-4.603333314259847,0.12752213068306445
1565,2.597551107406616,-4.5099998,0.10585463047027588,0.0,0.0,0.0,2.6801958799362184,-4.586999972661336,0.12729206768174967
1566,2.46408748626709,-4.57,0.10458462685346603,0.0,0.0,0.0,2.7096145868301393,-4.575999975204468,0.1259642418473959
1567,1.9649291038513184,-4.8,0.1297072172164917,0.0,0.0,0.0,2.6607997894287108,-4.58899998664856,0.12684574164450169
1568,2.3976938724517822,-4.7,0.21924607455730438,0.0,0.0,0.0,2.6891196727752686,-4.578999980290731,0.13071187001963455
1569,4.179784059524536,-4.2,0.10794608294963837,0.0,0.0,0.0,2.776796587308248,-4.5523333072662355,0.1286865061769883
1570,3.1965091228485107,-4.48,0.18543390929698944,0.0,0.0,0.0,2.828430008888245,-4.543666648864746,0.1309330246100823
1571,2.3305482864379883,-4.66,0.2187843769788742,0.0,0.0,0.0,2.7662289063135783,-4.546333312988281,0.1335807622720798
1572,2.1988589763641357,-4.71,0.05884189531207085,0.0,0.0,0.0,2.7523922363917035,-4.548333311080933,0.12878617346286775
1573,1.9473636150360107,-4.72,0.12482704967260361,0.0,0.0,0.0,2.7511522213617963,-4.551999966303508,0.12620095585783322
1574,2.164952516555786,-4.71,0.2500028908252716,0.0,0.0,0.0,2.750700863202413,-4.564666636784872,0.13147337858875593
1575,2.1643474102020264,-4.62,0.16868281364440918,0.0,0.0,0.0,2.637451759974162,-4.5989999612172445,0.13469511369864146
1576,3.2800793647766113,-4.43,0.03723124414682388,0.0,0.0,0.0,2.60192121664683,-4.606666628519694,0.12791418160001436
1577,4.329418659210205,-4.1499996,0.19337478280067444,0.0,0.0,0.0,2.668562157948812,-4.5879999478658045,0.12769512757658957
1578,1.5490899085998535,-5.0,0.19337478280067444,0.0,0.0,0.0,2.6158480326334637,-4.608333285649618,0.12744371518492698
1579,1.5817105770111084,-4.95,0.11502475291490555,0.0,0.0,0.0,2.616936461130778,-4.606666612625122,0.13127787361542384
1580,2.747117042541504,-4.64,0.08452145755290985,0.0,0.0,0.0,2.657986044883728,-4.594666608174642,0.12958390365044276
1581,2.1319494247436523,-4.8,0.19680218398571014,0.0,0.0,0.0,2.677458469072978,-4.596666622161865,0.1335148776570956
1582,2.6972644329071045,-4.6,0.2543987035751343,0.0,0.0,0.0,2.698541204134623,-4.586666615804036,0.13631866872310638
1583,2.2811341285705566,-4.89,0.16979913413524628,0.0,0.0,0.0,2.6719024737675983,-4.604666614532471,0.1374370977282524
1584,4.595855236053467,-4.42,0.16401545703411102,0.0,0.0,0.0,2.747399115562439,-4.595333290100098,0.13764070272445678
1585,3.08003306388855,-4.44,0.16132327914237976,0.0,0.0,0.0,2.7801289319992066,-4.5863332907358805,0.13715845694144566
1586,5.312298536300659,-4.16,0.12069752812385559,0.0,0.0,0.0,2.837342540423075,-4.574666611353556,0.1382045862575372
1587,5.09525990486145,-4.12,0.12223652750253677,0.0,0.0,0.0,2.9289078871409098,-4.55033327738444,0.14064913094043732
1588,2.5625932216644287,-4.75,0.07634031027555466,0.0,0.0,0.0,2.932176367441813,-4.554999939600626,0.14051871870954832
1589,2.464355230331421,-4.71,0.1753036081790924,0.0,0.0,0.0,2.898341751098633,-4.569333283106486,0.14454541218777497
1590,2.614833116531372,-4.84,0.12615111470222473,0.0,0.0,0.0,2.8372743209203084,-4.587666622797648,0.14585745049019655
1591,2.0808496475219727,-4.5299997,0.16431602835655212,0.0,0.0,0.0,2.8200859149297077,-4.59499994913737,0.1490852699925502
1592,2.0480077266693115,-4.8,0.1668993979692459,0.0,0.0,0.0,2.8178460121154787,-4.59499994913737,0.14907680166264375
1593,4.31359338760376,-4.22,0.19658012688159943,0.0,0.0,0.0,2.814566946029663,-4.591333278020223,0.1529917472352584
1594,2.8301949501037598,-4.6,0.21273499727249146,0.0,0.0,0.0,2.840075437227885,-4.590999937057495,0.15350123283763725
1595,2.597055435180664,-4.61,0.17609918117523193,0.0,0.0,0.0,2.840058914820353,-4.594333283106486,0.1558427178611358
1596,4.180305480957031,-4.0099998,0.12849965691566467,0.0,0.0,0.0,2.897266181310018,-4.575666602452596,0.15663988552987576
1597,1.5476126670837402,-5.0,0.0,0.0,0.0,0.0,2.8833556334177652,-4.582333262761434,0.15231631162265938
1598,1.5346064567565918,-5.0,0.04770127311348915,0.0,0.0,0.0,2.854586052894592,-4.592333269119263,0.14659815157453218
1599,1.5457792282104492,-4.73,0.14162316918373108,0.0,0.0,0.0,2.7667858918507893,-4.609999942779541,0.1477207211156686
1600,2.2479166984558105,-4.7,0.0750880166888237,0.0,0.0,0.0,2.735166144371033,-4.617333269119262,0.1440425246953964
1601,5.177834510803223,-3.3700004,0.11895651370286942,0.0,0.0,0.0,2.8300756851832074,-4.5743332862854,0.14071492925286294
1602,4.545835018157959,-4.43,0.2703879177570343,0.0,0.0,0.0,2.908308219909668,-4.564999945958456,0.14776646333436172
1603,5.578634023666382,-4.33,0.20088785886764526,0.0,0.0,0.0,3.0293505668640135,-4.551999950408936,0.1503018236408631
1604,1.9976296424865723,-4.52,0.2111680656671524,0.0,0.0,0.0,3.0237731377283734,-4.545666615168254,0.14900732946892578
1605,2.597353458404541,-4.5099998,0.19009894132614136,0.0,0.0,0.0,3.038206672668457,-4.541999944051107,0.1497212003916502
1606,4.847312927246094,-4.17,0.05643915385007858,0.0,0.0,0.0,3.0904477914174397,-4.533333285649618,0.15036146404842535
1607,2.5958092212677,-4.69,0.29899847507476807,0.0,0.0,0.0,3.0326608101526897,-4.551333300272623,0.15388225379089515
1608,4.529385089874268,-4.29,0.30091995000839233,0.0,0.0,0.0,3.132003982861837,-4.527666632334391,0.15746709269781908
1609,2.214345932006836,-4.71,0.2501455247402191,0.0,0.0,0.0,3.153091828028361,-4.519666639963786,0.16197111842532952
1610,4.1629557609558105,-4.0099998,0.2221744805574417,0.0,0.0,0.0,3.2002864519755048,-4.498666636149088,0.16655955252548058
1611,2.5975654125213623,-4.55,0.3235939145088196,0.0,0.0,0.0,3.215806984901428,-4.490333302815755,0.17078594354291757
1612,2.231205701828003,-4.5299997,0.21937298774719238,0.0,0.0,0.0,3.2002716938654583,-4.487999963760376,0.16961841968198618
1613,4.4955902099609375,-4.2799997,0.24868007004261017,0.0,0.0,0.0,3.274086896578471,-4.4676666259765625,0.17224778421223164
1614,2.7146782875061035,-4.6,0.11996205896139145,0.0,0.0,0.0,3.2113809982935586,-4.473666620254517,0.17077933760980765
1615,4.312116384506226,-4.25,0.09733381867408752,0.0,0.0,0.0,3.252450442314148,-4.467333285013835,0.1686463555941979
1616,5.862234592437744,-4.04,0.18489336967468262,0.0,0.0,0.0,3.270781644185384,-4.463333288828532,0.17078621697922547
1617,2.6128783226013184,-4.56,0.11368528753519058,0.0,0.0,0.0,3.18803559144338,-4.477999957402547,0.1705011756469806
1618,3.1650052070617676,-4.57,0.2539476454257965,0.0,0.0,0.0,3.208115990956624,-4.471999963124593,0.17642142015198867
1619,1.5486698150634766,-5.0,0.10638019442558289,0.0,0.0,0.0,3.177593143781026,-4.481666628519694,0.1741239730268717
1620,1.514298915863037,-4.95,0.10638019442558289,0.0,0.0,0.0,3.140908670425415,-4.485333283742269,0.17346494235098361
1621,1.7311019897460938,-4.63,0.11003600060939789,0.0,0.0,0.0,3.129250415166219,-4.488666629791259,0.17165560809274513
1622,3.446493148803711,-4.43,0.13788637518882751,0.0,0.0,0.0,3.1758665959040324,-4.476333284378052,0.17068850733339785
1623,2.2639644145965576,-4.75,0.03965139389038086,0.0,0.0,0.0,3.1075456301371256,-4.49399995803833,0.1654575495670239
1624,2.1987645626068115,-4.85,0.16776533424854279,0.0,0.0,0.0,3.086497950553894,-4.502333291371664,0.16395856079955895
1625,2.1641995906829834,-4.7,0.1932118982076645,0.0,0.0,0.0,3.0720694224039713,-4.505333280563354,0.16452898470064004
1626,3.114243984222412,-4.5299997,0.1671551614999771,0.0,0.0,0.0,3.036534039179484,-4.522666613260905,0.16581750152011712
1627,1.5489377975463867,-5.0,0.1671551614999771,0.0,0.0,0.0,3.0365782101949055,-4.522666613260905,0.17138934023678304
1628,1.5477356910705566,-5.0,0.17248095571994781,0.0,0.0,0.0,3.037015851338704,-4.522666613260905,0.17554866299033164
1629,1.5484061241149902,-4.98,0.13278815150260925,0.0,0.0,0.0,3.0371034145355225,-4.530999946594238,0.17525416240096092
1630,2.131119728088379,-4.58,0.14506269991397858,0.0,0.0,0.0,3.0332101821899413,-4.5269999504089355,0.17758665184179942
1631,2.0157172679901123,-4.62,0.17334116995334625,0.0,0.0,0.0,2.927806274096171,-4.568666601181031,0.1793994737168153
1632,2.164055347442627,-4.85,0.12047741562128067,0.0,0.0,0.0,2.84841361840566,-4.582666603724162,0.17440245697895687
1633,3.863163709640503,-4.56,0.11075933277606964,0.0,0.0,0.0,2.7912312746047974,-4.590333271026611,0.17139817277590433
1634,3.280381917953491,-4.5299997,0.27026405930519104,0.0,0.0,0.0,2.833989683787028,-4.590666596094767,0.17336803923050562
1635,2.9973676204681396,-4.77,0.13691753149032593,0.0,0.0,0.0,2.847323489189148,-4.5993332703908285,0.17159532556931179
1636,3.1969611644744873,-4.58,0.06430865079164505,0.0,0.0,0.0,2.792311763763428,-4.612999931971232,0.17185764213403065
1637,2.397857189178467,-4.7,0.20865902304649353,0.0,0.0,0.0,2.7857133626937864,-4.613333257039388,0.1688463270664215
1638,1.5475599765777588,-5.0,0.20865902304649353,0.0,0.0,0.0,2.68631919225057,-4.63699992497762,0.16577096283435822
1639,1.5164110660552979,-5.0,0.1436488777399063,0.0,0.0,0.0,2.6630546967188518,-4.646666590372721,0.16222107460101445
1640,1.5643916130065918,-4.83,0.1456526517868042,0.0,0.0,0.0,2.576435891787211,-4.673999929428101,0.15967034697532653
1641,1.9976849555969238,-4.61,0.2645600438117981,0.0,0.0,0.0,2.5564398765563965,-4.675999927520752,0.15770255128542582
1642,5.161457061767578,-4.0299997,0.18452593684196472,0.0,0.0,0.0,2.654114921887716,-4.659333260854085,0.15654098292191823
1643,2.5980327129364014,-4.65,0.152887761592865,0.0,0.0,0.0,2.590863005320231,-4.671666606267293,0.1533479059735934
1644,1.5489356517791748,-5.0,0.10874489694833755,0.0,0.0,0.0,2.552004917462667,-4.684999942779541,0.15297400057315827
1645,1.531036138534546,-5.0,0.0,0.0,0.0,0.0,2.459302242596944,-4.709999942779541,0.1497295399506887
1646,2.2485620975494385,-4.75,0.1024777814745903,0.0,0.0,0.0,2.338846492767334,-4.733666610717774,0.14698235367735227
1647,2.280579090118408,-4.72,0.19949103891849518,0.0,0.0,0.0,2.3277698516845704,-4.738999938964843,0.1498425453901291
1648,2.6146631240844727,-4.5099998,0.08839205652475357,0.0,0.0,0.0,2.309425115585327,-4.736999924977621,0.14432402576009432
1649,8.042043685913086,-3.5800004,0.19381608068943024,0.0,0.0,0.0,2.525870911280314,-4.689666604995727,0.14723855530222257
1650,4.546005487442017,-4.09,0.23824961483478546,0.0,0.0,0.0,2.6269277969996137,-4.660999949773153,0.151634202649196
1651,3.379420042037964,-4.52,0.1331414133310318,0.0,0.0,0.0,2.6818717320760093,-4.657333278656006,0.15240438307325047
1652,1.532461166381836,-5.0,0.047053076326847076,0.0,0.0,0.0,2.61807066599528,-4.676333284378051,0.14937660644451778
1653,1.531754732131958,-5.0,0.0,0.0,0.0,0.0,2.5936636765797934,-4.684666617711385,0.1480548933148384
1654,1.6485536098480225,-4.79,0.16133682429790497,0.0,0.0,0.0,2.5753233114878338,-4.682666619618733,0.14784060964981716
1655,2.947686195373535,-4.58,0.15525497496128082,0.0,0.0,0.0,2.601439531644185,-4.678666623433431,0.14657537887493768
1656,2.0975735187530518,-4.76,0.1391582190990448,0.0,0.0,0.0,2.56755051612854,-4.686333306630453,0.14564214746157328
1657,5.6114678382873535,-3.96,0.2729848325252533,0.0,0.0,0.0,2.702968184153239,-4.651666641235352,0.14916980316241582
1658,2.163919448852539,-4.75,0.056770071387290955,0.0,0.0,0.0,2.7235076427459717,-4.643333307902018,0.14531277368466058
1659,2.214841365814209,-4.61,0.17560164630413055,0.0,0.0,0.0,2.7457221508026124,-4.630999978383382,0.14673989017804465
1660,2.264639139175415,-4.5299997,0.07783280313014984,0.0,0.0,0.0,2.750172797838847,-4.6293333053588865,0.14449889361858367
1661,4.179540395736694,-4.1,0.0885888934135437,0.0,0.0,0.0,2.8223002354303994,-4.611999972661336,0.1416738177339236
1662,1.7652325630187988,-4.71,0.06911137700080872,0.0,0.0,0.0,2.809006142616272,-4.60733331044515,0.13996161644657454
1663,1.5144469738006592,-5.0,0.13130539655685425,0.0,0.0,0.0,2.730715584754944,-4.621999979019165,0.14064648523926734
1664,1.5159986019134521,-4.84,0.19209356606006622,0.0,0.0,0.0,2.671902807553609,-4.6323333263397215,0.1380408021310965
1665,3.2796270847320557,-4.66,0.09863977879285812,0.0,0.0,0.0,2.6813114563624065,-4.628666655222575,0.13676487704118093
1666,2.315330982208252,-4.48,0.2292630821466446,0.0,0.0,0.0,2.6519237836201985,-4.625333325068156,0.14226335808634757
1667,3.3813328742980957,-4.56,0.10360024869441986,0.0,0.0,0.0,2.6847063064575196,-4.62066666285197,0.13876139894127845
1668,2.812494993209839,-4.69,0.19501745700836182,0.0,0.0,0.0,2.726870807011922,-4.610333331425985,0.13830668007334074
1669,2.8635950088500977,-4.45,0.1367165744304657,0.0,0.0,0.0,2.7717769384384154,-4.591999991734823,0.13807560329635937
1670,1.5478785037994385,-5.0,0.14760302007198334,0.0,0.0,0.0,2.771226501464844,-4.597666660944621,0.13814061557253202
1671,1.5152876377105713,-4.95,0.15172187983989716,0.0,0.0,0.0,2.755146590868632,-4.608999983469645,0.13437934344013533
1672,1.548813819885254,-4.84,0.11003439128398895,0.0,0.0,0.0,2.6347251494725543,-4.635999997456868,0.13189629192153612
1673,2.330737829208374,-4.79,0.16381868720054626,0.0,0.0,0.0,2.6258153200149534,-4.640666659673055,0.13226065610845883
1674,1.5484428405761719,-5.0,0.16381868720054626,0.0,0.0,0.0,2.6257988929748537,-4.640666659673055,0.1340964491168658
1675,1.5149896144866943,-5.0,0.11390906572341919,0.0,0.0,0.0,2.6252640088399253,-4.640666659673055,0.1378934179743131
1676,3.49768328666687,-4.41,0.25320154428482056,0.0,0.0,0.0,2.666901381810506,-4.629333321253458,0.14291754340132076
1677,2.1815185546875,-4.84,0.16842177510261536,0.0,0.0,0.0,2.6635993639628093,-4.633333333333334,0.14188190127412478
1678,4.628459215164185,-4.1,0.19271843135356903,0.0,0.0,0.0,2.730725900332133,-4.619666671752929,0.14535944710175197
1679,4.129366636276245,-4.34,0.09424899518489838,0.0,0.0,0.0,2.600303332010905,-4.6449999968210856,0.1420405442516009
1680,6.09497332572937,-3.6700003,0.22929167747497559,0.0,0.0,0.0,2.65193559328715,-4.63100000222524,0.14174194633960724
1681,2.0965232849121094,-4.71,0.19378939270973206,0.0,0.0,0.0,2.6091723680496215,-4.637333337465922,0.14376354565223057
1682,3.297015905380249,-4.0099998,0.05992736294865608,0.0,0.0,0.0,2.6679908593495685,-4.6043333292007445,0.14419268853962422
1683,2.9980435371398926,-4.49,0.2612912356853485,0.0,0.0,0.0,2.7168671528498334,-4.58733332157135,0.1529023963958025
1684,2.6971004009246826,-4.69,0.2259930819272995,0.0,0.0,0.0,2.7518187125523883,-4.583999991416931,0.15505760498344898
1685,2.0812039375305176,-4.71,0.06756198406219482,0.0,0.0,0.0,2.7229359706242877,-4.5883333285649615,0.15213450528681277
