episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate
2353,255712,17.200815677642822,173,2.350000098347664,52.98000085912645,475,-0.008104206644929945,0.10585536621510983,-0.09315562807023525,0.0021814412903040648,0.02734375,0.9810338616371155,0.00025
2354,255891,17.133283138275146,179,2.760000105947256,52.98000085912645,475,-0.0030071866931393743,0.023728853557258844,-0.04668701998889446,0.004867119714617729,0.01953125,0.9910480976104736,0.00025
2355,256003,10.007256031036377,112,0.17000007443130016,52.98000085912645,475,-0.008872966514900327,0.034900363301858306,-0.055748730432242155,0.011985432356595993,0.03125,0.991221010684967,0.00025
2356,256132,11.78862190246582,129,0.7900000810623169,52.98000085912645,475,-0.0022949057165533304,0.1683801404433325,-0.026548020541667938,0.0009640143252909184,0.009765625,0.9273756742477417,0.00025
2357,256258,11.206758260726929,126,0.8000000827014446,52.98000085912645,475,-0.007256986806169152,0.07881807623198256,-0.03056484879925847,0.023795118555426598,0.033203125,0.9695174694061279,0.00025
2358,256438,17.20130228996277,180,2.860000107437372,52.98000085912645,475,-0.0008377615595236421,0.06864392478018999,-0.017812887439504266,0.0004988866858184338,0.005859375,0.9687928557395935,0.00025
2359,256571,11.971961736679077,133,1.0300000850111246,52.98000085912645,475,-0.006375083699822426,0.08824030309915543,-0.10466899909079075,0.0022274223156273365,0.029296875,0.9856845736503601,0.00025
2360,256749,17.000394344329834,178,2.7200001049786806,52.98000085912645,475,-0.005422321555670351,0.3428832180798054,-0.06420768750831485,0.004081062972545624,0.037109375,0.9300109148025513,0.00025
2361,256770,2.164238691329956,21,-4.099999986588955,52.98000085912645,475,-0.008967051515355706,0.07060960307717323,-0.09961049724370241,0.00272851949557662,0.0390625,0.9883347153663635,0.00025
2362,256899,11.106123685836792,129,0.9000000841915607,52.98000085912645,475,-0.0015803303103893995,0.448496479075402,-0.020764831628184766,0.008113721385598183,0.013671875,0.8152475357055664,0.00025
2363,257027,11.239266872406006,128,0.8900000844150782,52.98000085912645,475,-0.0003300215466879308,0.05989236221648753,-0.013187296339310706,0.00017254101112484932,0.00390625,0.9710006713867188,0.00025
2364,257208,17.283726692199707,181,2.870000107213855,52.98000085912645,475,-0.0007542679377365857,0.08550257212482393,-0.011913651542272419,0.00720205856487155,0.005859375,0.9627417922019958,0.00025
2365,257387,16.96812605857849,179,2.8500001076608896,52.98000085912645,475,-0.0064952741377055645,0.0911120381206274,-0.07219700422137976,0.003223339794203639,0.029296875,0.9824403524398804,0.00025
2366,257450,5.844444751739502,63,-2.1499999593943357,52.98000085912645,475,-0.010803424287587404,0.06282051419839263,-0.08420023880898952,0.006205698009580374,0.041015625,0.9821849465370178,0.00025
2367,257667,20.19803786277771,217,4.660000134259462,52.98000085912645,475,-0.00207056209910661,0.07832981087267399,-0.04922908265143633,0.002110440516844392,0.013671875,0.977411150932312,0.00025
2368,257845,17.182976007461548,178,2.710000105202198,52.98000085912645,475,-0.002209536061855033,0.10729373840149492,-0.01821253541857004,0.0005529439076781273,0.001953125,0.9311410784721375,0.00025
2369,257995,13.654377937316895,150,1.7100000940263271,52.98000085912645,475,-0.007013436697889119,0.05087481462396681,-0.08527274895459414,0.0070415399968624115,0.0234375,0.9868073463439941,0.00025
2370,258171,17.21733069419861,176,2.530000101774931,52.98000085912645,475,-0.004453537636436522,0.26733546052128077,-0.057673534378409386,0.015225103124976158,0.02734375,0.9380123615264893,0.00025
2371,258315,13.770062446594238,144,1.3300000876188278,52.98000085912645,475,-0.001528837368823588,0.010550614271778613,-0.028397788060829043,0.0014106757007539272,0.015625,0.9932348728179932,0.00025
2372,258434,10.24055552482605,119,0.4900000784546137,52.98000085912645,475,-0.008202237775549293,0.09477792493999004,-0.04494201741181314,0.005373794585466385,0.03515625,0.9696338772773743,0.00025
2373,258567,11.921586751937866,133,1.0300000850111246,52.98000085912645,475,-0.0033462676219642162,0.12731182586867362,-0.01863665203563869,0.0022074789740145206,0.0078125,0.9389510154724121,0.00025
2374,258723,14.88686203956604,156,1.8200000934302807,52.98000085912645,475,-0.009680842282250524,0.18645547702908516,-0.0424320048186928,0.008592331781983376,0.03515625,0.9293285012245178,0.00025
2375,258949,19.930959701538086,226,5.310000145807862,52.98000085912645,475,-0.000419174088165164,0.5525129046291113,-0.01725615409668535,0.00023759761825203896,0.01171875,0.7281215190887451,0.00025
2376,259074,11.10577130317688,125,0.7000000812113285,52.98000085912645,475,-0.006248841527849436,0.07151360367424786,-0.024686613120138645,0.00385271362029016,0.017578125,0.9763369560241699,0.00025
2377,259247,17.33417558670044,173,2.3400000985711813,52.98000085912645,475,-0.0014679605374112725,0.11360093159601092,-0.01982684072572738,0.0010388386435806751,0.0078125,0.9678057432174683,0.00025
2378,259422,17.09997320175171,175,2.530000101774931,52.98000085912645,475,-0.004985865671187639,0.25642700865864754,-0.10141479875892401,0.0018041911534965038,0.021484375,0.9761307835578918,0.00025
2379,259459,3.580963134765625,37,-3.379999976605177,52.98000085912645,475,-0.005888490821234882,0.1278503886424005,-0.12469641398638487,0.006888797506690025,0.037109375,0.9685528874397278,0.00025
2380,259777,31.28685426712036,318,8.540000181645155,52.98000085912645,475,-0.0009615072049200535,2.337871640920639,-0.07356902165338397,0.0004991875030100346,0.01171875,-0.5308119058609009,0.00025
2381,259948,17.183414220809937,171,2.2100000958889723,52.98000085912645,475,-0.010075652389787138,0.09263063780963421,-0.13074789196252823,0.004072760231792927,0.0390625,0.9833071827888489,0.00025
2382,260157,21.463079929351807,209,3.990000121295452,52.98000085912645,475,-0.0021364676067605615,0.11456844862550497,-0.02702046697959304,0.01095317117869854,0.021484375,0.8758705854415894,0.00025
2383,260303,14.069941282272339,146,1.3600000869482756,52.98000085912645,475,-0.013295946642756462,0.07793399039655924,-0.09925951063632965,0.0075696175917983055,0.05859375,0.9854236245155334,0.00025
2384,260478,17.18477463722229,175,2.530000101774931,52.98000085912645,475,-0.004174745408818126,0.1589511320926249,-0.06024485360831022,0.005079937167465687,0.025390625,0.9563434720039368,0.00025
2385,260615,12.921510219573975,137,1.1100000850856304,52.98000085912645,475,-0.0007479019113816321,0.016225703293457627,-0.023650859482586384,0.0001609819009900093,0.005859375,0.9916289448738098,0.00025
2386,260739,10.872496843338013,124,0.7000000812113285,52.98000085912645,475,-0.0075554128852672875,0.06294861843343824,-0.030207570642232895,0.0036862355191260576,0.0234375,0.9753185510635376,0.00025
2387,260918,17.21721053123474,179,2.7700001057237387,52.98000085912645,475,-0.00032686471240594983,0.07061739021446556,-0.01773437997326255,0.01917782984673977,0.005859375,0.9707034826278687,0.00025
2388,261096,17.283649921417236,178,2.630000103265047,52.98000085912645,475,-0.005398565321229398,0.17826380021870136,-0.1236024983227253,0.001358497655019164,0.0234375,0.9771895408630371,0.00025
2389,261264,17.03438687324524,168,2.060000093653798,52.98000085912645,475,-0.005584938102401793,0.042806776938959956,-0.06658383132889867,0.0010866012889891863,0.021484375,0.9770966172218323,0.00025
2390,261414,14.336017847061157,150,1.6000000908970833,52.98000085912645,475,-0.01305559801403433,0.08966889698058367,-0.05054890108294785,0.017679313197731972,0.04296875,0.978880763053894,0.00025
2391,261508,8.042940855026245,94,-0.6399999372661114,52.98000085912645,475,-0.005010036285966635,0.18732268549501896,-0.07245034677907825,0.00544817466288805,0.03515625,0.9546856880187988,0.00025
2392,261634,11.205720901489258,126,0.8000000827014446,52.98000085912645,475,-0.004732702975161374,0.16981381899677217,-0.023034506710246205,0.0037887440994381905,0.017578125,0.9398964643478394,0.00025
2393,261818,16.967966079711914,184,3.1400001123547554,52.98000085912645,475,-0.003951332648284733,0.045403842465020716,-0.02945991512387991,0.005256412550806999,0.017578125,0.9834261536598206,0.00025
2394,262001,17.48294472694397,183,3.000000109896064,52.98000085912645,475,-0.004451031447388232,0.229157998226583,-0.08513891836628318,0.0006630937568843365,0.015625,0.9746993780136108,0.00025
2395,262020,2.048460006713867,19,-4.1899999883025885,52.98000085912645,475,-0.005280092998873442,0.1327667459845543,-0.11746084690093994,0.0022601699456572533,0.03515625,0.9596094489097595,0.00025
2396,262115,8.142791032791138,95,-0.6299999374896288,52.98000085912645,475,-0.005280092998873442,0.1327667459845543,-0.11746084690093994,0.0022601699456572533,0.03515625,0.9596094489097595,0.00025
2397,262214,8.808111906051636,99,-0.46999993547797203,52.98000085912645,475,-0.0026262118481099606,1.6940673738718033,-0.025976029806770384,0.0014304840005934238,0.009765625,0.6774512529373169,0.00025
2398,262274,5.644175291061401,60,-2.29999996162951,52.98000085912645,475,-0.002129053813405335,0.7469775453209877,-0.027666970156133175,0.0004360484890639782,0.005859375,0.7605808973312378,0.00025
2399,262371,8.126348972320557,97,-0.5399999357759953,52.98000085912645,475,-0.002129053813405335,0.7469775453209877,-0.027666970156133175,0.0004360484890639782,0.005859375,0.7605808973312378,0.00025
2400,262550,17.166937351226807,179,2.8500001076608896,52.98000085912645,475,-0.002078694524243474,0.5541282072663307,-0.0879440507851541,0.0004387770313769579,0.009765625,0.8351173996925354,0.00025
2401,262659,9.824257850646973,109,-0.04999992996454239,52.98000085912645,475,-0.003073708154261112,0.09714114805683494,-0.06772193964570761,0.0021409979090094566,0.017578125,0.9638398289680481,0.00025
2402,262841,17.266653537750244,182,2.9900001101195812,52.98000085912645,475,-0.0020568345207720995,0.14833713322877884,-0.05648806784301996,0.0005356729961931705,0.009765625,0.923125147819519,0.00025
2403,262990,13.953778982162476,149,1.5500000901520252,52.98000085912645,475,-0.009367466263938695,0.08210365101695061,-0.12752648070454597,0.009805209934711456,0.05078125,0.9797448515892029,0.00025
2404,263118,11.907665967941284,128,0.6600000783801079,52.98000085912645,475,-0.004713698755949736,0.21808591950684786,-0.09227865934371948,0.004942554980516434,0.0234375,0.9350413084030151,0.00025
2405,263304,17.401551008224487,186,3.2400001138448715,52.98000085912645,475,-0.0037328173057176173,0.1594457570463419,-0.1077902102842927,0.0012941721361130476,0.015625,0.9774518609046936,0.00025
2406,263487,17.36961078643799,183,3.050000110641122,52.98000085912645,475,-0.0038583315908908844,0.08085645409300923,-0.03518646187148988,0.00640781270340085,0.015625,0.9628193974494934,0.00025
2407,263673,16.969886302947998,186,3.200000112876296,52.98000085912645,475,-0.008142525097355247,0.09138850355520844,-0.12782791629433632,0.003248492954298854,0.025390625,0.9830881357192993,0.00025
2408,263815,13.239327430725098,142,1.3100000880658627,52.98000085912645,475,-0.004130038199946284,0.03608664055354893,-0.040530814323574305,0.00770458672195673,0.015625,0.97917240858078,0.00025
2409,263945,11.872192859649658,130,0.760000079870224,52.98000085912645,475,-0.00929281092248857,0.22580886539071798,-0.046773390378803015,0.004283010493963957,0.01953125,0.9036376476287842,0.00025
2410,264127,17.402742624282837,182,2.9600001089274883,52.98000085912645,475,-0.005133700557053089,0.38190361484885216,-0.03616593754850328,0.0033684459049254656,0.017578125,0.855618953704834,0.00025
2411,264308,17.01899790763855,181,2.9100001081824303,52.98000085912645,475,-0.007671720813959837,0.08808493800461292,-0.11613877862691879,0.0058480361476540565,0.0390625,0.9878671169281006,0.00025
2412,264451,13.421870231628418,143,1.3600000888109207,52.98000085912645,475,-0.004452993860468268,0.023804222117178142,-0.04646422388032079,0.008392054587602615,0.01953125,0.9863658547401428,0.00025
2413,264632,16.986480474472046,181,2.9500001091510057,52.98000085912645,475,-0.005547330132685602,0.11211147648282349,-0.03272907086648047,0.0020404537208378315,0.015625,0.9377725124359131,0.00025
2414,264811,17.402191162109375,179,2.7700001057237387,52.98000085912645,475,-0.007238664722535759,0.07451425958424807,-0.1029884209856391,0.0030228726100176573,0.03515625,0.9850281476974487,0.00025
2415,264983,16.98669672012329,172,2.300000097602606,52.98000085912645,475,-0.0042580601293593645,0.007452867284882814,-0.05568018602207303,0.009385988116264343,0.02734375,0.9953486919403076,0.00025
2416,265218,21.7482008934021,235,5.4000001437962055,52.98000085912645,475,-0.008156745927408338,0.03035512031055987,-0.11328400298953056,0.0039117829874157906,0.0390625,0.9867901802062988,0.00025
2417,265349,12.123254299163818,131,0.890000082552433,52.98000085912645,475,-0.0056293053785339,0.025105567707214504,-0.029690630035474896,0.0019726892933249474,0.009765625,0.9839800000190735,0.00025
2418,265485,12.706446647644043,136,1.0200000833719969,52.98000085912645,475,-0.0032225772738456726,0.2886061917524785,-0.029715959681198,0.0025808881036937237,0.01171875,0.8736878037452698,0.00025
2419,265605,10.224937677383423,120,0.5400000791996717,52.98000085912645,475,-0.00823455723002553,0.32178507186472416,-0.03875557892024517,0.007776160258799791,0.021484375,0.8976012468338013,0.00025
2420,265731,11.341003656387329,126,0.7600000817328691,52.98000085912645,475,-0.0015170345432125032,0.2078025215305388,-0.011743508744984865,4.2288098484277725e-05,0.0,0.9024761915206909,0.00025
2421,265863,11.67331314086914,132,0.9800000842660666,52.98000085912645,475,-0.0005893492780160159,0.08117964933626354,-0.015910632675513625,0.0013329763896763325,0.0078125,0.972035825252533,0.00025
2422,266050,17.2191219329834,187,3.2900001145899296,52.98000085912645,475,-0.004397410899400711,0.10796889197081327,-0.038798676803708076,0.002343196654692292,0.025390625,0.9672991633415222,0.00025
2423,266202,14.339349746704102,152,1.6100000906735659,52.98000085912645,475,-0.006085304659791291,0.5368370618671179,-0.13901757542043924,0.001317191170528531,0.017578125,0.9312549829483032,0.00025
2424,266204,1.1311254501342773,2,-5.0,52.98000085912645,475,-0.006085304659791291,0.5368370618671179,-0.13901757542043924,0.001317191170528531,0.017578125,0.9312549829483032,0.00025
2425,266326,11.274189949035645,122,0.4400000758469105,52.98000085912645,475,-0.010582785587757826,0.16527741868048906,-0.10565172880887985,0.0058362470008432865,0.041015625,0.9665107727050781,0.00025
2426,266479,14.18839168548584,153,1.790000094100833,52.98000085912645,475,-0.004964082036167383,0.20019106660038233,-0.06888496060855687,0.0030293616000562906,0.03515625,0.9636173844337463,0.00025
2427,266632,14.304856061935425,153,1.7500000931322575,52.98000085912645,475,-0.00396064855158329,0.024005025858059525,-0.06166203739121556,0.002294748555868864,0.025390625,0.9887926578521729,0.00025
2428,266755,11.208313941955566,123,0.5600000787526369,52.98000085912645,475,-0.010353082558140159,0.03927816275972873,-0.04746668227016926,0.006968648638576269,0.033203125,0.988243818283081,0.00025
2429,266907,13.77122449874878,152,1.8600000962615013,52.98000085912645,475,-0.00042234419379383326,0.03779253049287945,-0.027475178241729736,0.003011973574757576,0.005859375,0.9854474067687988,0.00025
2430,267063,14.305829286575317,156,1.9800000973045826,52.98000085912645,475,-0.005359885632060468,0.038810179103165865,-0.04992340551689267,0.002580319531261921,0.0234375,0.9890919923782349,0.00025
2431,267229,15.435986995697021,166,2.350000102072954,52.98000085912645,475,-0.004420260200276971,0.04296688409522176,-0.06827663630247116,0.004428970627486706,0.029296875,0.9922300577163696,0.00025
2432,267266,3.5139029026031494,37,-3.329999975860119,52.98000085912645,475,-0.00759724504314363,0.04607957950793207,-0.10486671514809132,0.0017471250612288713,0.03515625,0.9895350933074951,0.00025
2433,267330,5.661952972412109,64,-2.139999959617853,52.98000085912645,475,-0.00759724504314363,0.04607957950793207,-0.10486671514809132,0.0017471250612288713,0.03515625,0.9895350933074951,0.00025
2434,267394,6.062337875366211,64,-2.1499999593943357,52.98000085912645,475,-0.0019887227099388838,2.0488881915807724,-0.021737942937761545,0.001130667980760336,0.0078125,0.5073729157447815,0.00025
2435,267564,15.453311920166016,170,2.590000106021762,52.98000085912645,475,-0.0025102513609454036,0.2773732137866318,-0.03277098503895104,0.001520638819783926,0.013671875,0.859239935874939,0.00025
2436,267722,14.37155556678772,158,2.0400000978261232,52.98000085912645,475,-0.005326695274561644,0.045916864182800055,-0.07791183982044458,0.0013970844447612762,0.01953125,0.9915139079093933,0.00025
2437,267780,5.162569761276245,58,-2.3599999621510506,52.98000085912645,475,-0.005477390659507364,0.03996655368246138,-0.07042946945875883,0.0053743598982691765,0.02734375,0.9867570996284485,0.00025
2438,268069,25.862001180648804,289,8.02000018209219,52.98000085912645,475,-0.0005640980089083314,0.7040439695119858,-0.02085871296003461,0.00014680903404951096,0.00390625,0.574815034866333,0.00025
2439,268164,8.326712608337402,95,-0.6699999384582043,52.98000085912645,475,-0.003919524373486638,0.052520118188112974,-0.05790991079993546,0.003855248913168907,0.017578125,0.9889749884605408,0.00025
2440,268349,16.985780954360962,185,3.230000114068389,52.98000085912645,475,-0.0012623784132301807,0.30163890635594726,-0.02835400844924152,0.0017568191979080439,0.0078125,0.8404934406280518,0.00025
2441,268537,17.219271421432495,188,3.3400001153349876,52.98000085912645,475,-0.0020601583528332412,0.1621194458566606,-0.08618748374283314,0.0008261478506028652,0.013671875,0.978224515914917,0.00025
2442,268677,12.822980403900146,140,1.2600000873208046,52.98000085912645,475,-0.004401200916618109,0.010839626658707857,-0.030782139976508915,0.011279154568910599,0.01953125,0.9939995408058167,0.00025
2443,268803,11.107337236404419,126,0.7600000817328691,52.98000085912645,475,-0.007203681510873139,0.08003285806626081,-0.0356257816310972,0.0075464872643351555,0.017578125,0.9626938700675964,0.00025
2444,268965,14.537616729736328,162,2.280000101774931,52.98000085912645,475,-0.005376730230636895,0.16071876301430166,-0.030001022154465318,0.0007688924670219421,0.013671875,0.9124637842178345,0.00025
2445,269058,8.243735790252686,93,-0.7399999387562275,52.98000085912645,475,-0.006640843581408262,0.06666038651019335,-0.0640758783556521,0.009078940376639366,0.033203125,0.9848343133926392,0.00025
2446,269212,13.688501358032227,154,2.000000098720193,52.98000085912645,475,-0.0030000001715961844,0.20675079664215446,-0.013236750499345362,0.00063291285187006,0.009765625,0.8980922698974609,0.00025
2447,269314,8.677221536636353,102,-0.2799999322742224,52.98000085912645,475,-0.0017063141567632556,0.03981710644438863,-0.030919293174520135,0.0023166262544691563,0.01171875,0.9918949604034424,0.00025
2448,269450,11.905813455581665,136,1.1800000872462988,52.98000085912645,475,-0.00448178721126169,0.15266249771229923,-0.020157550228759646,0.00021872017532587051,0.0078125,0.9390272498130798,0.00025
2449,269576,11.307523727416992,126,0.7100000809878111,52.98000085912645,475,-0.0069692948018200696,0.08342679985798895,-0.03486151807010174,0.006960669066756964,0.021484375,0.9756163954734802,0.00025
2450,269700,11.12423586845398,124,0.7000000812113285,52.98000085912645,475,-0.006460882170358673,0.1680700182914734,-0.027421067468822002,0.006338977254927158,0.015625,0.948772668838501,0.00025
2451,269763,5.861248254776001,63,-2.1899999603629112,52.98000085912645,475,-0.006460882170358673,0.1680700182914734,-0.027421067468822002,0.006338977254927158,0.015625,0.948772668838501,0.00025
2452,269827,6.0620481967926025,64,-2.139999959617853,52.98000085912645,475,-0.003181455424055457,2.1036205291748047,-0.022461206564912573,0.001831319648772478,0.013671875,0.6229171752929688,0.00025
2453,270119,26.511847496032715,292,8.250000186264515,52.98000085912645,475,-0.00028503325302153826,5.360668063163757,-0.050748626701533794,0.0003414875827729702,0.00390625,-0.24254775047302246,0.00025
2454,270211,8.110134601593018,92,-0.7899999395012856,52.98000085912645,475,-0.004590079071931541,0.4509585350751877,-0.02083897334523499,0.0014668675139546394,0.013671875,0.8971992135047913,0.00025
2455,270338,11.140327453613281,127,0.8100000824779272,52.98000085912645,475,-0.002030656673014164,0.1921587805263698,-0.02475809771567583,0.0012558833695948124,0.009765625,0.9363124370574951,0.00025
2456,270470,11.890529155731201,132,0.9300000835210085,52.98000085912645,475,-0.0010794239351525903,0.04750599106773734,-0.0191637760726735,0.00032096821814775467,0.005859375,0.9779254198074341,0.00025
2457,270596,11.140323877334595,126,0.7600000817328691,52.98000085912645,475,-0.003876994363963604,0.037391943857073784,-0.030573413707315922,0.003399675479158759,0.01953125,0.9890450239181519,0.00025
2458,270722,11.075057029724121,126,0.7500000819563866,52.98000085912645,475,-0.0023859404027462006,0.035205988329835236,-0.021750109852291644,0.005539964884519577,0.009765625,0.9878729581832886,0.00025
2459,270851,11.323132991790771,129,0.9000000841915607,52.98000085912645,475,-0.0049071930116042495,0.02247736242134124,-0.02808029344305396,0.028225768357515335,0.015625,0.9927839636802673,0.00025
2460,270981,11.674041986465454,130,0.8800000827759504,52.98000085912645,475,-0.001061951625160873,0.023223547381348908,-0.02311123814433813,0.0004673651419579983,0.009765625,0.9931240081787109,0.00025
2461,271138,13.68862795829773,157,2.100000100210309,52.98000085912645,475,-0.007506473688408732,0.026911532622762024,-0.03982673725113273,0.0020407300908118486,0.0234375,0.9913894534111023,0.00025
2462,271237,8.792994499206543,99,-0.4799999352544546,52.98000085912645,475,-0.0061212992295622826,0.10164691461250186,-0.05898159462958574,0.002017618389800191,0.025390625,0.9770461320877075,0.00025
2463,271363,11.32434892654419,126,0.7500000819563866,52.98000085912645,475,-0.0026188758201897144,0.18152985721826553,-0.03932663565501571,0.0003260369412600994,0.009765625,0.9488077759742737,0.00025
2464,271488,11.00670313835144,125,0.7100000809878111,52.98000085912645,475,-0.0026188758201897144,0.18152985721826553,-0.03932663565501571,0.0003260369412600994,0.009765625,0.9488077759742737,0.00025
2465,271624,12.089910507202148,136,1.2200000882148743,52.98000085912645,475,-0.0019386213971301913,0.11509628035128117,-0.026081123622134328,0.0035778232850134373,0.01171875,0.9723849296569824,0.00025
2466,271808,16.93745470046997,184,3.180000113323331,52.98000085912645,475,-0.004848360316827893,0.024135129642672837,-0.03194265649653971,0.001136929728090763,0.009765625,0.9941784143447876,0.00025
2467,271978,16.151854991912842,170,2.4400001019239426,52.98000085912645,475,0.002136346185579896,0.4392303340137005,-0.09020459279417992,0.01262393593788147,0.044921875,0.9471259117126465,0.00025
2468,271980,1.1328704357147217,2,-5.0,52.98000085912645,475,0.002136346185579896,0.4392303340137005,-0.09020459279417992,0.01262393593788147,0.044921875,0.9471259117126465,0.00025
2469,272109,11.657036542892456,129,0.7900000810623169,52.98000085912645,475,-0.004662079911213368,1.0004190485924482,-0.11050019506365061,0.005880336742848158,0.01953125,0.6756596565246582,0.00025
2470,272259,14.089078426361084,150,1.5900000911206007,52.98000085912645,475,-0.002098725875839591,0.1341783693060279,-0.06853975262492895,0.0016145063564181328,0.013671875,0.9614282846450806,0.00025
2471,272517,22.399091720581055,258,6.690000165253878,52.98000085912645,475,-0.0005733510479331017,0.841457262635231,-0.028899259865283966,0.0014291880652308464,0.005859375,0.5929462909698486,0.00025
2472,272643,10.939457416534424,126,0.8000000827014446,52.98000085912645,475,-0.0026817829348146915,0.12421631533652544,-0.027381462277844548,0.0010101392399519682,0.005859375,0.953770637512207,0.00025
2473,272822,17.35259246826172,179,2.760000105947256,52.98000085912645,475,-0.0006244974210858345,0.09251922043040395,-0.021926651010289788,0.00017220433801412582,0.001953125,0.9579725861549377,0.00025
2474,272986,15.33836555480957,164,2.220000099390745,52.98000085912645,475,-0.0036383908009156585,0.11334224883466959,-0.1009980021044612,0.0014807856641709805,0.02734375,0.9803655743598938,0.00025
2475,273026,3.7459564208984375,40,-3.2299999743700027,52.98000085912645,475,-0.010616244631819427,0.11557104624807835,-0.11024848464876413,0.005725817754864693,0.05078125,0.9703226685523987,0.00025
2476,273158,12.007764101028442,132,0.9800000842660666,52.98000085912645,475,-0.00026870323927141726,0.36395376606378704,-0.021616054233163595,9.238626807928085e-05,0.0,0.8528620004653931,0.00025
2477,273282,10.906593084335327,124,0.7000000812113285,52.98000085912645,475,-0.007167596602812409,0.07002833392471075,-0.03257730486802757,0.003940301947295666,0.015625,0.9685420393943787,0.00025
2478,273456,17.185943841934204,174,2.430000100284815,52.98000085912645,475,-0.005272705340757966,0.06914414605125785,-0.026425469608511776,0.007648989092558622,0.01171875,0.9743814468383789,0.00025
2479,273633,17.235618829727173,177,2.5900001022964716,52.98000085912645,475,-0.007485124981030822,0.09949442720972002,-0.1132093258202076,0.0012530458625406027,0.02734375,0.9845768213272095,0.00025
2480,273786,14.621023178100586,153,1.660000091418624,52.98000085912645,475,-0.0021045152097940445,0.07187155517749488,-0.11391942296177149,0.0013426500372588634,0.0078125,0.9847539067268372,0.00025
2481,273923,13.239897012710571,137,0.990000082179904,52.98000085912645,475,-0.001444174675270915,0.015354858478531241,-0.02781584777403623,0.006072968244552612,0.0078125,0.9933279156684875,0.00025
2482,274096,17.06917095184326,173,2.3900000993162394,52.98000085912645,475,-0.004596746002789587,0.03434921457665041,-0.023600717424415052,0.012415444478392601,0.0234375,0.9858098030090332,0.00025
2483,274273,17.218101501464844,177,2.6200001034885645,52.98000085912645,475,-0.011888912413269281,0.07309337425976992,-0.09657052997499704,0.012365416623651981,0.05078125,0.9879127144813538,0.00025
2484,274449,17.168736696243286,176,2.610000103712082,52.98000085912645,475,-0.005780092207714915,0.032344039995223284,-0.0810524607077241,0.010245726443827152,0.03125,0.9883003234863281,0.00025
2485,274623,17.452066898345947,174,2.400000099092722,52.98000085912645,475,-0.006223697913810611,0.05059348023496568,-0.048274495638906956,0.004271089565008879,0.015625,0.9862205386161804,0.00025
2486,274804,17.136578798294067,181,2.870000107213855,52.98000085912645,475,-0.008372897049412131,0.04722656449303031,-0.10861546639353037,0.008039637468755245,0.052734375,0.9887500405311584,0.00025
2487,274949,13.82082748413086,145,1.3900000881403685,52.98000085912645,475,-0.0008313060970976949,0.012642781366594136,-0.022707717143930495,0.0019916286692023277,0.0078125,0.9933479428291321,0.00025
2488,275094,13.571299314498901,145,1.430000089108944,52.98000085912645,475,-0.010457400348968804,0.11299185082316399,-0.033538857474923134,0.009584005922079086,0.029296875,0.9494231939315796,0.00025
2489,275206,9.775302171707153,112,0.18000007420778275,52.98000085912645,475,-0.006667099427431822,0.26679058000445366,-0.04295007069595158,0.0028796500992029905,0.025390625,0.935624361038208,0.00025
2490,275330,10.856905460357666,124,0.7000000812113285,52.98000085912645,475,-0.005321593052940443,0.11136916512623429,-0.02640285308007151,0.004449387080967426,0.01953125,0.9623357057571411,0.00025
2491,275460,12.123416423797607,130,0.8000000808387995,52.98000085912645,475,-5.398431676439941e-05,0.05328610597644001,-0.0065700223203748465,4.23286110162735e-07,0.0,0.978352427482605,0.00025
2492,275644,16.935070753097534,184,3.1400001123547554,52.98000085912645,475,-0.005213175027165562,0.07426348910667002,-0.02672534785233438,0.00970411766320467,0.025390625,0.9734020829200745,0.00025
2493,275823,17.369221210479736,179,2.7700001057237387,52.98000085912645,475,-0.0029839586932212114,0.24078511632978916,-0.08365758508443832,0.0008909136522561312,0.01953125,0.9702618718147278,0.00025
2494,275842,2.0814907550811768,19,-4.1899999883025885,52.98000085912645,475,-0.004354928794782609,0.06291222735308111,-0.0822482518851757,0.002600962296128273,0.015625,0.9822167158126831,0.00025
2495,275974,11.872110843658447,132,0.9300000835210085,52.98000085912645,475,-0.0004958724603056908,0.4612386333756149,-0.01514920248882845,0.0014993096701800823,0.005859375,0.8153001666069031,0.00025
2496,276107,11.923886775970459,133,0.9500000830739737,52.98000085912645,475,-0.007949967868626118,0.07434862805530429,-0.0333303936640732,0.0033286428079009056,0.017578125,0.9693374633789062,0.00025
2497,276283,17.185529470443726,176,2.530000101774931,52.98000085912645,475,-0.00805062206927687,0.09177554119378328,-0.05202705226838589,0.006461564917117357,0.0390625,0.9684832096099854,0.00025
2498,276457,17.21813416481018,174,2.4400001000612974,52.98000085912645,475,-0.005502616288140416,0.15923229604959488,-0.0871571758762002,0.006469998974353075,0.029296875,0.9841910600662231,0.00025
2499,276610,14.77027702331543,153,1.660000091418624,52.98000085912645,475,-0.003491842362564057,0.07019988703541458,-0.04823196679353714,0.003581214928999543,0.017578125,0.9623950719833374,0.00025
2500,276786,17.20328426361084,176,2.5700001027435064,52.98000085912645,475,-0.0027336811763234437,0.06550929101649672,-0.015174107858911157,4.0599144995212555e-05,0.0,0.9692029356956482,0.00025
