episode,time_alive,reward,loss,ewc_loss
386,24.727072954177856,4.290021,0.02016528509557247,4.821552920475369e-06
387,3.0804622173309326,-4.1099997,0.127639502286911,4.8076340135594364e-06
388,14.353479862213135,0.010001659,0.09094304591417313,4.779160462931031e-06
389,25.10990309715271,4.0200205,0.05009807273745537,4.789796548720915e-06
390,24.893437147140503,3.92002,0.02400951087474823,4.787767011293909e-06
391,14.137782573699951,-0.03999853,0.0805349126458168,4.798418103746371e-06
392,53.565253496170044,13.920017,0.0937953069806099,4.792226263816701e-06
393,23.74431276321411,3.8200197,0.027661161497235298,4.796104349225061e-06
394,25.375895738601685,4.4000225,0.042136747390031815,4.7545590859954245e-06
395,28.724190950393677,4.7900257,0.12158463895320892,4.793751941178925e-06
396,10.789275407791138,-1.3600023,0.016204936429858208,4.81339156976901e-06
397,24.943784952163696,3.83002,0.055776890367269516,4.771942712977761e-06
398,25.191959381103516,4.170021,0.012488055974245071,4.720828655990772e-06
399,24.561065912246704,3.7300196,0.011063863523304462,4.733346031571273e-06
400,23.161576986312866,3.710019,0.021197238937020302,4.7719145186420064e-06
401,48.47038793563843,12.620033,0.011005451902747154,4.7677845032012556e-06
402,25.761232376098633,3.880021,0.03909727931022644,4.743871613754891e-06
403,24.825527667999268,3.6800194,0.02219570055603981,4.736922619485995e-06
404,14.386746406555176,0.2600026,0.025719210505485535,4.748089395434363e-06
405,28.673280477523804,5.050026,0.02149096503853798,4.755037025461206e-06
406,19.44758892059326,1.6700096,0.021591607481241226,4.786575573234586e-06
407,23.36168885231018,3.6800184,0.11798776686191559,4.757365331897745e-06
408,22.644726753234863,2.7300158,0.017536710947752,4.74164971819846e-06
409,39.87962985038757,9.110045,0.016123559325933456,4.7595899559382815e-06
410,19.514604806900024,2.0100112,0.01247380767017603,4.739568794320803e-06
411,19.76488447189331,2.3400126,0.032427482306957245,4.740940312331077e-06
412,5.295353651046753,-3.4200006,0.062038324773311615,4.758194336318411e-06
413,10.83970832824707,-1.3900023,0.009607498534023762,4.78554647997953e-06
414,25.176576375961304,3.9400206,0.009097518399357796,4.736009486805415e-06
415,25.159507751464844,3.9800205,0.02617216296494007,4.693292339652544e-06
416,14.820480346679688,0.46000385,0.04787371680140495,4.722721314465161e-06
417,59.79317808151245,16.269985,0.011274020187556744,4.687900855060434e-06
418,14.353108406066895,0.25000286,0.03466186672449112,4.6604582166764885e-06
419,25.27671504020691,3.8500204,0.017205359414219856,4.668042038247222e-06
420,14.219185590744019,0.010001659,0.029069123789668083,4.670026555686491e-06
421,3.2807228565216064,-4.0,0.011643977835774422,4.681575319409603e-06
422,10.539905309677124,-1.3600023,0.017239952459931374,4.683408405981027e-06
423,14.369257688522339,0.070002556,0.05940093472599983,4.69757378596114e-06
424,29.1233651638031,5.640028,0.03446156531572342,4.678483946918277e-06
425,25.043453454971313,4.3100214,0.017438869923353195,4.716382591141155e-06
426,14.353790283203125,0.23000288,0.0983678549528122,4.67525887870579e-06
427,4.7943549156188965,-3.4800005,0.0192570723593235,4.690314653998939e-06
428,25.126628637313843,4.210022,0.011676494032144547,4.690671630669385e-06
429,24.94387722015381,3.5100193,0.010207361541688442,4.696913038060302e-06
430,25.108769178390503,3.9700203,0.015898246318101883,4.6828199629089795e-06
431,41.77766418457031,9.540049,0.01094892993569374,4.6363261390069965e-06
432,25.29360294342041,4.2700224,0.04058101028203964,4.61497711512493e-06
433,25.159309148788452,4.2200212,0.018486449494957924,4.6562645366066135e-06
434,2.4809610843658447,-4.37,0.0243894774466753,4.653600626625121e-06
435,5.57859206199646,-3.2500005,0.014942388981580734,4.6445334191957954e-06
436,5.594169855117798,-3.1600008,0.027492579072713852,4.638751306629274e-06
437,4.3629310131073,-3.4500003,0.023316796869039536,4.646718025469454e-06
438,25.759063243865967,3.920021,0.059663593769073486,4.628249826055253e-06
439,23.827489614486694,3.540018,0.11585674434900284,4.623203494702466e-06
440,14.370240211486816,0.17000246,0.07395212352275848,4.6286277211038396e-06
441,3.279606819152832,-4.0099998,0.008444631472229958,4.6225559344748035e-06
442,32.003379821777344,6.1200323,0.04514124616980553,4.64859886051272e-06
443,24.893281936645508,4.210021,0.01365809328854084,4.62026127934223e-06
444,25.126765966415405,3.9300213,0.029589438810944557,4.585479473462328e-06
445,24.942744970321655,3.6900196,0.013577339239418507,4.618960701918695e-06
446,29.156449794769287,5.5000277,0.03622176870703697,4.606673428497743e-06
447,39.49665641784668,8.690044,0.01724015176296234,4.612531483871862e-06
448,3.3129777908325195,-4.0,0.02170797437429428,4.615489160642028e-06
449,25.14313793182373,4.160021,0.026696927845478058,4.6248710532381665e-06
450,25.30922031402588,3.9400206,0.11027475446462631,4.690947662311373e-06
451,14.219821453094482,0.010001659,0.12700510025024414,4.673075636674184e-06
452,2.731900930404663,-4.27,0.03664643317461014,4.676503976952517e-06
453,24.792826175689697,3.5500193,0.01575312577188015,4.686402917286614e-06
454,39.030051946640015,9.230045,0.03440011292695999,4.600591182679636e-06
455,22.611754179000854,3.4000168,0.0738104060292244,4.580606400850229e-06
456,4.428827524185181,-3.5400004,0.10671032965183258,4.58530575997429e-06
457,50.35326671600342,13.070028,0.07464399188756943,4.603644356393488e-06
458,5.578185081481934,-3.2600007,0.10457111150026321,4.603815796144772e-06
459,24.809937477111816,4.0100203,0.0947117879986763,4.585685019264929e-06
460,24.943559169769287,4.0200205,0.032453250139951706,4.668323981604772e-06
461,24.826973915100098,3.7700205,0.024983251467347145,4.660042577597778e-06
462,24.544955730438232,3.9100199,0.03297022730112076,4.667143912229221e-06
463,28.840285539627075,4.840026,0.011781645007431507,4.697385520557873e-06
464,23.358688354492188,3.0600166,0.14738428592681885,4.716946477856254e-06
465,14.120301485061646,0.150002,0.014452039264142513,4.704340881289681e-06
466,24.910672664642334,4.160021,0.11383498460054398,4.6798240873613395e-06
467,37.963473081588745,8.480042,0.008788784965872765,4.613425517163705e-06
468,25.077343940734863,3.5100193,0.013400641269981861,4.662192168325419e-06
469,4.695441722869873,-3.3800006,0.013578053563833237,4.648651156458072e-06
470,14.320241928100586,0.20000267,0.020377639681100845,4.6316763473441824e-06
471,25.925406217575073,4.1100216,0.01916343905031681,4.681067821366014e-06
472,14.819018602371216,0.32000303,0.016306061297655106,4.7269545575545635e-06
473,13.987824440002441,0.14000225,0.010667398571968079,4.704238108388381e-06
474,33.76690649986267,7.080036,0.047981031239032745,4.62348771179677e-06
475,25.09316396713257,3.5900192,0.013155529275536537,4.707666903414065e-06
476,24.678353786468506,3.92002,0.019738443195819855,4.651803465094417e-06
477,24.85833716392517,3.9100199,0.011158538982272148,4.600037300406257e-06
478,14.020856857299805,-0.08999872,0.02728402242064476,4.604245077644009e-06
479,25.159546375274658,4.2300224,0.015646247193217278,4.615559191734064e-06
480,16.018046379089355,0.88000584,0.058079738169908524,4.60430192106287e-06
481,24.910176038742065,3.92002,0.022166671231389046,4.649242328014225e-06
482,37.33123850822449,8.180041,0.020366793498396873,4.587053354043746e-06
483,25.776221990585327,3.8600206,0.018678631633520126,4.660273134504678e-06
484,25.27663278579712,3.7400198,0.12635350227355957,4.633099706552457e-06
485,6.493650197982788,-2.8900008,0.009385157376527786,4.636849098460516e-06
486,6.943950891494751,-2.790001,0.10135544836521149,4.631577212421689e-06
487,4.161780595779419,-3.4900002,0.03074953332543373,4.633664957509609e-06
488,5.29563307762146,-3.2700005,0.013441171497106552,4.605264166457346e-06
489,24.427212238311768,3.96002,0.033689480274915695,4.599367912305752e-06
490,22.44506859779358,3.3500175,0.029428282752633095,4.625687324733008e-06
491,28.756537199020386,4.9400263,0.1304907649755478,4.624116172635695e-06
492,24.360872507095337,3.8500195,0.05497312173247337,4.600251031661173e-06
493,5.5612030029296875,-3.3000007,0.022101959213614464,4.609905772667844e-06
494,10.539661645889282,-1.3600023,0.07578982412815094,4.591951892507495e-06
495,26.02611780166626,3.9700222,0.030316118150949478,4.586050181387691e-06
496,4.346250534057617,-3.5400004,0.02978118509054184,4.588303454511333e-06
497,24.94360852241516,4.0300207,0.014391154050827026,4.619071660272311e-06
498,25.40852689743042,4.0300207,0.022824779152870178,4.5948031583975535e-06
499,24.943365812301636,3.8800201,0.01390855759382248,4.547294793155743e-06
500,25.309163570404053,3.9300213,0.04433342441916466,4.5553347263194155e-06
501,6.0617735385894775,-3.2400007,0.013985510915517807,4.574487775244052e-06
502,29.572655200958252,5.650028,0.018322573974728584,4.587991497828625e-06
503,24.90958023071289,4.160022,0.011768454685807228,4.578432708512992e-06
504,24.876087427139282,3.79002,0.15236544609069824,4.596588041749783e-06
505,24.576931715011597,3.960021,0.10475214570760727,4.588325737131527e-06
506,24.893438577651978,3.7800198,0.09462244063615799,4.572976649797056e-06
507,25.24365735054016,3.8500204,0.035673074424266815,4.5769515963911545e-06
508,6.4767231941223145,-2.9500008,0.05286956578493118,4.589918262354331e-06
509,25.775646686553955,4.1000214,0.018817078322172165,4.598696705215843e-06
510,14.103784322738647,0.150002,0.04368747025728226,4.6071995711827185e-06
511,26.757737159729004,4.340024,0.04524591192603111,4.539089786703698e-06
512,5.327749490737915,-3.1700006,0.012737327255308628,4.539709152595606e-06
513,15.219438314437866,0.4700036,0.01966193877160549,4.598206032824237e-06
514,25.659703731536865,3.9900208,0.0490722693502903,4.584964244713774e-06
515,14.137364864349365,0.010001659,0.04555250704288483,4.55855843028985e-06
516,25.1591956615448,3.9800205,0.01987149566411972,4.562169124255888e-06
517,25.475658178329468,3.9100208,0.041049178689718246,4.585874648910249e-06
518,24.910407066345215,3.9800205,0.010734803043305874,4.562695266940864e-06
519,23.910826444625854,3.830019,0.020742543041706085,4.553809048957191e-06
520,24.227387189865112,3.4800186,0.04895690828561783,4.526350039668614e-06
521,24.94381618499756,3.8400202,0.07481607794761658,4.574339072860312e-06
522,14.33604884147644,0.25000286,0.059319719672203064,4.573789738060441e-06
523,25.10975933074951,3.79002,0.023076342418789864,4.532996626949171e-06
524,25.55874538421631,4.090021,0.01627015694975853,4.532071216090117e-06
525,25.059930086135864,3.6500196,0.053475748747587204,4.517475190368714e-06
526,15.835132122039795,0.5000043,0.02146005444228649,4.53553548140917e-06
527,9.024832963943481,-1.8000019,0.00901542603969574,4.541463567875326e-06
528,23.694327116012573,3.7300186,0.07273057103157043,4.567493760987418e-06
529,24.793477535247803,3.83002,0.03573951870203018,4.579821052175248e-06
530,28.956793785095215,5.2500267,0.008273197337985039,4.597300176101271e-06
531,22.362316131591797,3.070016,0.13025404512882233,4.569867542159045e-06
532,24.91023826599121,4.2000217,0.033579982817173004,4.5910019252914935e-06
533,25.891412019729614,3.8700209,0.027160314843058586,4.537027962214779e-06
534,25.62593364715576,3.8200207,0.030810151249170303,4.5569690882985014e-06
535,14.653191089630127,-0.059998512,0.08589833229780197,4.527116743702209e-06
536,24.49401068687439,3.9700193,0.0320974737405777,4.531552349362755e-06
537,25.525742292404175,4.1900215,0.0067401002161204815,4.566235475067515e-06
538,25.126672744750977,3.9800205,0.01247753482311964,4.562838057609042e-06
539,25.159954071044922,4.300021,0.0787527933716774,4.549860022962093e-06
540,23.261475324630737,3.3900175,0.013140980154275894,4.560939942166442e-06
541,14.336750745773315,-0.07999897,0.11211133748292923,4.544972398434766e-06
542,14.336570978164673,-0.02999878,0.048878882080316544,4.516880835581105e-06
543,24.75909686088562,3.7700205,0.017517060041427612,4.503442596615059e-06
544,14.136808633804321,0.010001659,0.052219584584236145,4.48590890300693e-06
545,24.894076585769653,3.8800201,0.01706378348171711,4.513286512519699e-06
546,14.70266604423523,0.08000183,0.04779114946722984,4.474732577364193e-06
547,24.46155548095703,3.9500198,0.049728214740753174,4.4862190407002345e-06
548,5.943669080734253,-3.1400008,0.015376406721770763,4.5013352973910514e-06
549,14.336002349853516,-0.25999928,0.016182590276002884,4.53291431767866e-06
550,9.157647132873535,-2.2600014,0.03452460095286369,4.524524683802156e-06
551,2.298225164413452,-4.33,0.042799465358257294,4.5120614231564105e-06
552,24.776821851730347,3.7300196,0.033606432378292084,4.5613987822434865e-06
553,25.27600407600403,4.3600216,0.023933598771691322,4.473432454688009e-06
554,25.0932674407959,3.8400202,0.01848442666232586,4.5227516238810495e-06
555,25.97550892829895,4.1000214,0.030171692371368408,4.548851848085178e-06
556,29.123141527175903,5.100027,0.013583457097411156,4.491672825679416e-06
557,25.692779779434204,3.9100208,0.02447587624192238,4.476183221413521e-06
558,13.988150358200073,0.20000267,0.041527122259140015,4.488877948460868e-06
559,25.624000787734985,3.9400206,0.07855644822120667,4.5300489546207245e-06
560,24.92664122581482,3.6400194,0.01697578653693199,4.5131187107472215e-06
561,14.203800916671753,0.10000181,0.050700753927230835,4.513149633567082e-06
562,9.040695428848267,-2.2200015,0.03195418789982796,4.535565949481679e-06
563,11.273343086242676,-1.2500024,0.009908010251820087,4.552463906293269e-06
564,19.798942804336548,2.1200118,0.013869747519493103,4.5016795411356725e-06
565,14.601551294326782,0.17000246,0.040742646902799606,4.504840944719035e-06
566,24.5615234375,3.3500185,0.05452520027756691,4.486494162847521e-06
567,24.89256238937378,3.9700212,0.12573853135108948,4.505904144025408e-06
568,25.159366846084595,4.120021,0.02594870701432228,4.515733053267468e-06
569,24.677403688430786,4.2400208,0.1087426096200943,4.533936589723453e-06
570,39.046515226364136,9.180045,0.019197549670934677,4.487741534831002e-06
571,14.403343915939331,0.03000164,0.014497817493975163,4.509957307163859e-06
572,14.269166469573975,0.150002,0.01923464797437191,4.526186785369646e-06
573,25.160252571105957,4.260022,0.054913219064474106,4.477346010389738e-06
574,14.736585855484009,0.13000202,0.0487724244594574,4.456488113646628e-06
575,11.122498989105225,-1.3400023,0.009110949002206326,4.431338766153203e-06
576,25.45985722541809,4.1400213,0.006867295131087303,4.4677944970317185e-06
577,24.893107891082764,4.010021,0.03090827912092209,4.4865473682875745e-06
578,29.788581132888794,5.340029,0.022285105660557747,4.476563390198862e-06
579,14.020235776901245,0.05000162,0.016025360673666,4.48442142442218e-06
580,25.109899520874023,4.260022,0.02383003756403923,4.43848284703563e-06
581,24.96001410484314,4.0200205,0.08816052228212357,4.450576852832455e-06
582,14.336870670318604,0.020001411,0.034289274364709854,4.46097783424193e-06
583,24.993356704711914,4.0200214,0.02358255721628666,4.460406216821866e-06
584,14.353240013122559,-0.119998455,0.007550002075731754,4.47254024038557e-06
585,14.30315113067627,0.06000185,0.019174445420503616,4.48071750724921e-06
586,24.90927243232727,3.6900196,0.027703003957867622,4.4873204387840815e-06
587,49.45455741882324,12.940029,0.018491335213184357,4.429276941664284e-06
588,24.859058380126953,3.6000195,0.029791973531246185,4.468473889573943e-06
589,24.893657684326172,3.79002,0.06448904424905777,4.427811290952377e-06
590,25.792425394058228,4.340022,0.08839350193738937,4.384362000564579e-06
591,25.15989065170288,3.9800205,0.012929070740938187,4.367431301943725e-06
592,25.109287977218628,3.920021,0.01187894493341446,4.387989974929951e-06
593,24.676349878311157,4.1100206,0.15341068804264069,4.412217549543129e-06
594,28.52374005317688,5.430027,0.009215636178851128,4.378440735308686e-06
595,24.910077333450317,3.920021,0.10945543646812439,4.337422979006078e-06
596,10.739708662033081,-1.7700019,0.0578291192650795,4.350501058070222e-06
597,25.04324245452881,4.0200205,0.05722970888018608,4.340598025009967e-06
598,25.892050743103027,4.2300224,0.0546019971370697,4.357172656455077e-06
599,24.61053490638733,3.9100199,0.019084710627794266,4.376099241198972e-06
600,29.78910493850708,6.0900307,0.013509659096598625,4.352656105766073e-06
601,24.863648891448975,4.1100206,0.03738594800233841,4.400996203912655e-06
602,24.698521375656128,3.9700203,0.059855733066797256,4.389411060401471e-06
603,4.646762132644653,-3.5300002,0.01918940246105194,4.3980135160381906e-06
604,49.230698108673096,12.18004,0.03745611011981964,4.403442289913073e-06
605,14.206137418746948,-0.07999897,0.016441725194454193,4.395876658236375e-06
606,24.91470694541931,3.880021,0.0197614599019289,4.367248038761318e-06
607,25.182379245758057,4.0300207,0.2254582643508911,4.399648332764627e-06
608,25.181180953979492,3.6300192,0.013907521031796932,4.376443484943593e-06
609,25.413976669311523,3.8900213,0.11306362599134445,4.377414825285086e-06
610,24.964961290359497,3.7400198,0.053684741258621216,4.360177172202384e-06
611,25.1152400970459,3.9800215,0.021813591942191124,4.408153927215608e-06
612,24.615147352218628,4.1000204,0.012143583036959171,4.439104941411642e-06
613,36.356162548065186,7.78004,0.054699208587408066,4.436306426214287e-06
614,33.55915713310242,7.360037,0.00848658848553896,4.376584001875017e-06
615,25.01478862762451,4.0700216,0.04320240765810013,4.455845100892475e-06
616,24.897801637649536,4.200021,0.166879341006279,4.429755335877417e-06
617,24.384602785110474,4.0600204,0.03197964280843735,4.391433776618214e-06
618,1.4466471672058105,-5.0,0.009420915506780148,4.3895224735024385e-06
619,49.03140640258789,12.940029,0.02013052999973297,4.4545367927639745e-06
620,14.338660478591919,-0.02999878,0.01740046590566635,4.4520734263642225e-06
621,38.28886866569519,8.550043,0.023397764191031456,4.433803042047657e-06
622,25.147658348083496,4.3500223,0.018350420519709587,4.39396580986795e-06
623,11.092425346374512,-1.2400024,0.025237329304218292,4.3677573557943106e-06
624,10.541982889175415,-1.3600023,0.09718890488147736,4.3651743908412755e-06
625,14.355859994888306,0.25000286,0.014936343766748905,4.371895556687377e-06
626,25.11511754989624,3.7400198,0.03493104875087738,4.401976639201166e-06
627,61.271973848342896,16.619982,0.018825296312570572,4.378341145638842e-06
628,20.2343966960907,2.0300117,0.013189188204705715,4.381181042845128e-06
629,16.40528106689453,0.760005,0.013240196742117405,4.418810931383632e-06
630,39.63655471801758,8.970045,0.019664835184812546,4.410320343595231e-06
631,14.706297874450684,0.22000313,0.019337665289640427,4.374503987492062e-06
632,20.668569803237915,2.8500142,0.10984749346971512,4.378448920761002e-06
633,18.069473028182983,1.5700092,0.029941970482468605,4.406799234857317e-06
634,25.048038244247437,3.9800205,0.01179572381079197,4.388218712847447e-06
635,25.797860145568848,4.050021,0.0179155096411705,4.352351425040979e-06
636,33.37584376335144,6.9700346,0.02578894793987274,4.394767074700212e-06
637,19.18576455116272,2.0000114,0.03162252902984619,4.384637122711865e-06
638,2.1649703979492188,-4.2799997,0.03244941681623459,4.3946292862528935e-06
639,19.186036109924316,1.8600101,0.008365325629711151,4.3987029130221345e-06
640,24.714614391326904,3.7700205,0.06275441497564316,4.398539658723166e-06
641,25.28211236000061,3.9700203,0.017462413758039474,4.409738266986096e-06
642,14.123003721237183,0.10000181,0.011446292512118816,4.425283350428799e-06
643,29.01093816757202,5.600029,0.03923787921667099,4.404573246574728e-06
644,25.19779348373413,4.2700214,0.08036957681179047,4.396722033561673e-06
645,14.354475736618042,0.25000286,0.013363078236579895,4.4003732000419404e-06
646,29.026435613632202,5.0700264,0.1320921778678894,4.398897999635665e-06
647,24.36537790298462,4.040021,0.03140728175640106,4.40252733824309e-06
648,29.55899405479431,5.6100283,0.1108003631234169,4.408905169839272e-06
649,24.44717502593994,4.1800203,0.039416924118995667,4.376558081276016e-06
650,25.047444581985474,3.92002,0.08622007071971893,4.430279659572989e-06
651,28.72702670097351,5.2900267,0.029567169025540352,4.422018719196785e-06
652,25.39630103111267,4.2800226,0.04328659549355507,4.440107204572996e-06
653,24.663082122802734,4.2400208,0.0523761585354805,4.457811883185059e-06
654,28.543880462646484,5.2400274,0.05803927779197693,4.4222342694411054e-06
655,24.81393051147461,3.6300192,0.07190023362636566,4.39981386080035e-06
656,8.293916463851929,-2.620001,0.018865030258893967,4.4265398173592985e-06
657,10.34148120880127,-1.600002,0.029392948374152184,4.415602688823128e-06
658,4.496304035186768,-3.3900003,0.030759243294596672,4.409217581269331e-06
659,6.72775936126709,-3.020001,0.09205733239650726,4.423261543706758e-06
660,25.279902458190918,4.0200205,0.009376490488648415,4.406797870615264e-06
661,28.79413604736328,4.7900257,0.037804119288921356,4.394459665491013e-06
662,24.698001384735107,4.1000214,0.016511345282197,4.413851456774864e-06
663,28.908920288085938,5.130027,0.02681763656437397,4.383708528621355e-06
664,2.2159335613250732,-4.2799997,0.01821019873023033,4.384570729598636e-06
665,25.413038730621338,4.080021,0.12783564627170563,4.4104822336521465e-06
666,14.138702630996704,-0.03999853,0.026552580296993256,4.417755462782225e-06
667,14.605698347091675,0.03000164,0.036866284906864166,4.424576218298171e-06
668,14.321339845657349,0.35000324,0.02103077434003353,4.398945748107508e-06
669,24.913158416748047,4.290022,0.0354907251894474,4.378102403279627e-06
670,19.219029664993286,1.9500108,0.012613366357982159,4.427630756254075e-06
671,24.54653787612915,4.0600214,0.025724297389388084,4.434311904333299e-06
672,14.355327606201172,0.25000286,0.05227496474981308,4.429345608514268e-06
673,14.838248252868652,0.41000366,0.013138186186552048,4.4092525968153495e-06
674,24.979782104492188,4.0200205,0.06607676297426224,4.433041340234922e-06
675,25.18033218383789,4.260021,0.014988451264798641,4.4217294998816215e-06
676,14.604968786239624,0.36000347,0.01770828478038311,4.447832452569855e-06
677,24.713696479797363,4.1000214,0.011704390868544579,4.399284080136567e-06
678,14.455524921417236,0.12000227,0.13068589568138123,4.368895588413579e-06
679,29.16013264656067,5.3600283,0.020461048930883408,4.375408479972975e-06
680,14.23818588256836,0.20000267,0.018220720812678337,4.365870154288132e-06
681,24.930418968200684,3.8800201,0.043407849967479706,4.365143922768766e-06
682,10.542392492294312,-1.5000021,0.014110741205513477,4.388260094856378e-06
683,25.04570722579956,3.9700212,0.09936309605836868,4.365604127087863e-06
684,28.911081075668335,4.7900257,0.06670798361301422,4.398523742565885e-06
685,11.040967226028442,-1.3400023,0.01477532647550106,4.44403349320055e-06
686,24.880507707595825,3.8800201,0.10141018778085709,4.37754488302744e-06
687,25.18036699295044,4.3500223,0.037235237658023834,4.368240297480952e-06
688,25.179397583007812,4.0200214,0.048227760940790176,4.369217094790656e-06
689,19.2523193359375,1.9100103,0.040723539888858795,4.373035153548699e-06
690,10.541424036026001,-1.5000021,0.037002839148044586,4.366049324744381e-06
691,25.779139757156372,4.250023,0.0986146330833435,4.344467015471309e-06
692,24.93073034286499,3.92002,0.022371729835867882,4.364331289252732e-06
693,25.39512848854065,3.75002,0.02052929252386093,4.3931072468694765e-06
694,24.44552731513977,4.1800203,0.01683044619858265,4.357662874099333e-06
695,24.47990894317627,3.960021,0.017941206693649292,4.337544851296116e-06
696,25.16233801841736,3.9800205,0.043112050741910934,4.400259513204219e-06
697,59.01714897155762,16.459982,0.01992572657763958,4.354534212325234e-06
698,14.604815006256104,0.36000347,0.01643439568579197,4.335413905209862e-06
699,2.200244426727295,-4.22,0.02726447954773903,4.338673988968367e-06
700,25.377243757247925,3.7000198,0.010030891746282578,4.328493105276721e-06
701,25.561413288116455,4.1400213,0.031296394765377045,4.33932200394338e-06
702,14.237876892089844,0.010001659,0.04961173236370087,4.409313532960368e-06
703,22.731806755065918,3.370017,0.049709878861904144,4.382854058349039e-06
704,10.807209730148315,-1.4400022,0.01763029769062996,4.361980245448649e-06
705,24.562905073165894,3.96002,0.028318507596850395,4.417915533849737e-06
706,24.712498426437378,4.0600204,0.009156264364719391,4.3896466195292305e-06
707,25.862310647964478,3.9100208,0.12309358268976212,4.357959369372111e-06
708,14.137291669845581,0.010001659,0.010602371767163277,4.334323875809787e-06
709,27.66104245185852,4.7900248,0.09073000401258469,4.314588295528665e-06
710,25.09681463241577,3.9300203,0.03558451309800148,4.324816018197453e-06
711,24.645237922668457,3.87002,0.018315162509679794,4.387947683426319e-06
712,14.653754711151123,0.36000347,0.017214134335517883,4.426131908985553e-06
713,2.7979819774627686,-4.23,0.013610114343464375,4.441424607648514e-06
714,25.195871114730835,3.9700203,0.04287825524806976,4.395877567731077e-06
715,14.370883464813232,0.12000227,0.020957037806510925,4.417061063577421e-06
716,20.58308696746826,1.860012,0.024582624435424805,4.378648554848041e-06
717,27.692784786224365,4.3700237,0.03145022690296173,4.3430968617030885e-06
718,25.11345934867859,4.1100206,0.10297024250030518,4.412744146975456e-06
719,25.19592523574829,3.7400198,0.01533745788037777,4.393642029754119e-06
720,14.403576850891113,0.12000227,0.029940813779830933,4.381078724691179e-06
721,43.79668617248535,11.020054,0.06841371953487396,4.36302207162953e-06
722,14.571366548538208,0.31000328,0.05633751302957535,4.346338755567558e-06
723,6.194734573364258,-2.8600008,0.046851422637701035,4.345688921603141e-06
724,44.26357436180115,10.800054,0.02394973859190941,4.334077857492957e-06
725,38.91748762130737,9.130045,0.043405160307884216,4.288982836442301e-06
726,20.132829189300537,2.4600134,0.02611643821001053,4.302848083170829e-06
727,24.995614528656006,3.6400194,0.013869416899979115,4.3911845750699285e-06
728,14.387969017028809,0.12000227,0.012453331612050533,4.361947503639385e-06
729,19.183934450149536,1.9500108,0.11588002741336823,4.329784133005887e-06
730,25.02971887588501,3.7800198,0.007425935007631779,4.345760771684581e-06
731,24.762609481811523,3.9100199,0.028064940124750137,4.3006925807276275e-06
732,24.729220151901245,3.7200193,0.026988442987203598,4.358459591458086e-06
733,14.221676349639893,-0.12999916,0.019165953621268272,4.338315648055868e-06
734,14.337634801864624,0.020001411,0.026675816625356674,4.311145858082455e-06
735,24.89647388458252,3.9700212,0.014426684938371181,4.317254933994263e-06
736,39.549890995025635,8.950046,0.04126094654202461,4.312757482693996e-06
737,14.155822992324829,0.16000223,0.03679714351892471,4.264201834303094e-06
738,39.46441173553467,9.020045,0.010931513272225857,4.3030358938267455e-06
739,25.16257667541504,4.0300207,0.05196728557348251,4.287046976969577e-06
740,25.01282048225403,4.1100206,0.04162358120083809,4.271075795259094e-06
741,23.62768316268921,2.9900165,0.03551081195473671,4.254532996128546e-06
742,17.568382263183594,1.160007,0.03024599328637123,4.279027052689344e-06
743,24.54578137397766,3.7700195,0.015504768118262291,4.308356437832117e-06
744,14.353860855102539,0.25000286,0.026079747825860977,4.33932200394338e-06
745,25.21204948425293,3.8000202,0.06397391110658646,4.310752501623938e-06
746,24.82824945449829,3.6400194,0.05842006579041481,4.321422693465138e-06
747,24.79537343978882,3.92002,0.010907421819865704,4.272413661965402e-06
748,10.340582609176636,-1.600002,0.008424615487456322,4.260303285263944e-06
749,24.72908878326416,3.8700209,0.09675862640142441,4.323288521845825e-06
750,24.562514305114746,4.00002,0.02469683811068535,4.312110831961036e-06
751,26.626835823059082,4.040022,0.015285215340554714,4.25364260081551e-06
752,24.67848777770996,4.0100203,0.04483905807137489,4.246803200658178e-06
753,24.74565577507019,4.0200205,0.01353949774056673,4.241283932060469e-06
754,39.398993730545044,9.420046,0.05200453847646713,4.26769838668406e-06
755,24.96224331855774,4.3500214,0.036070067435503006,4.264859398972476e-06
756,11.273257970809937,-1.2500024,0.01481064036488533,4.246005573804723e-06
757,10.340261697769165,-1.4100022,0.009369323030114174,4.2497049435041845e-06
758,25.07943081855774,4.210022,0.015199653804302216,4.228443231113488e-06
759,25.06229329109192,4.160021,0.012074528262019157,4.226661530992715e-06
760,10.557433605194092,-1.4000022,0.02684985287487507,4.222696588840336e-06
761,17.100223064422607,1.3000078,0.014857813715934753,4.278069809515728e-06
762,14.354831457138062,0.30000305,0.020564261823892593,4.248641289450461e-06
763,14.553499937057495,-0.06999874,0.013175173662602901,4.210439783491893e-06
764,25.07876491546631,4.2200212,0.030628124251961708,4.230462309351424e-06
765,24.745631456375122,4.05002,0.017253825441002846,4.253224233252695e-06
766,33.25461459159851,6.8400354,0.022946957498788834,4.217114110360853e-06
767,25.128280878067017,4.210022,0.02346680499613285,4.196764166408684e-06
768,24.961466312408447,4.0200205,0.09749271720647812,4.218848516757134e-06
769,24.545057773590088,3.6800194,0.03717149421572685,4.21279810325359e-06
770,37.91766548156738,8.850043,0.042016103863716125,4.235022515786113e-06
771,28.925563097000122,5.4500275,0.014094594866037369,4.184870249446249e-06
772,2.596912145614624,-4.22,0.018588250502943993,4.185176749160746e-06
773,14.32125210762024,0.25000286,0.03498305380344391,4.218644335196586e-06
