episode,time_alive,reward,loss,ewc_loss,time_smooth,reward_smooth,loss_smooth,ewc_smooth
1892,4.362520694732666,-3.7400002,0.17264512181282043,1.9189459635526873e-05,3.887694303194682,-4.076666760444641,0.20656637325882912,1.938104366369468e-05
1893,1.932229995727539,-4.62,0.13326990604400635,1.9168668586644344e-05,3.8089016675949097,-4.091000088055929,0.2041638342042764,1.9372844387059256e-05
1894,3.313438653945923,-4.24,0.24959884583950043,1.919101669045631e-05,3.8510094165802,-4.084666752815247,0.20787642324964206,1.9366921515029388e-05
1895,1.1322989463806152,-5.0,0.24959884583950043,1.919101669045631e-05,3.784990684191386,-4.111333425839742,0.2075844484070937,1.9362021703273058e-05
1896,4.429650545120239,-4.47,0.25930294394493103,1.924617936310824e-05,3.8572049220403035,-4.111666750907898,0.2091816874841849,1.9358086622863386e-05
1897,8.97597074508667,-2.5200012,0.20545601844787598,1.9247034288127907e-05,4.080353649457296,-4.053000132242839,0.21220575049519538,1.9352303873650574e-05
1898,6.328398942947388,-3.4900002,0.26542559266090393,1.9233561033615842e-05,4.087047155698141,-4.052666791280111,0.2094608930250009,1.934424156691724e-05
1899,5.977778434753418,-3.7100003,0.1792096644639969,1.927685661939904e-05,4.215265933672587,-4.029000131289164,0.21039070710539817,1.9337765176411874e-05
1900,5.57891058921814,-3.4000006,0.1780332326889038,1.9314209566800855e-05,4.3096612373987835,-3.9953334887822467,0.20617955550551414,1.933447056217119e-05
1901,2.0319864749908447,-4.38,0.07268203794956207,1.9309894923935644e-05,4.278037277857463,-3.9963334957758585,0.20180393978953362,1.933402866901209e-05
1902,6.177217483520508,-3.5600004,0.2320542186498642,1.9263778085587546e-05,4.31132907072703,-3.975000182787577,0.20241898571451505,1.9334888929734006e-05
1903,2.0146398544311523,-4.66,0.1962175965309143,1.921631337609142e-05,4.167527103424073,-4.015333501497905,0.20491169194380443,1.9332004618869784e-05
1904,9.225979328155518,-2.5400012,0.1525634229183197,1.9136834453092888e-05,4.394598563512166,-3.954000202814738,0.20446636229753495,1.9324482976420163e-05
1905,3.0474321842193604,-4.1,0.23507490754127502,1.9173492546542548e-05,4.40015918413798,-3.941000207265218,0.2076879804333051,1.931595561472932e-05
1906,1.1152551174163818,-5.0,0.3166337013244629,1.9179435184923932e-05,4.284021155039469,-3.98533353805542,0.21208896587292353,1.9304450446118912e-05
1907,4.863882303237915,-3.75,0.2988741993904114,1.914907625177875e-05,4.280275630950928,-3.9903335253397625,0.21094797998666764,1.9294766389066353e-05
1908,3.579355239868164,-4.2799997,0.17997801303863525,1.9179360606358387e-05,4.326878150304158,-3.9806668440500896,0.20602158457040787,1.9287471392696413e-05
1909,1.9817605018615723,-4.29,0.21137329936027527,1.9175635316059925e-05,4.353536343574524,-3.957000176111857,0.20497257461150487,1.928011364119205e-05
1910,3.513665199279785,-3.9499998,0.2019297480583191,1.9213021005271003e-05,4.235853147506714,-3.979666821161906,0.20403169790903727,1.9269618678663392e-05
1911,2.6143953800201416,-4.36,0.11667528748512268,1.9249528122600168e-05,4.236349256833394,-3.976333491007487,0.20417401815454164,1.9257383913403223e-05
1912,4.779143571853638,-4.04,0.3002973198890686,1.9225130017730407e-05,4.222489579518636,-3.9973334789276125,0.20393231138586998,1.9244872237322853e-05
1913,11.923025369644165,-1.3000026,0.2933393716812134,1.9237728338339366e-05,4.472877581914266,-3.9023335615793866,0.20476587439576785,1.9236332203339165e-05
1914,5.680829763412476,-3.4000006,0.19784119725227356,1.9368386347196065e-05,4.585594948132833,-3.8666669209798177,0.20719621255993842,1.9234321007388645e-05
1915,4.9459381103515625,-3.7400002,0.06856578588485718,1.9384739061933942e-05,4.53400444984436,-3.882666905721029,0.20662230650583904,1.9233695456932765e-05
1916,4.843670129776001,-4.04,0.19295696914196014,1.9299402993055992e-05,4.544319192568461,-3.8950002352396647,0.20523184289534888,1.923404173188222e-05
1917,5.162621259689331,-3.6000004,0.19955410063266754,1.9192717445548624e-05,4.534475978215536,-3.8923335711161298,0.20577916006247202,1.9233342754887417e-05
1918,4.296401023864746,-3.96,0.19817785918712616,1.9220346075599082e-05,4.5993859688440955,-3.8770002365112304,0.20588903228441874,1.9234167605948945e-05
1919,8.309397220611572,-2.8500009,0.11889825761318207,1.9160943338647485e-05,4.795917145411173,-3.8170002619425456,0.20467552294333777,1.9231950864195825e-05
1920,16.16889214515686,-1.0800025,0.15490072965621948,1.9067485482082702e-05,5.1494798024495445,-3.7213336785634357,0.2044946993390719,1.9223954768676777e-05
1921,1.1322641372680664,-5.0,0.0,1.9067485482082702e-05,4.981298311551412,-3.7690003395080565,0.19437093983093898,1.9217624564286478e-05
1922,3.2484164237976074,-4.46,0.18936172127723694,1.9057097233599052e-05,4.9441615025202434,-3.793000332514445,0.1949281598130862,1.9213212484222217e-05
1923,6.7099833488464355,-3.4900002,0.2187509983778,1.907121804833878e-05,5.103419947624206,-3.755333677927653,0.197777529557546,1.9209964132945364e-05
1924,2.3153038024902344,-4.81,0.12107367813587189,1.9069806512561627e-05,5.070148785909017,-3.774333683649699,0.19349335730075837,1.920592379368221e-05
1925,6.710175037384033,-3.020001,0.11099855601787567,1.9020173567696474e-05,5.256077988942464,-3.70833371480306,0.18887334764003755,1.9200229022923546e-05
1926,8.044779062271118,-2.8400009,0.1545950174331665,1.905373028421309e-05,5.376582272847494,-3.654000417391459,0.1853830834229787,1.9193814053627042e-05
1927,2.697049140930176,-4.0299997,0.10647344589233398,1.9110064386040904e-05,5.167284886042277,-3.704333702723185,0.182083664337794,1.9189248390224142e-05
1928,6.24422550201416,-3.2200007,0.13320936262607574,1.9240265828557312e-05,5.164479104677836,-3.69533371925354,0.17767645666996637,1.9189471883388855e-05
1929,1.117138147354126,-5.0,0.233638733625412,1.9246439478592947e-05,5.002457761764527,-3.7383337100346883,0.1794907589753469,1.9188457978695322e-05
1930,1.1809966564178467,-4.84,0.1319892406463623,1.9253850041422993e-05,4.855860630671184,-3.786333696047465,0.1779559592405955,1.9186445994516057e-05
1931,5.694972515106201,-3.5800004,0.2726339101791382,1.935706131916959e-05,4.977960165341695,-3.7596670389175415,0.18462102164824803,1.9188018207690523e-05
1932,4.2799458503723145,-3.6800003,0.1824188530445099,1.941375739988871e-05,4.914717777570089,-3.763667035102844,0.1829665094614029,1.919301751816723e-05
1933,2.598823308944702,-4.27,0.08323642611503601,1.9394432456465438e-05,4.934190559387207,-3.7506670395533246,0.17920047044754028,1.9198954820846362e-05
1934,5.67737340927124,-3.7200003,0.15579843521118164,1.9357346900505945e-05,4.815903695424398,-3.790000343322754,0.17930830419063568,1.920630523576013e-05
1935,4.9623024463653564,-4.0299997,0.21320706605911255,1.9385777704883367e-05,4.879732704162597,-3.787667004267375,0.17857937614123026,1.9213381407704824e-05
1936,2.198615789413452,-4.2799997,0.20065703988075256,1.9408798834774643e-05,4.9158447265625,-3.7636669953664144,0.1747134874264399,1.922102686269985e-05
1937,2.231043815612793,-4.43,0.2646084129810333,1.9428245650487952e-05,4.828083443641662,-3.7863336563110352,0.17357129454612732,1.9230332509323488e-05
1938,6.727188348770142,-3.5300002,0.2047370970249176,1.9312166841700673e-05,4.9330112139383955,-3.761333672205607,0.17439659734567006,1.92347593838349e-05
1939,1.1162114143371582,-5.0,0.23706874251365662,1.929657992150169e-05,4.904159577687581,-3.7850003401438395,0.17525311211744946,1.9238790870682956e-05
1940,3.2799477577209473,-4.18,0.14074736833572388,1.921183502417989e-05,4.896368996302287,-3.792667007446289,0.1732136994600296,1.923875133797992e-05
1941,5.979295969009399,-3.3800006,0.171580970287323,1.9209232050343417e-05,5.008532349268595,-3.7600003560384114,0.1750438888867696,1.9237408135571362e-05
1942,3.463434934616089,-4.37,0.25297433137893677,1.924965181387961e-05,4.9646753946940105,-3.77100035349528,0.1734664559364319,1.9238225528776336e-05
1943,2.8306186199188232,-4.42,0.15801864862442017,1.9263075955677778e-05,4.6615951697031655,-3.875000270207723,0.1689557651678721,1.9239070449354283e-05
1944,5.861487150192261,-3.3800006,0.10515722632408142,1.919253554660827e-05,4.667617082595825,-3.8743336041768393,0.1658662994702657,1.9233208756001357e-05
1945,2.4814493656158447,-4.5099998,0.1304578185081482,1.9187596990377642e-05,4.585467457771301,-3.900000254313151,0.1679293672243754,1.9226637353616145e-05
1946,5.929500341415405,-3.2800007,0.2761860489845276,1.9231691112508997e-05,4.621661798159281,-3.874666945139567,0.17070366988579433,1.9224380290931247e-05
1947,8.3082594871521,-2.9000008,0.08380158990621567,1.923825402627699e-05,4.726516405741374,-3.8513336261113484,0.16684525286157925,1.9225898176955526e-05
1948,5.312431335449219,-3.4600005,0.2064237892627716,1.9188441001460887e-05,4.7603840827941895,-3.8346669753392537,0.1671201171974341,1.922483467448425e-05
1949,4.313309907913208,-3.87,0.186050146818161,1.9095070456387475e-05,4.627181172370911,-3.868666942914327,0.16935851350426673,1.922263891174225e-05
1950,2.5809292793273926,-4.42,0.2825626730918884,1.9088842236669734e-05,4.174249076843262,-3.9800001939137775,0.17361391161878903,1.922335080356182e-05
1951,2.131260633468628,-4.42,0.1830858588218689,1.9091059584752657e-05,4.207548960049947,-3.960666863123576,0.179716773579518,1.9224136606984152e-05
1952,6.378319501876831,-3.5000005,0.09934826195240021,1.9128581698169e-05,4.311879062652588,-3.928666877746582,0.17671632493535677,1.9226519422469817e-05
1953,2.080965995788574,-4.48,0.2606894373893738,1.9139084542985074e-05,4.157578484217326,-3.9616668701171873,0.17811427290240925,1.9228781638958026e-05
1954,3.2148842811584473,-4.3,0.13682475686073303,1.9217879525967874e-05,4.187564500172933,-3.944666878382365,0.17863930885990462,1.9233717406071568e-05
1955,5.061940670013428,-3.98,0.19189698994159698,1.927111588884145e-05,4.132623354593913,-3.9766668478647866,0.18133592332402865,1.9242082150109733e-05
1956,5.961129665374756,-3.5100002,0.1635396033525467,1.9335902834427543e-05,4.0631683746973675,-3.999000159899394,0.181634076188008,1.925148790178355e-05
1957,4.996088981628418,-3.8400002,0.1467398852109909,1.9363691535545513e-05,4.1398030360539755,-3.9926668405532837,0.18297629083196323,1.9259942140100367e-05
1958,2.881253719329834,-4.2599998,0.2751651406288147,1.9405168131925166e-05,4.027703976631164,-4.02733347415924,0.1877081500987212,1.9265438883545963e-05
1959,2.597111940383911,-4.3199997,0.1793922334909439,1.936386979650706e-05,4.077036436398824,-4.004666797320048,0.18589993342757224,1.9269353227476434e-05
1960,1.1659648418426514,-4.9,0.19464287161827087,1.9352099116076715e-05,4.076535375912984,-4.006666795412699,0.18798838779330254,1.927262819663156e-05
1961,2.13177227973938,-4.62,0.12642663717269897,1.9329780116095208e-05,3.95776203473409,-4.041333444913229,0.18311481202642124,1.9271718823195746e-05
1962,5.74535346031189,-3.8000002,0.055036455392837524,1.930095641000662e-05,4.006608955065409,-4.045333441098531,0.1788687321046988,1.9267958790199677e-05
1963,2.098346471786499,-4.57,0.16178010404109955,1.9292587239760906e-05,3.9899263938268024,-4.05533344745636,0.18148685470223427,1.9264563949642858e-05
1964,2.180506944656372,-4.2799997,0.2143554985523224,1.926716504385695e-05,3.8733641783396404,-4.074000096321106,0.18343875681360564,1.926155788775456e-05
1965,4.912952899932861,-3.75,0.2385738492012024,1.9194534615962766e-05,3.8717191934585573,-4.064666771888733,0.1842843162516753,1.9255183118123872e-05
1966,6.8273091316223145,-3.5400004,0.1197366788983345,1.9140237782266922e-05,4.026008971532186,-4.0400001287460325,0.1815869708855947,1.924623108304028e-05
1967,4.396402359008789,-3.6400003,0.07029514759778976,1.902756412164308e-05,4.098187589645386,-4.013666812578837,0.17510986203948656,1.9232875032078786e-05
1968,5.378555774688721,-3.4000006,0.15225937962532043,1.888532642624341e-05,4.053233170509339,-4.009333491325378,0.17336060479283333,1.921864701823021e-05
1969,8.24315071105957,-2.900001,0.28540387749671936,1.887308098957874e-05,4.290797813733419,-3.939333526293437,0.17497177595893543,1.920453038716611e-05
1970,2.564523696899414,-4.7,0.10668249428272247,1.8895076209446415e-05,4.266950345039367,-3.956666858990987,0.1738362801571687,1.919397176000833e-05
1971,2.3645129203796387,-4.52,0.0894879549741745,1.89366710401373e-05,4.146457576751709,-3.994666838645935,0.17109984631339709,1.918488639300146e-05
1972,5.562373399734497,-3.63,0.12203642725944519,1.8965982235386036e-05,4.2164221922556555,-3.970000179608663,0.16673524950941404,1.9175430740385006e-05
1973,4.229215383529663,-3.8200002,0.24690717458724976,1.897084803204052e-05,4.263042084376017,-3.9500001827875773,0.16969820037484168,1.9165689809597098e-05
1974,4.146191358566284,-3.8200002,0.2972864806652069,1.894946581160184e-05,4.205865557988485,-3.9646668354670207,0.1761025088528792,1.9157587485096882e-05
1975,4.346649169921875,-3.95,0.1881955862045288,1.8885484678321518e-05,4.268038884798686,-3.9460001786549888,0.17802710110942524,1.9147517074695013e-05
1976,4.279412746429443,-3.77,0.23550726473331451,1.877899376268033e-05,4.213035964965821,-3.9623334884643553,0.1766711416343848,1.9132427163034056e-05
1977,2.4646761417388916,-4.33,0.12745581567287445,1.8738326616585255e-05,4.018249853452047,-4.010000125567118,0.17812628249327342,1.9115762916044333e-05
1978,2.397731304168701,-4.41,0.11411166191101074,1.8742630345514044e-05,3.9210931857426963,-4.041666769981385,0.17504921158154804,1.9100902560846102e-05
1979,9.24264669418335,-2.6300013,0.38156354427337646,1.8891530999098904e-05,4.085404411951701,-4.000333484013876,0.18156632483005525,1.909411791226982e-05
1980,8.126992464065552,-3.3300006,0.19045323133468628,1.903637166833505e-05,4.270273184776306,-3.964000169436137,0.17849601010481517,1.909236889332533e-05
1981,2.4641778469085693,-4.2799997,0.11851848661899567,1.9040766346734017e-05,4.2813704252243046,-3.9593334913253786,0.17634376436471938,1.909069245205804e-05
1982,5.9780449867248535,-3.5100002,0.3459605574607849,1.9088138287770562e-05,4.268027941385905,-3.9596668163935345,0.18456417421499888,1.9089344338378093e-05
1983,8.442700862884521,-2.4800012,0.2250242531299591,1.913705091283191e-05,4.4800857702891035,-3.8930001894632977,0.18337533473968506,1.9089276550706322e-05
1984,2.1981289386749268,-4.52,0.14114154875278473,1.9107301341136917e-05,4.446193925539652,-3.9003335158030192,0.18351922780275345,1.9085590611211956e-05
1985,4.712571144104004,-3.4300003,0.2098028063774109,1.8958875443786383e-05,4.434548274676005,-3.882000192006429,0.1841160883506139,1.9075182596376786e-05
1986,4.6796979904174805,-3.6600003,0.15363264083862305,1.8898732378147542e-05,4.391833885510763,-3.8870001951853435,0.18378585626681646,1.906061024783412e-05
1987,5.213981628417969,-3.4500003,0.22015680372714996,1.8988377632922493e-05,4.399096973737081,-3.8740001996358235,0.18623308688402176,1.9048099784413352e-05
1988,5.1770148277282715,-3.8700001,0.22882625460624695,1.9008057279279456e-05,4.475622344017029,-3.8610002120335896,0.18468845734993616,1.903486275599183e-05
1989,5.545280933380127,-3.3400006,0.156529039144516,1.9040020561078563e-05,4.57389464378357,-3.828333576520284,0.1839263508717219,1.9024067781477547e-05
1990,2.2482495307922363,-4.7,0.13866429030895233,1.9025441361009143e-05,4.609970800081888,-3.8216669003168744,0.18206039816141129,1.901317918964196e-05
1991,8.409336566925049,-2.4300013,0.2293964922428131,1.8969351003761403e-05,4.819222942988078,-3.7486669460932416,0.18549272666374841,1.90011648858975e-05
1992,1.1160438060760498,-5.0,0.1678604930639267,1.897835682029836e-05,4.664912621180217,-3.7886669397354127,0.1892535279194514,1.8990411566240557e-05
1993,3.9297609329223633,-4.21,0.2684439718723297,1.9034323486266658e-05,4.725959769884745,-3.7766669352849322,0.1928089901804924,1.8981802774457417e-05
1994,2.231436252593994,-4.2799997,0.23641392588615417,1.9035023797187023e-05,4.727657413482666,-3.7766669352849322,0.19354427109162012,1.8974064732901753e-05
1995,5.1793694496154785,-3.5900002,0.16360044479370117,1.900644383567851e-05,4.736537965138753,-3.771333607037862,0.1910451576113701,1.896779504022561e-05
1996,2.2148122787475586,-4.42,0.2993091940879822,1.9023260392714292e-05,4.582788070042928,-3.800666928291321,0.19703090811769167,1.896389579390719e-05
1997,11.073585033416748,-2.2200015,0.15159092843532562,1.893805165309459e-05,4.805360825856527,-3.753333632151286,0.19974076747894287,1.8960912044955572e-05
1998,6.345115900039673,-3.7800002,0.4200495481491089,1.884613993752282e-05,4.837579496701559,-3.7660002867380777,0.20866710642973582,1.8959605828664886e-05
1999,5.094877481460571,-3.8400002,0.1214074119925499,1.8836635717889294e-05,4.7326370557149255,-3.797333590189616,0.20320055757959685,1.8958390986275237e-05
2000,2.6977384090423584,-4.45,0.11073627322912216,1.881719072116539e-05,4.73707754611969,-3.7890002568562826,0.20333568354447681,1.8955794803332538e-05
2001,6.594391107559204,-3.5400004,0.13445794582366943,1.8831695342669263e-05,4.878073485692342,-3.756333605448405,0.20483468323946,1.8952295613416935e-05
2002,4.529931306838989,-3.6200004,0.26007843017578125,1.8891412764787674e-05,4.843658749262492,-3.756000280380249,0.20943608333667119,1.894980996439699e-05
2003,4.24614953994751,-4.24,0.16654489934444427,1.8952083337353542e-05,4.8442232211430865,-3.7700002670288084,0.2067573408285777,1.8949184474574093e-05
2004,2.198021650314331,-4.2799997,0.14448687434196472,1.90200335055124e-05,4.779284230868021,-3.785333585739136,0.20166402061780295,1.8951536731037777e-05
2005,8.210206985473633,-2.9500008,0.2573719620704651,1.8944103430840187e-05,4.908069491386414,-3.7520002762476605,0.20396989981333416,1.8953490689455065e-05
2006,1.165766716003418,-4.9,0.32304275035858154,1.894386332423892e-05,4.804281290372213,-3.789666946729024,0.2068877493341764,1.895898634150702e-05
2007,1.9477102756500244,-4.67,0.13709743320941925,1.8948505385196768e-05,4.7870490948359175,-3.8010002851486204,0.20720913658539455,1.8965992300460736e-05
2008,13.621855974197388,-1.0800028,0.14093682169914246,1.9050712580792606e-05,5.161186583836874,-3.690000383059184,0.20810330857833226,1.8976261708303353e-05
2009,5.562497854232788,-3.67,0.22933189570903778,1.8996493963641115e-05,5.038514955838521,-3.7246670087178546,0.2030289202928543,1.8979760473788094e-05
2010,8.292210102081299,-2.850001,0.19826053082942963,1.8929087673313916e-05,5.044022210439047,-3.708667023976644,0.20328916360934576,1.8976184340620723e-05
2011,4.479548692703247,-3.81,0.16676634550094604,1.8796758013195358e-05,5.111201238632202,-3.6930003643035887,0.20489742557207744,1.8968050729502767e-05
2012,3.2135727405548096,-4.3,0.11149382591247559,1.8743770851870067e-05,5.019052163759867,-3.7193336963653563,0.19708186785380047,1.895657181497275e-05
2013,8.044076681137085,-2.8400009,0.06759586930274963,1.8690761862671934e-05,5.005764691034953,-3.731333684921265,0.19183425505956014,1.894169551330075e-05
2014,6.76083779335022,-3.060001,0.20394548773765564,1.875917223514989e-05,5.157854986190796,-3.682667048772176,0.19392771969238917,1.893009120976785e-05
2015,5.761660814285278,-3.95,0.08070783317089081,1.87329642358236e-05,5.192824641863505,-3.7000003735224407,0.1896245539188385,1.8922560836169094e-05
2016,3.1802542209625244,-4.25,0.08522377908229828,1.868450090114493e-05,5.142843182881673,-3.7196670293807985,0.18734425852696102,1.8915419786935672e-05
2017,2.0490646362304688,-4.33,0.15694521367549896,1.8649159756023437e-05,5.037345949808756,-3.749000350634257,0.1852372055252393,1.8904112524372372e-05
2018,4.628849983215332,-3.6600003,0.12682770192623138,1.8519865989219397e-05,5.019073788324992,-3.742000357309977,0.1818372537692388,1.8887839481370368e-05
2019,3.113863706588745,-3.96,0.22679239511489868,1.850922308221925e-05,4.938026547431946,-3.762667004267375,0.1841793656349182,1.8870146232075057e-05
2020,5.429076194763184,-3.7200003,0.13875484466552734,1.844065081968438e-05,5.044054102897644,-3.730000352859497,0.1841823841134707,1.8850653214030898e-05
2021,4.5292394161224365,-3.71,0.1627025306224823,1.8425698726787232e-05,4.914717531204223,-3.7726669788360594,0.18195925205945968,1.8832531471465092e-05
2022,6.244606971740723,-3.5600004,0.14106659591197968,1.8496079064789228e-05,5.085669636726379,-3.7246669928232827,0.1810661221543948,1.8816455546281457e-05
2023,8.20959997177124,-2.1500015,0.08127786219120026,1.858593532233499e-05,5.228330938021342,-3.6560003757476807,0.17482725183169048,1.88015092741504e-05
2024,2.29801607131958,-4.47,0.18210074305534363,1.859330222941935e-05,5.2305502653121945,-3.6623337109883627,0.17301681240399677,1.878678522189148e-05
2025,2.1151316165924072,-4.85,0.0977572575211525,1.858093855844345e-05,5.128409004211425,-3.704333702723185,0.17082203949491184,1.877260171265031e-05
2026,8.193955898284912,-2.620001,0.08522219955921173,1.83568390639266e-05,5.327713791529337,-3.6443337361017862,0.16368580634395283,1.8750387668357385e-05
2027,2.114240884780884,-4.52,0.2179802507162094,1.8288004866917618e-05,5.029068986574809,-3.72100035349528,0.1658987837533156,1.8728719442151488e-05
2028,9.024761199951172,-2.640001,0.21224647760391235,1.8197968529420905e-05,5.118390496571859,-3.683000381787618,0.1589720147351424,1.870711372854809e-05
2029,5.179521083831787,-3.73,0.14928482472896576,1.834433714975603e-05,5.121211949984232,-3.679333710670471,0.15990126182635625,1.869070377627698e-05
2030,2.714203119277954,-4.55,0.20675957202911377,1.835690090956632e-05,5.121760773658752,-3.682667056719462,0.16310203845302265,1.867536078255701e-05
2031,2.4808168411254883,-4.3199997,0.2262747585773468,1.8364455172559246e-05,4.984641631444295,-3.70866703192393,0.16616259887814522,1.8659786110220012e-05
2032,2.1653075218200684,-4.42,0.13423803448677063,1.8306556739844382e-05,4.905820838610331,-3.7353336890538533,0.16196791902184487,1.864029090938857e-05
2033,5.145719766616821,-3.5000005,0.10608789324760437,1.813891503843479e-05,4.935806512832642,-3.710667045911153,0.15995268548528355,1.861318529942461e-05
2034,6.744358539581299,-3.4300005,0.19940096139907837,1.813552444218658e-05,5.087351075808207,-3.682333739598592,0.161783155053854,1.8583701663980415e-05
2035,2.44818115234375,-4.47,0.12885595858097076,1.817771772039123e-05,4.895283548037211,-3.733000373840332,0.15749928827087084,1.8558155473632118e-05
2036,4.295584201812744,-4.05,0.27148956060409546,1.8222017388325185e-05,4.999610797564189,-3.7046670436859133,0.15578084861238797,1.8534093942434993e-05
2037,5.445525407791138,-3.3900003,0.15130257606506348,1.8359745808993466e-05,5.116204635302226,-3.662000385920207,0.1562543533742428,1.8514468623228218e-05
2038,2.181837797164917,-4.37,0.1295866072177887,1.840289041865617e-05,4.73487069606781,-3.771666955947876,0.155876012891531,1.8492874551157003e-05
2039,6.760667324066162,-3.6800003,0.10101300477981567,1.8363372873864137e-05,4.774809678395589,-3.772000296910604,0.1515987165272236,1.84717705148311e-05
2040,1.1157584190368652,-5.0,0.1424180120229721,1.8353985069552436e-05,4.535594622294108,-3.843666927019755,0.14973729923367501,1.8452600428039054e-05
2041,4.046380043029785,-4.0099998,0.18062707781791687,1.8331546016270295e-05,4.521155667304993,-3.850333587328593,0.15019932364424068,1.8437093361474886e-05
2042,10.507336139678955,-2.3000014,0.11391980201005936,1.8325901692151092e-05,4.764281113942464,-3.783666960398356,0.15028018951416017,1.842316438948425e-05
2043,4.6795244216918945,-4.09,0.1318604201078415,1.8283901226823218e-05,4.6521293719609575,-3.825333603223165,0.1524223412076632,1.8409602368289295e-05
2044,2.232119083404541,-4.2799997,0.12439259141683578,1.82053536263993e-05,4.501172081629435,-3.866000231107076,0.14977057799696922,1.8391141747997607e-05
2045,3.696573495864868,-4.14,0.15851637721061707,1.813403287087567e-05,4.432335837682088,-3.872333558400472,0.15236419613162677,1.837117736916601e-05
2046,3.2639172077178955,-4.24,0.07044665515422821,1.8127971998183057e-05,4.435124603907267,-3.872000217437744,0.15187162533402443,1.8352626405733948e-05
2047,4.363205909729004,-4.0,0.30082017183303833,1.8083401300827973e-05,4.512262646357218,-3.8610002199808755,0.15666745727260908,1.8333767790560766e-05
2048,6.727025747299194,-3.1600008,0.24845635890960693,1.814305505831726e-05,4.582201838493347,-3.8443335692087808,0.1607217458387216,1.8321207426197363e-05
2049,2.348323345184326,-4.42,0.1654515117406845,1.8162449123337865e-05,4.556683826446533,-3.85966690381368,0.1586770497262478,1.8309648294234648e-05
2050,4.69594407081604,-3.8000002,0.1533018797636032,1.8218166587757878e-05,4.532246088981628,-3.862333567937215,0.15916195089618365,1.830223215317043e-05
2051,4.912992000579834,-3.71,0.14654460549354553,1.823135062295478e-05,4.545037841796875,-3.862333567937215,0.15862335339188577,1.8295753883042683e-05
2052,8.192549705505371,-2.3400013,0.16029033064842224,1.824430910346564e-05,4.609969266255697,-3.821666932106018,0.15926414454976717,1.8287361550998565e-05
2053,3.247117519378662,-4.14,0.19422854483127594,1.8223130609840155e-05,4.444553184509277,-3.888000210126241,0.16302916730443637,1.827526806058207e-05
2054,2.8311855792999268,-4.45,0.11028079688549042,1.822856029320974e-05,4.462325501441955,-3.887333544095357,0.1606351690987746,1.826310999604175e-05
2055,3.189366579055786,-4.2799997,0.15813694894313812,1.825144499889575e-05,4.498133333524068,-3.8683335383733115,0.16264782547950746,1.825212687739016e-05
2056,2.389859437942505,-4.37,0.27359387278556824,1.8290733351022936e-05,4.3046634515126545,-3.926666831970215,0.16892688125371932,1.8249923353626703e-05
2057,7.909334897994995,-2.680001,0.14142780005931854,1.8300775991519913e-05,4.497833251953125,-3.8653335332870484,0.16637513289848962,1.8250349057780113e-05
2058,4.363565444946289,-3.4300003,0.26966592669487,1.836007686506491e-05,4.342460060119629,-3.891666841506958,0.1682891145348549,1.8255752668968245e-05
2059,5.711125135421753,-3.7600002,0.22980356216430664,1.8280632502865046e-05,4.360180195172628,-3.8926668485005695,0.17097307244936624,1.825362918073855e-05
2060,2.1147520542144775,-4.42,0.13295839726924896,1.8240352801512927e-05,4.340198493003845,-3.8883335113525392,0.16851303329070408,1.8249744243803434e-05
2061,5.395467758178711,-3.8300002,0.10682990401983261,1.8199165424448438e-05,4.437353523572286,-3.8720001935958863,0.16453153813878696,1.8244234585533074e-05
2062,5.3617870807647705,-3.6800003,0.1523546278476715,1.817205520637799e-05,4.543902842203776,-3.847333534558614,0.16513542458415031,1.8239751201084196e-05
2063,8.29358196258545,-2.710001,0.16020168364048004,1.7997295799432322e-05,4.648831582069397,-3.8210002183914185,0.16693921759724617,1.823503055978411e-05
2064,5.5450499057769775,-3.2000008,0.14481663703918457,1.8016884496319108e-05,4.608854627609253,-3.8133335590362547,0.16511974011858305,1.8231075894921863e-05
2065,6.577884674072266,-3.1700006,0.21327489614486694,1.81915020220913e-05,4.74651141166687,-3.7700002511342365,0.16793370470404625,1.8231535371645198e-05
2066,8.225899457931519,-2.8600008,0.16596652567386627,1.8292686945642345e-05,4.877521920204162,-3.730333606402079,0.16441627020637195,1.823389102355577e-05
2067,6.144601821899414,-3.6900003,0.11624510586261749,1.8258266209159046e-05,4.900824467341105,-3.740333604812622,0.1632476878662904,1.8230508370227957e-05
2068,5.56237006187439,-3.6700003,0.18723072111606598,1.826353582146112e-05,5.013508876164754,-3.7170002857844033,0.16516915832956633,1.8225863216988123e-05
2069,4.396968364715576,-3.8600001,0.11044220626354218,1.8301765521755442e-05,4.934718910853068,-3.7230002800623576,0.16548346504569053,1.82238096385845e-05
2070,2.581082344055176,-4.46,0.1037115529179573,1.831701047194656e-05,4.983563041687011,-3.7050002813339233,0.16419324974219004,1.8222577151997634e-05
2071,6.7105138301849365,-3.3900003,0.1937885731458664,1.828930908231996e-05,5.07236750125885,-3.684333634376526,0.16463196625312168,1.822116925419929e-05
2072,5.978188991546631,-3.7000003,0.26219621300697327,1.8203900253865868e-05,4.921395929654439,-3.7310002644856772,0.16957451328635215,1.8217102539589784e-05
2073,5.311873912811279,-3.4600005,0.09375478327274323,1.8184045984526165e-05,4.9424742460250854,-3.7100002765655518,0.1683043253918489,1.8213774031513214e-05
2074,2.214961290359497,-4.38,0.08519357442855835,1.8229071429232135e-05,4.941902319590251,-3.7133336226145426,0.16699769149223964,1.8214564624940978e-05
